model,trajectory,time_myr,temperature_k,ice_fraction,co2_ppm,regolith_fraction,carbon_memory,productivity
classic,B,-8.820000000000025,-3.4492140840817154,0.9993038826305353,360.94714196225004,0.63406645185862,0.42692554204314437,0.21815953944954455
classic,B,-8.800000000000026,-3.4471087912649363,0.9993807396141359,361.47153701085625,0.63406645185862,0.42692554204314437,0.21843922048143863
classic,B,-8.780000000000026,-3.4450333013892944,0.9994490550560179,361.9810132204622,0.63406645185862,0.42692554204314437,0.21871605133124017
classic,B,-8.760000000000026,-3.442990433766327,0.9995097780358958,362.47596950555794,0.63406645185862,0.42692554204314437,0.21898952486386
classic,B,-8.740000000000027,-3.4409825031330175,0.9995637521829953,362.9567972147139,0.63406645185862,0.42692554204314437,0.21925921423850236
classic,B,-8.720000000000027,-3.439011382150234,0.9996117273923534,363.4238798849136,0.63406645185862,0.42692554204314437,0.21952476331226534
classic,B,-8.700000000000028,-3.437078556707453,0.9996543702393543,363.87759305614424,0.63406645185862,0.42692554204314437,0.21978587812959302
classic,B,-8.680000000000028,-3.4351851748453672,0.9996922732371379,364.31830413848996,0.63406645185862,0.42692554204314437,0.22004231937524235
classic,B,-8.660000000000029,-3.4333320900169775,0.9997259630654434,364.7463723248733,0.63406645185862,0.42692554204314437,0.22029389568249258
classic,B,-8.640000000000029,-3.431519899326942,0.9997559078851712,365.16214854338654,0.63406645185862,0.42692554204314437,0.22054045770069586
classic,B,-8.62000000000003,-3.4297489773171765,0.999782523840246,365.5659754438647,0.63406645185862,0.42692554204314437,0.22078189283716815
classic,B,-8.60000000000003,-3.4280195058029648,0.9998061808370766,365.95818741397744,0.63406645185862,0.42692554204314437,0.22101812059803086
classic,B,-8.58000000000003,-3.426331500207225,0.9998272076818777,366.3391106206766,0.63406645185862,0.42692554204314437,0.22124908846111002
classic,B,-8.56000000000003,-3.424684832790316,0.9998458966471998,366.70906307332797,0.63406645185862,0.42692554204314437,0.2214747682215022
classic,B,-8.540000000000031,-3.423079253128109,0.9998625075310856,367.06835470529387,0.63406645185862,0.42692554204314437,0.22169515275706694
classic,B,-8.520000000000032,-3.4215144061514433,0.9998772712652261,367.4172874711211,0.63406645185862,0.42692554204314437,0.2219102531669892
classic,B,-8.500000000000032,-3.4199898480248363,0.9998903931222256,367.756155456832,0.63406645185862,0.42692554204314437,0.22212009624177217
classic,B,-8.480000000000032,-3.4185050601110993,0.9999020555665181,368.0852450011208,0.63406645185862,0.42692554204314437,0.22232472222765298
classic,B,-8.460000000000033,-3.4170594612407315,0.9999124207885265,368.4048348255264,0.63406645185862,0.42692554204314437,0.22252418285253878
classic,B,-8.440000000000033,-3.4156524184803185,0.9999216329572596,368.7151961718912,0.63406645185862,0.42692554204314437,0.22271853958421006
classic,B,-8.420000000000034,-3.414283256572286,0.9999298202226308,369.01659294562734,0.63406645185862,0.42692554204314437,0.22290786209477792
classic,B,-8.400000000000034,-3.412951266198914,0.9999370964953046,369.3092818634971,0.63406645185862,0.42692554204314437,0.22309222690826375
classic,B,-8.380000000000035,-3.411655711206275,0.9999435630287908,369.59351260477973,0.63406645185862,0.42692554204314437,0.22327171621072645
classic,B,-8.360000000000035,-3.4103958349084236,0.9999493098257569,369.869527964843,0.63406645185862,0.42692554204314437,0.22344641680464347
classic,B,-8.340000000000035,-3.4091708655785897,0.9999544168880894,370.13756401026694,0.63406645185862,0.42692554204314437,0.22361641919127145
classic,B,-8.320000000000036,-3.4079800212220217,0.9999589553280654,370.3978502347799,0.63406645185862,0.42692554204314437,0.2237818167665168
classic,B,-8.300000000000036,-3.406822513714425,0.9999629883560653,370.6506097153686,0.63406645185862,0.42692554204314437,0.22394270511744724
classic,B,-8.280000000000037,-3.405697552380424,0.999966572158543,370.89605926801175,0.63406645185862,0.42692554204314437,0.22409918140800167
classic,B,-8.260000000000037,-3.4046043470780174,0.9999697566784491,371.13440960256594,0.63406645185862,0.42692554204314437,0.22425134384372192
classic,B,-8.240000000000038,-3.403542110847506,0.9999725863089424,371.3658654763998,0.63406645185862,0.42692554204314437,0.22439929120646335
classic,B,-8.220000000000038,-3.402510062176714,0.999975100510026,371.5906258464345,0.63406645185862,0.42692554204314437,0.22454312245103955
classic,B,-8.200000000000038,-3.401507426928415,0.999977334356671,371.80888401930076,0.63406645185862,0.42692554204314437,0.22468293635665648
classic,B,-8.180000000000039,-3.400533439970634,0.9999793190260388,372.02082779937086,0.63406645185862,0.42692554204314437,0.22481883122678245
classic,B,-8.16000000000004,-3.3995873465458404,0.9999810822305707,372.2266396344634,0.63406645185862,0.42692554204314437,0.2249509046318105
classic,B,-8.14000000000004,-3.3986684034109236,0.9999826486029579,372.4264967590563,0.63406645185862,0.42692554204314437,0.22507925318950006
classic,B,-8.12000000000004,-3.397775879776173,0.9999840400383383,372.6205713348739,0.63406645185862,0.42692554204314437,0.22520397237874218
classic,B,-8.10000000000004,-3.3969090580682373,0.9999852759984725,372.8090305887427,0.63406645185862,0.42692554204314437,0.22532515638269654
classic,B,-8.080000000000041,-3.3960672345391587,0.9999863737821247,372.99203694763384,0.63406645185862,0.42692554204314437,0.22544289795778807
classic,B,-8.060000000000041,-3.395249719741009,0.999987348765401,373.16974817083087,0.63406645185862,0.42692554204314437,0.22555728832544658
classic,B,-8.040000000000042,-3.3944558388834016,0.9999882146153848,373.3423174791812,0.63406645185862,0.42692554204314437,0.22566841708382662
classic,B,-8.020000000000042,-3.3936849320891245,0.9999889834800364,373.50989368140387,0.63406645185862,0.42692554204314437,0.22577637213705337
classic,B,-8.000000000000043,-3.3929363545613755,0.9999896661569917,373.67262129744125,0.63406645185862,0.42692554204314437,0.22588123963982149
classic,B,-7.980000000000043,-3.39220947667448,0.9999902722436076,373.8306406788534,0.63406645185862,0.42692554204314437,0.22598310395541904
classic,B,-7.9600000000000435,-3.3915036839985855,0.9999908102703347,373.9840881262642,0.63406645185862,0.42692554204314437,0.22608204762546863
classic,B,-7.940000000000044,-3.390818377267574,0.9999912878192723,374.13309600387777,0.63406645185862,0.42692554204314437,0.22617815134987432
classic,B,-7.920000000000044,-3.390152972298342,0.9999917116295504,374.27779285108943,0.63406645185862,0.42692554204314437,0.2262714939756348
classic,B,-7.900000000000045,-3.3895068998686146,0.9999920876910026,374.4183034912244,0.63406645185862,0.42692554204314437,0.22636215249333885
classic,B,-7.880000000000045,-3.388879605559606,0.9999924213274314,374.5547491374398,0.63406645185862,0.42692554204314437,0.22645020204029634
classic,B,-7.860000000000046,-3.388270549569061,0.9999927172706218,374.6872474958328,0.63406645185862,0.42692554204314437,0.226535715909378
classic,B,-7.840000000000046,-3.3876792064995436,0.9999929797261313,374.8159128657989,0.63406645185862,0.42692554204314437,0.22661876556274885
classic,B,-7.8200000000000465,-3.3871050651262533,0.99999321243177,374.94085623768933,0.63406645185862,0.42692554204314437,0.22669942064977225
classic,B,-7.800000000000047,-3.38654762814808,0.9999934187095822,375.062185387818,0.63406645185862,0.42692554204314437,0.22677774902845005
classic,B,-7.780000000000047,-3.3860064119251874,0.9999936015120539,375.1800049708701,0.63406645185862,0.42692554204314437,0.22685381678983818
classic,B,-7.760000000000048,-3.385480946205967,0.9999937634631839,375.29441660976715,0.63406645185862,0.42692554204314437,0.2269276882849454
classic,B,-7.740000000000048,-3.3849707738458523,0.9999939068949932,375.4055189830428,0.63406645185862,0.42692554204314437,0.22699942615368177
classic,B,-7.720000000000049,-3.3844754505201546,0.9999940338799768,375.5134079097851,0.63406645185862,0.42692554204314437,0.22706909135547648
classic,B,-7.700000000000049,-3.3839945444328046,0.9999941462599496,375.61817643220246,0.63406645185862,0.42692554204314437,0.2271367432012317
classic,B,-7.6800000000000495,-3.3835276360226167,0.999994245671688,375.7199148958682,0.63406645185862,0.42692554204314437,0.2272024393863208
classic,B,-7.66000000000005,-3.3830743176684894,0.9999943335697209,375.8187110277014,0.63406645185862,0.42692554204314437,0.22726623602437587
classic,B,-7.64000000000005,-3.3826341933947397,0.9999944112465892,375.9146500117391,0.63406645185862,0.42692554204314437,0.2273281876816413
classic,B,-7.620000000000051,-3.3822068785776165,0.9999944798508538,376.00781456275644,0.63406645185862,0.42692554204314437,0.22738834741170158
classic,B,-7.600000000000051,-3.3817919996538706,0.9999945404031029,376.0982849977888,0.63406645185862,0.42692554204314437,0.22744676679041337
classic,B,-7.580000000000052,-3.3813891938321308,0.9999945938101797,376.1861393056122,0.63406645185862,0.42692554204314437,0.22750349595089722
classic,B,-7.560000000000052,-3.3809981088077246,0.9999946408778303,376.27145321423365,0.63406645185862,0.42692554204314437,0.22755858361846423
classic,B,-7.540000000000052,-3.380618402481468,0.9999946823219448,376.3543002564463,0.63406645185862,0.42692554204314437,0.2276120771453679
classic,B,-7.520000000000053,-3.380249742682864,0.9999947187785501,376.43475183350046,0.63406645185862,0.42692554204314437,0.2276640225452901
classic,B,-7.500000000000053,-3.3798918068980766,0.999994750812692,376.51287727694165,0.63406645185862,0.42692554204314437,0.22771446452748315
classic,B,-7.480000000000054,-3.379544282002961,0.9999947789263302,376.5887439086664,0.63406645185862,0.42692554204314437,0.22776344653049876
classic,B,-7.460000000000054,-3.3792068640013952,0.9999948035653556,376.6624170992444,0.63406645185862,0.42692554204314437,0.22781101075545124
classic,B,-7.440000000000055,-3.378879257769079,0.9999948251258287,376.7339603245554,0.63406645185862,0.42692554204314437,0.22785719819876588
classic,B,-7.420000000000055,-3.378561176802939,0.9999948439595232,376.8034352207878,0.63406645185862,0.42692554204314437,0.22790204868437566
classic,B,-7.400000000000055,-3.3782523429762352,0.9999948603788544,376.8709016378445,0.63406645185862,0.42692554204314437,0.22794560089533386
classic,B,-7.380000000000056,-3.3779524862994244,0.9999948746612602,376.9364176912023,0.63406645185862,0.42692554204314437,0.22798789240481906
classic,B,-7.360000000000056,-3.3776613446868096,0.9999948870530941,377.0000398122662,0.63406645185862,0.42692554204314437,0.22802895970651196
classic,B,-7.340000000000057,-3.377378663728984,0.9999948977730863,377.06182279726397,0.63406645185862,0.42692554204314437,0.22806883824433036
classic,B,-7.320000000000057,-3.377104196471045,0.9999949070154193,377.12181985472057,0.63406645185862,0.42692554204314437,0.22810756244151176
classic,B,-7.3000000000000576,-3.3768377031965477,0.9999949149524625,377.18008265155424,0.63406645185862,0.42692554204314437,0.22814516572903681
classic,B,-7.280000000000058,-3.376578951217144,0.9999949217372026,377.23666135783316,0.63406645185862,0.42692554204314437,0.22818168057338975
classic,B,-7.260000000000058,-3.3763277146678363,0.9999949275054029,377.2916046902314,0.63406645185862,0.42692554204314437,0.22821713850365605
classic,B,-7.240000000000059,-3.3760837743077787,0.9999949323775233,377.34495995422157,0.63406645185862,0.42692554204314437,0.22825157013795813
classic,B,-7.220000000000059,-3.3758469173265286,0.9999949364604273,377.3967730850406,0.63406645185862,0.42692554204314437,0.22828500520923264
classic,B,-7.20000000000006,-3.375616937155666,0.9999949398488976,377.4470886874639,0.63406645185862,0.42692554204314437,0.22831747259035565
classic,B,-7.18000000000006,-3.375393633285671,0.9999949426269852,377.495950074423,0.63406645185862,0.42692554204314437,0.2283490003186211
classic,B,-7.1600000000000605,-3.37517681108796,0.9999949448692063,377.54339930449913,0.63406645185862,0.42692554204314437,0.22837961561958167
classic,B,-7.140000000000061,-3.3749662816419708,0.9999949466416078,377.58947721832664,0.63406645185862,0.42692554204314437,0.2284093449302611
classic,B,-7.120000000000061,-3.374761861567185,0.9999949480027136,377.63422347393674,0.63406645185862,0.42692554204314437,0.2284382139217476
classic,B,-7.100000000000062,-3.374563372859974,0.9999949490043653,377.6776765810732,0.63406645185862,0.42692554204314437,0.22846624752117858
classic,B,-7.080000000000062,-3.3743706427351547,0.9999949496924696,377.71987393450905,0.63406645185862,0.42692554204314437,0.22849346993312947
classic,B,-7.060000000000063,-3.3741835034721364,0.9999949501076631,377.76085184639476,0.63406645185862,0.42692554204314437,0.22851990466041647
classic,B,-7.040000000000063,-3.3740017922655503,0.9999949502859024,377.8006455776642,0.63406645185862,0.42692554204314437,0.22854557452432686
classic,B,-7.0200000000000635,-3.3738253510802396,0.9999949502589882,377.8392893685278,0.63406645185862,0.42692554204314437,0.22857050168428797
classic,B,-7.000000000000064,-3.3736540265104966,0.9999949500550325,377.8768164680775,0.63406645185862,0.42692554204314437,0.2285947076569878
classic,B,-6.980000000000064,-3.3734876696434375,0.9999949496988719,377.9132591630318,0.63406645185862,0.42692554204314437,0.22861821333496096
classic,B,-6.960000000000065,-3.3733261359264,0.9999949492124365,377.9486488056433,0.63406645185862,0.42692554204314437,0.22864103900465
classic,B,-6.940000000000065,-3.37316928503825,0.9999949486150763,377.98301584079553,0.63406645185862,0.42692554204314437,0.22866320436395746
classic,B,-6.920000000000066,-3.3730169807644987,0.9999949479238526,378.01638983231106,0.63406645185862,0.42692554204314437,0.2286847285393
classic,B,-6.900000000000066,-3.372869090876108,0.9999949471537956,378.0487994884948,0.63406645185862,0.42692554204314437,0.2287056301021768
classic,B,-6.8800000000000665,-3.3727254870118943,0.9999949463181341,378.0802726869347,0.63406645185862,0.42692554204314437,0.22872592708526582
classic,B,-6.860000000000067,-3.3725860445644202,0.9999949454284999,378.1108364985809,0.63406645185862,0.42692554204314437,0.22874563699805922
classic,B,-6.840000000000067,-3.3724506425692717,0.9999949444951077,378.14051721112565,0.63406645185862,0.42692554204314437,0.22876477684205007
classic,B,-6.820000000000068,-3.3723191635976297,0.9999949435269173,378.16934035170266,0.63406645185862,0.42692554204314437,0.2287833631254833
classic,B,-6.800000000000068,-3.372191493652034,0.9999949425317755,378.1973307089275,0.63406645185862,0.42692554204314437,0.22880141187768172
classic,B,-6.780000000000069,-3.3720675220652483,0.9999949415165432,378.2245123542972,0.63406645185862,0.42692554204314437,0.2288189386629586
classic,B,-6.760000000000069,-3.3719471414021354,0.999994940487209,378.250908662968,0.63406645185862,0.42692554204314437,0.22883595859412878
classic,B,-6.7400000000000695,-3.371830247364452,0.9999949394489882,378.2765423339295,0.63406645185862,0.42692554204314437,0.2288524863456288
classic,B,-6.72000000000007,-3.371716738698478,0.9999949384064123,378.30143540959267,0.63406645185862,0.42692554204314437,0.2288685361662575
classic,B,-6.70000000000007,-3.371606517105398,0.9999949373634079,378.325609294809,0.63406645185862,0.42692554204314437,0.2288841218915471
classic,B,-6.680000000000071,-3.3714994871543453,0.9999949363233668,378.3490847753374,0.63406645185862,0.42692554204314437,0.2288992569557754
classic,B,-6.660000000000071,-3.371395556198041,0.9999949352892078,378.3718820357746,0.63406645185862,0.42692554204314437,0.22891395440362916
classic,B,-6.640000000000072,-3.371294634290937,0.9999949342634327,378.394020676965,0.63406645185862,0.42692554204314437,0.22892822690152914
classic,B,-6.620000000000072,-3.3711966341097996,0.9999949332481747,378.41551973290524,0.63406645185862,0.42692554204314437,0.2289420867486253
classic,B,-6.6000000000000725,-3.3711014708766527,0.9999949322452423,378.436397687158,0.63406645185862,0.42692554204314437,0.2289555458874725
classic,B,-6.580000000000073,-3.3710090622840156,0.9999949312561576,378.4566724887892,0.63406645185862,0.42692554204314437,0.2289686159143957
classic,B,-6.560000000000073,-3.370919328422358,0.9999949302821906,378.476361567843,0.63406645185862,0.42692554204314437,0.2289813080895532
classic,B,-6.540000000000074,-3.3708321917097153,0.9999949293243897,378.4954818503677,0.63406645185862,0.42692554204314437,0.22899363334670672
classic,B,-6.520000000000074,-3.3707475768233945,0.9999949283836087,378.5140497730053,0.63406645185862,0.42692554204314437,0.2290056023027077
classic,B,-6.500000000000075,-3.370665410633705,0.9999949274605302,378.53208129715847,0.63406645185862,0.42692554204314437,0.22901722526670618
classic,B,-6.480000000000075,-3.3705856221396586,0.9999949265556873,378.549591922746,0.63406645185862,0.42692554204314437,0.2290285122490923
classic,B,-6.4600000000000755,-3.370508142406577,0.9999949256694821,378.5665967015595,0.63406645185862,0.42692554204314437,0.2290394729701765
classic,B,-6.440000000000076,-3.3704329045055457,0.9999949248022021,378.5831102502328,0.63406645185862,0.42692554204314437,0.2290501168686173
classic,B,-6.420000000000076,-3.37035984345467,0.9999949239540353,378.5991467628353,0.63406645185862,0.42692554204314437,0.22906045310960352
classic,B,-6.400000000000077,-3.3702888961620636,0.9999949231250831,378.61472002309995,0.63406645185862,0.42692554204314437,0.22907049059279713
classic,B,-6.380000000000077,-3.370220001370528,0.9999949223153715,378.629843416297,0.63406645185862,0.42692554204314437,0.22908023796004603
classic,B,-6.360000000000078,-3.3701530996038698,0.9999949215248617,378.64452994076333,0.63406645185862,0.42692554204314437,0.2290897036028704
classic,B,-6.340000000000078,-3.3700881331148067,0.9999949207534589,378.65879221909773,0.63406645185862,0.42692554204314437,0.22909889566973274
classic,B,-6.320000000000078,-3.3700250458344096,0.9999949200010201,378.6726425090317,0.63406645185862,0.42692554204314437,0.22910782207309377
classic,B,-6.300000000000079,-3.3699637833230427,0.9999949192673614,378.686092713985,0.63406645185862,0.42692554204314437,0.22911649049626545
classic,B,-6.280000000000079,-3.3699042927227514,0.999994918552264,378.6991543933157,0.63406645185862,0.42692554204314437,0.2291249084000616
classic,B,-6.26000000000008,-3.369846522711054,0.9999949178554797,378.71183877227315,0.63406645185862,0.42692554204314437,0.2291330830292567
classic,B,-6.24000000000008,-3.369790423456099,0.9999949171767358,378.72415675166206,0.63406645185862,0.42692554204314437,0.22914102141885562
classic,B,-6.220000000000081,-3.3697359465731447,0.9999949165157391,378.7361189172275,0.63406645185862,0.42692554204314437,0.22914873040018105
classic,B,-6.200000000000081,-3.3696830450823176,0.9999949158721799,378.74773554876714,0.63406645185862,0.42692554204314437,0.2291562166067834
classic,B,-6.180000000000081,-3.3696316733676235,0.999994915245735,378.7590166289804,0.63406645185862,0.42692554204314437,0.2291634864801789
classic,B,-6.160000000000082,-3.369581787137155,0.9999949146360707,378.7699718520608,0.63406645185862,0.42692554204314437,0.22917054627542016
classic,B,-6.140000000000082,-3.369533343384481,0.9999949140428452,378.78061063203927,0.63406645185862,0.42692554204314437,0.22917740206650533
classic,B,-6.120000000000083,-3.3694863003511624,0.999994913465711,378.7909421108866,0.63406645185862,0.42692554204314437,0.22918405975162884
classic,B,-6.100000000000083,-3.3694406174903775,0.9999949129043164,378.8009751663805,0.63406645185862,0.42692554204314437,0.22919052505828003
classic,B,-6.080000000000084,-3.369396255431612,0.9999949123583077,378.8107184197455,0.63406645185862,0.42692554204314437,0.22919680354819344
classic,B,-6.060000000000084,-3.3693531759463893,0.9999949118273304,378.82018024307115,0.63406645185862,0.42692554204314437,0.22920290062215415
classic,B,-6.040000000000084,-3.369311341915005,0.99999491131103,378.8293687665158,0.63406645185862,0.42692554204314437,0.22920882152466465
classic,B,-6.020000000000085,-3.369270717294239,0.9999949108090539,378.8382918853017,0.63406645185862,0.42692554204314437,0.229214571348475
classic,B,-6.000000000000085,-3.3692312670860134,0.9999949103210517,378.84695726650773,0.63406645185862,0.42692554204314437,0.22922015503898152
classic,B,-5.980000000000086,-3.369192957306974,0.9999949098466762,378.8553723556654,0.63406645185862,0.42692554204314437,0.22922557739849783
classic,B,-5.960000000000086,-3.3691557549589577,0.999994909385584,378.86354438316397,0.63406645185862,0.42692554204314437,0.22923084309040123
classic,B,-5.9400000000000865,-3.3691196280003295,0.9999949089374364,378.87148037047035,0.63406645185862,0.42692554204314437,0.22923595664315902
classic,B,-5.920000000000087,-3.3690845453181573,0.9999949085018992,378.87918713616887,0.63406645185862,0.42692554204314437,0.22924092245423752
classic,B,-5.900000000000087,-3.369050476701203,0.9999949080786439,378.8866713018261,0.63406645185862,0.42692554204314437,0.22924574479389745
classic,B,-5.880000000000088,-3.369017392813703,0.9999949076673473,378.8939392976864,0.63406645185862,0.42692554204314437,0.22925042780887944
classic,B,-5.860000000000088,-3.3689852651699157,0.9999949072676924,378.9009973682024,0.63406645185862,0.42692554204314437,0.22925497552598187
classic,B,-5.840000000000089,-3.368954066109415,0.9999949068793679,378.9078515774054,0.63406645185862,0.42692554204314437,0.22925939185553523
classic,B,-5.820000000000089,-3.3689237687731053,0.9999949065020691,378.91450781412055,0.63406645185862,0.42692554204314437,0.2292636805947756
classic,B,-5.8000000000000895,-3.3688943470799377,0.9999949061354976,378.92097179703126,0.63406645185862,0.42692554204314437,0.22926784543111947
classic,B,-5.78000000000009,-3.368865775704306,0.9999949057793613,378.9272490795967,0.63406645185862,0.42692554204314437,0.2292718899453448
classic,B,-5.76000000000009,-3.368838030054105,0.999994905433375,378.93334505482767,0.63406645185862,0.42692554204314437,0.22927581761467808
classic,B,-5.740000000000091,-3.3688110862494267,0.9999949050972594,378.93926495992355,0.63406645185862,0.42692554204314437,0.22927963181579342
classic,B,-5.720000000000091,-3.368784921101881,0.9999949047707424,378.9450138807759,0.63406645185862,0.42692554204314437,0.22928333582772326
classic,B,-5.700000000000092,-3.368759512094519,0.9999949044535579,378.95059675634127,0.63406645185862,0.42692554204314437,0.22928693283468546
classic,B,-5.680000000000092,-3.3687348373623416,0.9999949041454465,378.95601838288786,0.63406645185862,0.42692554204314437,0.22929042592882798
classic,B,-5.6600000000000925,-3.368710875673377,0.9999949038461551,378.96128341811914,0.63406645185862,0.42692554204314437,0.22929381811289382
classic,B,-5.640000000000093,-3.368687606410311,0.9999949035554372,378.9663963851783,0.63406645185862,0.42692554204314437,0.22929711230280936
classic,B,-5.620000000000093,-3.3686650095526502,0.9999949032730523,378.971361676537,0.63406645185862,0.42692554204314437,0.2293003113301967
classic,B,-5.600000000000094,-3.36864306565941,0.9999949029987661,378.9761835577715,0.63406645185862,0.42692554204314437,0.2293034179448136
classic,B,-5.580000000000094,-3.3686217558523,0.9999949027323506,378.98086617122965,0.63406645185862,0.42692554204314437,0.2293064348169226
classic,B,-5.560000000000095,-3.3686010617994055,0.9999949024735835,378.98541353959195,0.63406645185862,0.42692554204314437,0.22930936453959158
classic,B,-5.540000000000095,-3.3685809656993415,0.9999949022222485,378.98982956932963,0.63406645185862,0.42692554204314437,0.22931220963092758
classic,B,-5.5200000000000955,-3.368561450265867,0.9999949019781351,378.99411805406254,0.63406645185862,0.42692554204314437,0.22931497253624558
classic,B,-5.500000000000096,-3.3685424987129515,0.9999949017410386,378.9982826778202,0.63406645185862,0.42692554204314437,0.2293176556301747
classic,B,-5.480000000000096,-3.3685240947402706,0.9999949015107593,379.0023270182084,0.63406645185862,0.42692554204314437,0.22932026121870314
classic,B,-5.460000000000097,-3.3685062225191267,0.9999949012871036,379.0062545494844,0.63406645185862,0.42692554204314437,0.22932279154116444
classic,B,-5.440000000000097,-3.3684888666787804,0.9999949010698826,379.01006864554324,0.63406645185862,0.42692554204314437,0.22932524877216506
classic,B,-5.420000000000098,-3.368472012293177,0.9999949008589131,379.01377258281735,0.63406645185862,0.42692554204314437,0.22932763502345735
classic,B,-5.400000000000098,-3.3684556448680585,0.9999949006540164,379.01736954309285,0.63406645185862,0.42692554204314437,0.22932995234575754
classic,B,-5.3800000000000985,-3.368439750328454,0.9999949004550193,379.02086261624424,0.63406645185862,0.42692554204314437,0.22933220273051097
classic,B,-5.360000000000099,-3.3684243150065307,0.9999949002617529,379.02425480288986,0.63406645185862,0.42692554204314437,0.2293343881116066
classic,B,-5.340000000000099,-3.368409325629798,0.9999949000740533,379.0275490169708,0.63406645185862,0.42692554204314437,0.2293365103670419
classic,B,-5.3200000000001,-3.3683947693096563,0.9999948998917613,379.0307480882553,0.63406645185862,0.42692554204314437,0.22933857132053884
classic,B,-5.3000000000001,-3.368380633530276,0.9999948997147217,379.03385476477047,0.63406645185862,0.42692554204314437,0.22934057274311387
classic,B,-5.280000000000101,-3.368366906137802,0.9999948995427841,379.03687171516424,0.63406645185862,0.42692554204314437,0.22934251635460223
classic,B,-5.260000000000101,-3.3683535753298703,0.9999948993758021,379.0398015309985,0.63406645185862,0.42692554204314437,0.22934440382513752
classic,B,-5.2400000000001015,-3.3683406296454286,0.9999948992136335,379.0426467289762,0.63406645185862,0.42692554204314437,0.22934623677658922
classic,B,-5.220000000000102,-3.3683280579548542,0.9999948990561401,379.0454097531042,0.63406645185862,0.42692554204314437,0.22934801678395852
classic,B,-5.200000000000102,-3.3683158494503567,0.9999948989031877,379.0480929767933,0.63406645185862,0.42692554204314437,0.229349745376733
classic,B,-5.180000000000103,-3.368303993636661,0.9999948987546458,379.0506987048982,0.63406645185862,0.42692554204314437,0.2293514240402029
classic,B,-5.160000000000103,-3.3682924803219603,0.9999948986103875,379.0532291756974,0.63406645185862,0.42692554204314437,0.22935305421673902
classic,B,-5.140000000000104,-3.3682812996091305,0.9999948984702897,379.0556865628172,0.63406645185862,0.42692554204314437,0.22935463730703348
classic,B,-5.120000000000104,-3.3682704418872,0.9999948983342327,379.0580729770991,0.63406645185862,0.42692554204314437,0.22935617467130465
classic,B,-5.1000000000001044,-3.368259897823069,0.9999948982021004,379.06039046841363,0.63406645185862,0.42692554204314437,0.2293576676304675
classic,B,-5.080000000000105,-3.368249658353465,0.9999948980737797,379.062641027422,0.63406645185862,0.42692554204314437,0.22935911746726945
classic,B,-5.060000000000105,-3.368239714677136,0.999994897949161,379.0648265872861,0.63406645185862,0.42692554204314437,0.22936052542739413
classic,B,-5.040000000000106,-3.368230058247266,0.9999948978281376,379.06694902533,0.63406645185862,0.42692554204314437,0.22936189272053262
classic,B,-5.020000000000106,-3.3682206807641144,0.999994897710606,379.0690101646528,0.63406645185862,0.42692554204314437,0.2293632205214237
classic,B,-5.000000000000107,-3.368211574167864,0.9999948975964658,379.071011775695,0.63406645185862,0.42692554204314437,0.22936450997086452
classic,B,-4.980000000000107,-3.3682027306316824,0.9999948974856191,379.07295557775984,0.63406645185862,0.42692554204314437,0.2293657621766917
classic,B,-4.960000000000107,-3.3681941425549784,0.9999948973779711,379.0748432404905,0.63406645185862,0.42692554204314437,0.2293669782147333
classic,B,-4.940000000000108,-3.3681858025568587,0.9999948972734296,379.07667638530455,0.63406645185862,0.42692554204314437,0.2293681591297353
classic,B,-4.920000000000108,-3.3681777034697706,0.999994897171905,379.0784565867871,0.63406645185862,0.42692554204314437,0.22936930593625884
classic,B,-4.900000000000109,-3.368169838333331,0.9999948970733105,379.08018537404377,0.63406645185862,0.42692554204314437,0.22937041961955318
classic,B,-4.880000000000109,-3.3681622003883347,0.9999948969775615,379.0818642320141,0.63406645185862,0.42692554204314437,0.2293715011364027
classic,B,-4.86000000000011,-3.368154783070933,0.999994896884576,379.08349460274775,0.63406645185862,0.42692554204314437,0.22937255141594948
classic,B,-4.84000000000011,-3.368147580006986,0.9999948967942743,379.08507788664315,0.63406645185862,0.42692554204314437,0.22937357136049252
classic,B,-4.82000000000011,-3.3681405850065733,0.9999948967065792,379.08661544365077,0.63406645185862,0.42692554204314437,0.22937456184626331
classic,B,-4.800000000000111,-3.368133792058668,0.9999948966214153,379.0881085944415,0.63406645185862,0.42692554204314437,0.22937552372417902
classic,B,-4.780000000000111,-3.368127195325961,0.9999948965387097,379.0895586215412,0.63406645185862,0.42692554204314437,0.22937645782057428
classic,B,-4.760000000000112,-3.3681207891398404,0.9999948964583915,379.0909667704326,0.63406645185862,0.42692554204314437,0.22937736493791153
classic,B,-4.740000000000112,-3.368114567995509,0.9999948963803917,379.0923342506253,0.63406645185862,0.42692554204314437,0.2293782458554708
classic,B,-4.7200000000001125,-3.36810852654725,0.9999948963046437,379.0936622366949,0.63406645185862,0.42692554204314437,0.22937910133001954
classic,B,-4.700000000000113,-3.3681026596038275,0.9999948962310823,379.09495186929195,0.63406645185862,0.42692554204314437,0.22937993209646365
classic,B,-4.680000000000113,-3.368096962124017,0.9999948961596444,379.09620425612206,0.63406645185862,0.42692554204314437,0.22938073886847846
classic,B,-4.660000000000114,-3.3680914292122703,0.9999948960902689,379.09742047289734,0.63406645185862,0.42692554204314437,0.22938152233912296
