model,replicate,trajectory,variable,final_mean,final_window_std
ablated,31,B,regolith_fraction,0.5,0.0
ablated,31,B,carbon_memory,0.5,0.0
ablated,31,B,productivity,0.23459891445784706,4.839298804606099e-10
ablated,32,A,temperature_k,-3.320268199071111,2.100859905406719e-10
ablated,32,A,ice_fraction,0.9995754787990215,2.9750592862148066e-13
ablated,32,A,co2_ppm,377.5162978649842,4.572080207403488e-08
ablated,32,A,regolith_fraction,0.5,0.0
ablated,32,A,carbon_memory,0.5,0.0
ablated,32,A,productivity,0.23459891502898622,3.014653438498772e-11
ablated,32,B,temperature_k,-3.3202682030512847,3.3724238194184617e-09
ablated,32,B,ice_fraction,0.9995754788046588,4.7760195277366865e-12
ablated,32,B,co2_ppm,377.5162969987842,7.339369485017191e-07
ablated,32,B,regolith_fraction,0.5,0.0
ablated,32,B,carbon_memory,0.5,0.0
ablated,32,B,productivity,0.23459891445784706,4.839298804606099e-10
ablated,33,A,temperature_k,-3.320268199071111,2.100859905406719e-10
ablated,33,A,ice_fraction,0.9995754787990215,2.9750592862148066e-13
ablated,33,A,co2_ppm,377.5162978649842,4.572080207403488e-08
ablated,33,A,regolith_fraction,0.5,0.0
ablated,33,A,carbon_memory,0.5,0.0
ablated,33,A,productivity,0.23459891502898622,3.014653438498772e-11
ablated,33,B,temperature_k,-3.3202682030512847,3.3724238194184617e-09
ablated,33,B,ice_fraction,0.9995754788046588,4.7760195277366865e-12
ablated,33,B,co2_ppm,377.5162969987842,7.339369485017191e-07
ablated,33,B,regolith_fraction,0.5,0.0
ablated,33,B,carbon_memory,0.5,0.0
ablated,33,B,productivity,0.23459891445784706,4.839298804606099e-10
ablated,34,A,temperature_k,-3.320268199071111,2.100859905406719e-10
ablated,34,A,ice_fraction,0.9995754787990215,2.9750592862148066e-13
ablated,34,A,co2_ppm,377.5162978649842,4.572080207403488e-08
ablated,34,A,regolith_fraction,0.5,0.0
ablated,34,A,carbon_memory,0.5,0.0
ablated,34,A,productivity,0.23459891502898622,3.014653438498772e-11
ablated,34,B,temperature_k,-3.3202682030512847,3.3724238194184617e-09
ablated,34,B,ice_fraction,0.9995754788046588,4.7760195277366865e-12
ablated,34,B,co2_ppm,377.5162969987842,7.339369485017191e-07
ablated,34,B,regolith_fraction,0.5,0.0
ablated,34,B,carbon_memory,0.5,0.0
ablated,34,B,productivity,0.23459891445784706,4.839298804606099e-10
ablated,35,A,temperature_k,-3.320268199071111,2.100859905406719e-10
ablated,35,A,ice_fraction,0.9995754787990215,2.9750592862148066e-13
ablated,35,A,co2_ppm,377.5162978649842,4.572080207403488e-08
ablated,35,A,regolith_fraction,0.5,0.0
ablated,35,A,carbon_memory,0.5,0.0
ablated,35,A,productivity,0.23459891502898622,3.014653438498772e-11
ablated,35,B,temperature_k,-3.3202682030512847,3.3724238194184617e-09
ablated,35,B,ice_fraction,0.9995754788046588,4.7760195277366865e-12
ablated,35,B,co2_ppm,377.5162969987842,7.339369485017191e-07
ablated,35,B,regolith_fraction,0.5,0.0
ablated,35,B,carbon_memory,0.5,0.0
ablated,35,B,productivity,0.23459891445784706,4.839298804606099e-10
ablated,36,A,temperature_k,-3.320268199071111,2.100859905406719e-10
ablated,36,A,ice_fraction,0.9995754787990215,2.9750592862148066e-13
ablated,36,A,co2_ppm,377.5162978649842,4.572080207403488e-08
ablated,36,A,regolith_fraction,0.5,0.0
ablated,36,A,carbon_memory,0.5,0.0
ablated,36,A,productivity,0.23459891502898622,3.014653438498772e-11
ablated,36,B,temperature_k,-3.3202682030512847,3.3724238194184617e-09
ablated,36,B,ice_fraction,0.9995754788046588,4.7760195277366865e-12
ablated,36,B,co2_ppm,377.5162969987842,7.339369485017191e-07
ablated,36,B,regolith_fraction,0.5,0.0
ablated,36,B,carbon_memory,0.5,0.0
ablated,36,B,productivity,0.23459891445784706,4.839298804606099e-10
ablated,37,A,temperature_k,-3.320268199071111,2.100859905406719e-10
ablated,37,A,ice_fraction,0.9995754787990215,2.9750592862148066e-13
ablated,37,A,co2_ppm,377.5162978649842,4.572080207403488e-08
ablated,37,A,regolith_fraction,0.5,0.0
ablated,37,A,carbon_memory,0.5,0.0
ablated,37,A,productivity,0.23459891502898622,3.014653438498772e-11
ablated,37,B,temperature_k,-3.3202682030512847,3.3724238194184617e-09
ablated,37,B,ice_fraction,0.9995754788046588,4.7760195277366865e-12
ablated,37,B,co2_ppm,377.5162969987842,7.339369485017191e-07
ablated,37,B,regolith_fraction,0.5,0.0
ablated,37,B,carbon_memory,0.5,0.0
ablated,37,B,productivity,0.23459891445784706,4.839298804606099e-10
ablated,38,A,temperature_k,-3.320268199071111,2.100859905406719e-10
ablated,38,A,ice_fraction,0.9995754787990215,2.9750592862148066e-13
ablated,38,A,co2_ppm,377.5162978649842,4.572080207403488e-08
ablated,38,A,regolith_fraction,0.5,0.0
ablated,38,A,carbon_memory,0.5,0.0
ablated,38,A,productivity,0.23459891502898622,3.014653438498772e-11
ablated,38,B,temperature_k,-3.3202682030512847,3.3724238194184617e-09
ablated,38,B,ice_fraction,0.9995754788046588,4.7760195277366865e-12
ablated,38,B,co2_ppm,377.5162969987842,7.339369485017191e-07
ablated,38,B,regolith_fraction,0.5,0.0
ablated,38,B,carbon_memory,0.5,0.0
ablated,38,B,productivity,0.23459891445784706,4.839298804606099e-10
ablated,39,A,temperature_k,-3.320268199071111,2.100859905406719e-10
ablated,39,A,ice_fraction,0.9995754787990215,2.9750592862148066e-13
ablated,39,A,co2_ppm,377.5162978649842,4.572080207403488e-08
ablated,39,A,regolith_fraction,0.5,0.0
ablated,39,A,carbon_memory,0.5,0.0
ablated,39,A,productivity,0.23459891502898622,3.014653438498772e-11
ablated,39,B,temperature_k,-3.3202682030512847,3.3724238194184617e-09
ablated,39,B,ice_fraction,0.9995754788046588,4.7760195277366865e-12
ablated,39,B,co2_ppm,377.5162969987842,7.339369485017191e-07
ablated,39,B,regolith_fraction,0.5,0.0
ablated,39,B,carbon_memory,0.5,0.0
ablated,39,B,productivity,0.23459891445784706,4.839298804606099e-10
M2,0,A,temperature_k,-3.1632103880588334,0.0033494413276767584
M2,0,A,ice_fraction,0.99975371242376,1.630659921793714e-06
M2,0,A,co2_ppm,416.70623963756896,0.867643172792903
M2,0,A,regolith_fraction,0.1939110822141455,0.0045584886216151555
M2,0,A,carbon_memory,0.3070331438321979,0.0035786515838618074
M2,0,A,productivity,0.2574632176413704,0.0005031728881410351
M2,0,B,temperature_k,-3.161802575398317,0.0032339985891410602
M2,0,B,ice_fraction,0.9997843298838326,6.580589934102932e-07
M2,0,B,co2_ppm,417.10071274529946,0.8363221632489314
M2,0,B,regolith_fraction,0.14676095079964407,0.0011090213549210246
M2,0,B,carbon_memory,0.3054220966755558,0.0034472595057932704
M2,0,B,productivity,0.2576721009579302,0.000486276125462862
M2,1,A,temperature_k,-3.163502468302344,0.0033734500166510252
M2,1,A,ice_fraction,0.9997524871207747,1.7270756384420856e-06
M2,1,A,co2_ppm,416.62951856318875,0.8737849068221688
M2,1,A,regolith_fraction,0.19583697082409063,0.0046993815605557345
M2,1,A,carbon_memory,0.30734907875316686,0.003604621021478502
M2,1,A,productivity,0.25741943975014503,0.0005067175717183894
M2,1,B,temperature_k,-3.1618262846120495,0.003235950699427953
M2,1,B,ice_fraction,0.9997843113400852,6.568488124685105e-07
M2,1,B,co2_ppm,417.09455877087936,0.8368161885744573
M2,1,B,regolith_fraction,0.1468067444232951,0.0011123717743679786
M2,1,B,carbon_memory,0.305447452937312,0.0034493473029645495
M2,1,B,productivity,0.25766853817842805,0.0004865652479688879
M2,2,A,temperature_k,-3.1635337589099466,0.003376022035449829
M2,2,A,ice_fraction,0.9997523581149096,1.737248792542562e-06
M2,2,A,co2_ppm,416.62130250054435,0.8744425767376209
M2,2,A,regolith_fraction,0.19603961237626064,0.00471420626442722
M2,2,A,carbon_memory,0.30738291691494074,0.0036074025484313333
M2,2,A,productivity,0.25741474989669594,0.0005070972762584847
M2,2,B,temperature_k,-3.161828335311771,0.00323611954468162
M2,2,B,ice_fraction,0.9997843097485571,6.567450033285591e-07
M2,2,B,co2_ppm,417.0940265068805,0.8368589171282668
M2,2,B,regolith_fraction,0.14681068520044327,0.001112660095250364
M2,2,B,carbon_memory,0.3054496460525892,0.003449527881257749
M2,2,B,productivity,0.2576682300205031,0.00048659025507816146
M2,3,A,temperature_k,-3.1662121821536577,0.0035961086462036438
M2,3,A,ice_fraction,0.9997413267514219,2.6240375517757663e-06
M2,3,A,co2_ppm,415.9186351286821,0.9306373186325706
M2,3,A,regolith_fraction,0.2130369057974904,0.0059576672675465
M2,3,A,carbon_memory,0.3102794153934706,0.0038454829433559067
M2,3,A,productivity,0.25701350624452207,0.0005395538323507618
M2,3,B,temperature_k,-3.1619664117734083,0.0032474880750689864
M2,3,B,ice_fraction,0.9997842030587017,6.497866871077799e-07
M2,3,B,co2_ppm,417.05819046950023,0.8397355908870453
M2,3,B,regolith_fraction,0.1470752239315807,0.0011320146630752338
M2,3,B,carbon_memory,0.30559731002422197,0.003461686322821238
M2,3,B,productivity,0.25764748181598035,0.0004882739242943445
M2,4,A,temperature_k,-3.163959645115816,0.0034110308711763604
M2,4,A,ice_fraction,0.9997507208402658,1.8666358432590148e-06
M2,4,A,co2_ppm,416.5096099097297,0.8833830501507769
M2,4,A,regolith_fraction,0.19862275687320707,0.004903181877830631
M2,4,A,carbon_memory,0.3078430551729861,0.0036452309035565783
M2,4,A,productivity,0.25735091272321886,0.0005122654985442208
M2,4,B,temperature_k,-3.161841266902114,0.0032371842718239754
M2,4,B,ice_fraction,0.9997843002027313,6.561247439806753e-07
M2,4,B,co2_ppm,417.09067058310086,0.8371283250001031
M2,4,B,regolith_fraction,0.1468347449789887,0.0011144203934160904
M2,4,B,carbon_memory,0.30546347395635004,0.0034506664735457306
M2,4,B,productivity,0.2576662867569347,0.0004867479503466681
M2,5,A,temperature_k,-3.1635717692714542,0.0033791489499305966
M2,5,A,ice_fraction,0.9997522823527479,1.74313908017809e-06
M2,5,A,co2_ppm,416.61140237233013,0.8752358690299106
M2,5,A,regolith_fraction,0.19617177044018452,0.004723874690721591
M2,5,A,carbon_memory,0.30742373303953946,0.0036107610641884997
M2,5,A,productivity,0.2574090457839133,0.0005075594533955517
M2,5,B,temperature_k,-3.1618204490223136,0.0032354702231681457
M2,5,B,ice_fraction,0.9997843162186854,6.57168725891491e-07
M2,5,B,co2_ppm,417.096073762152,0.8366945734388703
M2,5,B,regolith_fraction,0.14679496667053157,0.0011115100743824729
M2,5,B,carbon_memory,0.3054412108323631,0.0034488333508524076
M2,5,B,productivity,0.25766941506074714,0.00048649408812710644
M2,6,A,temperature_k,-3.165350000827445,0.00352528114029584
M2,6,A,ice_fraction,0.9997449357784428,2.330215718921203e-06
M2,6,A,co2_ppm,416.14475039409365,0.9125658379862439
M2,6,A,regolith_fraction,0.20755646784019605,0.005556741380299432
M2,6,A,carbon_memory,0.30934681815433523,0.0037688328781046274
M2,6,A,productivity,0.25714261762333673,0.0005291166752265512
M2,6,B,temperature_k,-3.1619243562397497,0.0032440254425970204
M2,6,B,ice_fraction,0.9997842355982417,6.519094766783234e-07
M2,6,B,co2_ppm,417.0691051782901,0.838859462157583
M2,6,B,regolith_fraction,0.14699458851633102,0.001126115097973014
M2,6,B,carbon_memory,0.3055523341242671,0.0034579830813666634
M2,6,B,productivity,0.2576538012186687,0.0004877611303243486
M2,7,A,temperature_k,-3.1637866172482267,0.0033968083319405435
M2,7,A,ice_fraction,0.9997513966599143,1.8131264250614187e-06
M2,7,A,co2_ppm,416.5549949638405,0.879750609978991
M2,7,A,regolith_fraction,0.1975601613499115,0.004825445460851438
M2,7,A,carbon_memory,0.3076560732278476,0.00362985949617395
M2,7,A,productivity,0.25737684615977896,0.000510166161452231
M2,7,B,temperature_k,-3.161834983417165,0.003236666918881555
M2,7,B,ice_fraction,0.9997843049165002,6.56431420798915e-07
M2,7,B,co2_ppm,417.09230130432434,0.8369974146640532
M2,7,B,regolith_fraction,0.14682293279675507,0.0011135561728044406
M2,7,B,carbon_memory,0.30545675468104594,0.003450113210406386
M2,7,B,productivity,0.25766723098464445,0.00048667132656328226
M2,8,A,temperature_k,-3.165734658243161,0.00355688075037715
M2,8,A,ice_fraction,0.9997432861325233,2.4641280946600054e-06
M2,8,A,co2_ppm,416.0438160213299,0.9206335825091838
M2,8,A,regolith_fraction,0.21006352938203116,0.005740147832065278
M2,8,A,carbon_memory,0.3097630309171555,0.0038030400786350444
M2,8,A,productivity,0.2570850137094517,0.0005337737935436571
M2,8,B,temperature_k,-3.1619490736842595,0.0032460605489986376
M2,8,B,ice_fraction,0.9997842162074353,6.506432069597201e-07
M2,8,B,co2_ppm,417.062689940198,0.8393744162620146
M2,8,B,regolith_fraction,0.14704241047438868,0.0011296139165440997
M2,8,B,carbon_memory,0.3055787689138828,0.0034601596679198748
M2,8,B,productivity,0.2576500871058903,0.00048806251707187977
M2,9,A,temperature_k,-3.1632743602366737,0.0033546976249965938
M2,9,A,ice_fraction,0.9997533690176997,1.6577175178728104e-06
M2,9,A,co2_ppm,416.6893604743215,0.868993721483838
M2,9,A,regolith_fraction,0.1944396637006368,0.004597158193365064
M2,9,A,carbon_memory,0.3071026084449168,0.0035843583631711673
M2,9,A,productivity,0.2574536355384875,0.0005039484838518284
M2,9,B,temperature_k,-3.1618177600611768,0.003235248826757299
M2,9,B,ice_fraction,0.9997843177416548,6.572653086946392e-07
M2,9,B,co2_ppm,417.09677113348783,0.8366385835567195
M2,9,B,regolith_fraction,0.14679070813585324,0.001111198503424303
M2,9,B,carbon_memory,0.30543833714583396,0.003448596711104732
M2,9,B,productivity,0.25766981918117543,0.00048646129423286137
M2,10,A,temperature_k,-3.1646595167672853,0.003468545472618484
M2,10,A,ice_fraction,0.9997477741846705,2.1016570882938805e-06
M2,10,A,co2_ppm,416.32587404531955,0.8980820008932857
M2,10,A,regolith_fraction,0.2031900312421693,0.0052373088899644125
M2,10,A,carbon_memory,0.30860013349296966,0.0037074585802648946
M2,10,A,productivity,0.25724605166329084,0.0005207505963994674
M2,10,B,temperature_k,-3.1618905626249436,0.0032412430460896017
M2,10,B,ice_fraction,0.9997842616567376,6.536088088295435e-07
M2,10,B,co2_ppm,417.0778757846817,0.8381554217692007
M2,10,B,regolith_fraction,0.14692993129507653,0.0011213845521037204
M2,10,B,carbon_memory,0.30551619419341436,0.003455007369962435
M2,10,B,productivity,0.25765887923745057,0.000487349062690473
M2,11,A,temperature_k,-3.164392007908956,0.0034465650742922494
M2,11,A,ice_fraction,0.9997489557989493,2.0070677511050023e-06
M2,11,A,co2_ppm,416.39614773753857,0.8924614614452123
M2,11,A,regolith_fraction,0.20137302935242654,0.005104383236219395
M2,11,A,carbon_memory,0.3083105605651906,0.0036836598350717784
M2,11,A,productivity,0.25728612414321533,0.000517508786275564
M2,11,B,temperature_k,-3.1618653905083267,0.0032391704958186643
M2,11,B,ice_fraction,0.9997842815660145,6.549094565112538e-07
M2,11,B,co2_ppm,417.0844094301688,0.8376309433891022
M2,11,B,regolith_fraction,0.14688096243164736,0.0011178018222121095
M2,11,B,carbon_memory,0.3054892725865854,0.0034527907006351127
M2,11,B,productivity,0.25766266173849106,0.0004870421181301858
M2,12,A,temperature_k,-3.1639086287795313,0.0034068346162100804
M2,12,A,ice_fraction,0.9997508331695346,1.857831655854974e-06
M2,12,A,co2_ppm,416.52290488360563,0.8823181230068983
M2,12,A,regolith_fraction,0.19843135663556125,0.004889179478084167
M2,12,A,carbon_memory,0.3077882347549012,0.003640720588016783
M2,12,A,productivity,0.25735856658602924,0.0005116455228400894
M2,12,B,temperature_k,-3.161850665291295,0.0032379580916844365
M2,12,B,ice_fraction,0.9997842924589442,6.556174209628876e-07
M2,12,B,co2_ppm,417.088230791801,0.8373241762201526
M2,12,B,regolith_fraction,0.14685352974261165,0.0011157947501763685
M2,12,B,carbon_memory,0.30547352664852395,0.0034514941794290175
M2,12,B,productivity,0.25766487451390674,0.0004868625539072042
M2,13,A,temperature_k,-3.163508908000289,0.003373980957816999
M2,13,A,ice_fraction,0.999752511585462,1.725092568835738e-06
M2,13,A,co2_ppm,416.6278781674402,0.8739167443155402
M2,13,A,regolith_fraction,0.1958068466475858,0.004697177823258615
M2,13,A,carbon_memory,0.30735586067158005,0.0036051806439284487
M2,13,A,productivity,0.2574184700403404,0.000506796311499037
M2,13,B,temperature_k,-3.161820080903011,0.0032354399140016735
M2,13,B,ice_fraction,0.9997843163787088,6.571785500754631e-07
M2,13,B,co2_ppm,417.0961691843455,0.836686911704233
M2,13,B,regolith_fraction,0.14679446180048683,0.0011114731359355976
M2,13,B,carbon_memory,0.30544081759734426,0.003448800967026935
M2,13,B,productivity,0.2576694703891825,0.00048648959835453774
M2,14,A,temperature_k,-3.165776508581702,0.0035603201822413453
M2,14,A,ice_fraction,0.9997431469289478,2.475418750287983e-06
M2,14,A,co2_ppm,416.032875772023,0.9215083176920542
M2,14,A,regolith_fraction,0.21028075200290466,0.005756038982772794
M2,14,A,carbon_memory,0.3098081708698801,0.003806751639408184
M2,14,A,productivity,0.257078743391015,0.000534280899342562
M2,14,B,temperature_k,-3.161946703097775,0.003245865367186777
M2,14,B,ice_fraction,0.9997842182516279,6.507775938525924e-07
M2,14,B,co2_ppm,417.0633053875613,0.839325016592476
M2,14,B,regolith_fraction,0.14703752692702945,0.0011292566200618319
M2,14,B,carbon_memory,0.30557623296155695,0.0034599508707486093
M2,14,B,productivity,0.257650443299072,0.00048803361320298207
M2,15,A,temperature_k,-3.1661944245534572,0.0035946490700651886
M2,15,A,ice_fraction,0.9997413781268588,2.6198557080867637e-06
M2,15,A,co2_ppm,415.92326828939144,0.9302669085453906
M2,15,A,regolith_fraction,0.21295567326926776,0.005951724625745091
M2,15,A,carbon_memory,0.3102602892941271,0.0038439100395044707
M2,15,A,productivity,0.25701616705585567,0.0005393386535009955
M2,15,B,temperature_k,-3.161968399469121,0.0032476517313878954
M2,15,B,ice_fraction,0.9997842013806353,6.49676520216703e-07
M2,15,B,co2_ppm,417.0576744694551,0.8397770081502214
M2,15,B,regolith_fraction,0.1470792605983369,0.0011323099990713217
M2,15,B,carbon_memory,0.3055994362484478,0.0034618613864733673
M2,15,B,productivity,0.25764718315313995,0.0004882981595115685
M2,16,A,temperature_k,-3.1658109806608534,0.00356315165658984
M2,16,A,ice_fraction,0.9997429934525891,2.4879263547358425e-06
M2,16,A,co2_ppm,416.0238261374228,0.9222314808841124
M2,16,A,regolith_fraction,0.21051228538970482,0.005772976980341236
M2,16,A,carbon_memory,0.3098454910995546,0.0038098185983635
M2,16,A,productivity,0.2570735820446671,0.0005346980753990585
M2,16,B,temperature_k,-3.161949433144855,0.003246090144968131
M2,16,B,ice_fraction,0.9997842160898819,6.506363242119955e-07
M2,16,B,co2_ppm,417.0625968083313,0.8393818938826366
M2,16,B,regolith_fraction,0.14704284100130352,0.0011296454159018393
M2,16,B,carbon_memory,0.30557915276183706,0.003460191280155826
M2,16,B,productivity,0.25765003307801326,0.00048806690100491364
M2,17,A,temperature_k,-3.163886392989342,0.00340500739919168
M2,17,A,ice_fraction,0.9997509352332536,1.8497283544888574e-06
M2,17,A,co2_ppm,416.528752280212,0.8818502846238115
M2,17,A,regolith_fraction,0.19827359713473466,0.004877638274167415
M2,17,A,carbon_memory,0.3077641514246611,0.003638741387616754
M2,17,A,productivity,0.25736189791110936,0.0005113759263545627
M2,17,B,temperature_k,-3.1618478833820496,0.0032377290422769467
M2,17,B,ice_fraction,0.9997842946699821,6.557619028040327e-07
M2,17,B,co2_ppm,417.08895288457273,0.8372662102914684
M2,17,B,regolith_fraction,0.14684810024360526,0.0011153975094371892
M2,17,B,carbon_memory,0.3054705513563029,0.0034512492001588036
M2,17,B,productivity,0.2576652925424203,0.0004868286310362928
M2,18,A,temperature_k,-3.1639071846769014,0.0034067189507911116
M2,18,A,ice_fraction,0.9997509306173462,1.8500072720861701e-06
M2,18,A,co2_ppm,416.52337453647857,0.8822814792724094
M2,18,A,regolith_fraction,0.1982940306307772,0.004879133234753735
M2,18,A,carbon_memory,0.30778634654649367,0.0036405692198760472
M2,18,A,productivity,0.25735877489283543,0.000511629096113621
M2,18,B,temperature_k,-3.1618386203171007,0.0032369663643031996
M2,18,B,ice_fraction,0.9997843022344094,6.562571588003694e-07
M2,18,B,co2_ppm,417.0913574830176,0.8370731829630871
M2,18,B,regolith_fraction,0.14682969520086694,0.0011140509341219503
M2,18,B,carbon_memory,0.3054606436523681,0.003450433429142482
M2,18,B,productivity,0.2576666844584487,0.0004867156769604852
M2,19,A,temperature_k,-3.1648024167524493,0.0034802889035575736
M2,19,A,ice_fraction,0.9997472097446424,2.1469082117017757e-06
M2,19,A,co2_ppm,416.28840562273524,0.9010790122607281
M2,19,A,regolith_fraction,0.20406550052234645,0.0053013551988612805
M2,19,A,carbon_memory,0.30875458199038375,0.003720154713145197
M2,19,A,productivity,0.25722464114180815,0.0005224827868019399
M2,19,B,temperature_k,-3.1618951594794735,0.0032416215282864503
M2,19,B,ice_fraction,0.9997842582282394,6.533858105751028e-07
M2,19,B,co2_ppm,417.0766828468344,0.8382511844853345
M2,19,B,regolith_fraction,0.14693853954785663,0.0011220143620344167
M2,19,B,carbon_memory,0.3055211097947763,0.0034554121189317227
M2,19,B,productivity,0.25765818847418753,0.0004874051165024388
M2,20,A,temperature_k,-3.1654371432083646,0.003532443427321025
M2,20,A,ice_fraction,0.9997446460754762,2.353590738797348e-06
M2,20,A,co2_ppm,416.12196511282883,0.9143881040780872
M2,20,A,regolith_fraction,0.20801094378302187,0.005589989158847665
M2,20,A,carbon_memory,0.30944080931340545,0.0037765612871248104
M2,20,A,productivity,0.2571295595648843,0.0005301729748495204
M2,20,B,temperature_k,-3.1619193300596695,0.0032436116122263672
M2,20,B,ice_fraction,0.9997842399152518,6.521931796314283e-07
M2,20,B,co2_ppm,417.070410070346,0.8387547212147279
M2,20,B,regolith_fraction,0.146984261263385,0.001125359521897196
M2,20,B,carbon_memory,0.30554695739448356,0.0034575403880307363
M2,20,B,productivity,0.2576545564376642,0.0004876998461625089
M2,21,A,temperature_k,-3.1644591641682998,0.003452083621872739
M2,21,A,ice_fraction,0.9997486695995245,2.02993254642996e-06
M2,21,A,co2_ppm,416.3785152187635,0.8938719242773338
M2,21,A,regolith_fraction,0.20181540518238614,0.005136745985468121
M2,21,A,carbon_memory,0.30838321852491396,0.0036896317432602624
M2,21,A,productivity,0.2572760629261223,0.0005183228358513941
M2,21,B,temperature_k,-3.1618704877729455,0.003239590180183109
M2,21,B,ice_fraction,0.9997842775688095,6.546484978057003e-07
M2,21,B,co2_ppm,417.08308641576696,0.8377371474968387
M2,21,B,regolith_fraction,0.14689082332781486,0.0011185232792955818
M2,21,B,carbon_memory,0.30549472399321054,0.003453239559835728
M2,21,B,productivity,0.2576618957895127,0.00048710427403473916
M2,22,A,temperature_k,-3.1654284493833584,0.0035317260237253036
M2,22,A,ice_fraction,0.999744601307553,2.3573054999890156e-06
M2,22,A,co2_ppm,416.124165386291,0.9142114002553764
M2,22,A,regolith_fraction,0.2080662376201982,0.005594034124592353
M2,22,A,carbon_memory,0.3094316950625222,0.0037758087720835432
M2,22,A,productivity,0.2571308688144157,0.0005300666448684106
M2,22,B,temperature_k,-3.161929267560402,0.0032444298155786828
M2,22,B,ice_fraction,0.9997842317540883,6.516584942920148e-07
M2,22,B,co2_ppm,417.06783048049823,0.8389617835477139
M2,22,B,regolith_fraction,0.1470040767551253,0.0011268092901242713
M2,22,B,carbon_memory,0.30555758664680704,0.003458415563913055
M2,22,B,productivity,0.2576530632263208,0.00048782101597688094
M2,23,A,temperature_k,-3.1655260756426404,0.003539749533934876
M2,23,A,ice_fraction,0.999744268812401,2.3841758956010257e-06
M2,23,A,co2_ppm,416.09863236726517,0.9162532214724672
M2,23,A,regolith_fraction,0.2085856205590025,0.005632030216936676
M2,23,A,carbon_memory,0.3095370224983029,0.003784468937411472
M2,23,A,productivity,0.25711624092945423,0.0005312498237378698
M2,23,B,temperature_k,-3.1619248028841604,0.003244062216703202
M2,23,B,ice_fraction,0.9997842356366202,6.519138598645877e-07
M2,23,B,co2_ppm,417.068989639038,0.8388687412326111
M2,23,B,regolith_fraction,0.14699482632080976,0.0011261324978215847
M2,23,B,carbon_memory,0.30555281041161375,0.0034580223144614567
M2,23,B,productivity,0.2576537340698813,0.00048776657874133414
M2,24,A,temperature_k,-3.1655646046037793,0.0035429099956736745
M2,24,A,ice_fraction,0.9997439839842032,2.407422898297437e-06
M2,24,A,co2_ppm,416.0884040888615,0.9170695769203083
M2,24,A,regolith_fraction,0.20899976478510798,0.00566232716592873
M2,24,A,carbon_memory,0.30957913887479177,0.0037879253341110337
M2,24,A,productivity,0.2571104816631418,0.0005317147460838112
M2,24,B,temperature_k,-3.161942283420871,0.0032455014743305614
M2,24,B,ice_fraction,0.9997842213873257,6.509807674693099e-07
M2,24,B,co2_ppm,417.06445214955073,0.839232962054335
M2,24,B,regolith_fraction,0.14702951024108835,0.0011286700907408578
M2,24,B,carbon_memory,0.3055715073939231,0.0034595617631999515
M2,24,B,productivity,0.2576511074396185,0.00048797972122122026
M2,25,A,temperature_k,-3.1641636168017504,0.0034277935679457305
M2,25,A,ice_fraction,0.9997498467519711,1.9361186593962086e-06
M2,25,A,co2_ppm,416.45603808703913,0.8876693828394592
M2,25,A,regolith_fraction,0.19998005755957304,0.005002477802458556
M2,25,A,carbon_memory,0.30806375321587726,0.0036633706336651104
M2,25,A,productivity,0.2573203504089813,0.0005147388665520311
M2,25,B,temperature_k,-3.1618582520647283,0.0032385827505601087
M2,25,B,ice_fraction,0.9997842868622733,6.55253760598046e-07
M2,25,B,co2_ppm,417.08626194870516,0.8374822294740004
M2,25,B,regolith_fraction,0.14686763863729785,0.001116827006603065
M2,25,B,carbon_memory,0.30548163926486543,0.0034521621733787033
M2,25,B,productivity,0.25766373443778634,0.00048695506992425884
M2,26,A,temperature_k,-3.163216980821635,0.0033499810351346375
M2,26,A,ice_fraction,0.9997536115797555,1.6386554679506952e-06
M2,26,A,co2_ppm,416.7044352815749,0.8677868697309903
M2,26,A,regolith_fraction,0.1940581796705166,0.004569249805402864
M2,26,A,carbon_memory,0.3070405362422788,0.003579256160925852
M2,26,A,productivity,0.25746223593084744,0.0005032520709447654
M2,26,B,temperature_k,-3.1618127812050445,0.0032348388900968034
M2,26,B,ice_fraction,0.9997843216461773,6.575201725981369e-07
M2,26,B,co2_ppm,417.098063457292,0.8365348392916455
M2,26,B,regolith_fraction,0.14678107489520545,0.0011104937023485415
M2,26,B,carbon_memory,0.3054330123778632,0.003448158278028264
M2,26,B,productivity,0.25767056735188293,0.0004864005795705093
M2,27,A,temperature_k,-3.1650355525421925,0.003499444493846812
M2,27,A,ice_fraction,0.9997462212230548,2.2264439749921962e-06
M2,27,A,co2_ppm,416.22721768037684,0.9059719821938091
M2,27,A,regolith_fraction,0.20558313174675497,0.005412379577692019
M2,27,A,carbon_memory,0.3090068007557345,0.003740884837244926
M2,27,A,productivity,0.2571897191232685,0.0005253073909818396
M2,27,B,temperature_k,-3.1619106578415903,0.0032428975861314626
M2,27,B,ice_fraction,0.9997842460908918,6.525934036095161e-07
M2,27,B,co2_ppm,417.07266029221313,0.8385740846858313
M2,27,B,regolith_fraction,0.14696849324505215,0.0011242058774961455
M2,27,B,carbon_memory,0.30553768488505595,0.0034567768810598357
M2,27,B,productivity,0.2576558596156491,0.00048759409776552023
M2,28,A,temperature_k,-3.1651368582710155,0.0035077700213106784
M2,28,A,ice_fraction,0.9997458475332861,2.256520504304734e-06
M2,28,A,co2_ppm,416.2006874267712,0.9080938288696421
M2,28,A,regolith_fraction,0.20616434590178098,0.0054548991040953764
