time_myr,obliquity_A_deg,eccentricity_A,obliquity_B_deg,eccentricity_B
23.89999999999928,48.283509736001,0.18324467600000538,29.529135495999675,0.09854533183999897
23.919999999999277,48.255662774273006,0.1830949611520054,29.538144417791678,0.09857416941567898
23.939999999999273,48.22781388409701,0.18294523593600542,29.547136939455676,0.09860291905023896
23.959999999999276,48.199963101185006,0.1827955005440054,29.556113050623676,0.09863158071295898
23.97999999999928,48.172110461249005,0.1826457551680054,29.565072740927675,0.098660154373119
23.999999999999275,48.14425600000101,0.18249600000000543,29.574015999999673,0.09868863999999897
24.01999999999927,48.11639975315302,0.18234623523200544,29.58294281747167,0.09871703756287897
24.039999999999274,48.088541756417015,0.18219646105600545,29.591853182975676,0.09874534703103899
24.059999999999278,48.06068204550501,0.18204667766400545,29.600747086143677,0.09877356837375899
24.079999999999274,48.03282065612901,0.18189688524800546,29.609624516607674,0.09880170156031898
24.09999999999927,48.004957624001015,0.18174708400000544,29.618485463999683,0.09882974655999899
24.119999999999273,47.977092984833014,0.18159727411200544,29.627329917951677,0.09885770334207898
24.139999999999276,47.949226774337006,0.1814474557760054,29.636157868095683,0.09888557187583902
24.159999999999272,47.92135902822501,0.18129762918400544,29.64496930406368,0.098913352130559
24.179999999999268,47.893489782209016,0.18114779452800545,29.653764215487676,0.098941044075519
24.19999999999927,47.86561907200101,0.18099795200000546,29.66254259199968,0.09896864767999901
24.219999999999274,47.837746933313014,0.18084810179200544,29.671304423231682,0.098996162913279
24.23999999999927,47.80987340185702,0.1806982440960055,29.68004969881568,0.099023589744639
24.259999999999266,47.781998513345016,0.1805483791040055,29.68877840838368,0.099050928143359
24.27999999999927,47.75412230348902,0.18039850700800547,29.69749054156768,0.099078178078719
24.299999999999272,47.72624480800101,0.18024862800000546,29.706186087999683,0.09910533951999902
24.31999999999927,47.698366062593024,0.1800987422720055,29.714865037311682,0.09913241243647902
24.339999999999264,47.67048610297702,0.17994885001600552,29.72352737913568,0.09915939679743903
24.359999999999268,47.64260496486502,0.17979895142400548,29.732173103103683,0.09918629257215902
24.37999999999927,47.61472268396901,0.17964904668800546,29.74080219884769,0.09921309972991904
24.399999999999267,47.586839296001024,0.1794991360000055,29.749414655999683,0.09923981823999903
24.419999999999263,47.55895483667303,0.17934921955200556,29.758010464191678,0.09926644807167902
24.439999999999266,47.53106934169702,0.1791992975360055,29.766589613055686,0.09929298919423904
24.45999999999927,47.50318284678502,0.17904937014400552,29.775152092223685,0.09931944157695904
24.479999999999265,47.47529538764903,0.17889943756800553,29.783697891327687,0.09934580518911904
24.49999999999926,47.44740700000102,0.1787495000000055,29.792226999999688,0.09937207999999904
24.519999999999264,47.41951771955303,0.17859955763200552,29.80073940787169,0.09939826597887905
24.539999999999267,47.39162758201702,0.1784496106560055,29.809235104575688,0.09942436309503905
24.559999999999263,47.36373662310503,0.17829965926400554,29.817714079743688,0.09945037131775905
24.57999999999926,47.33584487852903,0.1781497036480056,29.826176323007687,0.09947629061631905
24.599999999999262,47.307952384001034,0.17799974400000557,29.83462182399969,0.09950212095999907
24.619999999999266,47.28005917523303,0.1778497805120055,29.84305057235169,0.09952786231807906
24.63999999999926,47.25216528793703,0.17769981337600554,29.85146255769569,0.09955351465983905
24.659999999999258,47.22427075782504,0.1775498427840056,29.859857769663684,0.09957907795455906
24.67999999999926,47.19637562060903,0.17739986892800552,29.868236197887693,0.09960455217151908
24.699999999999264,47.16847991200103,0.17724989200000552,29.876597831999693,0.09962993727999908
24.71999999999926,47.14058366771303,0.17709991219200555,29.88494266163169,0.09965523324927908
24.739999999999256,47.112686923457034,0.17694992969600554,29.893270676415696,0.09968044004863907
24.75999999999926,47.08478971494503,0.17679994470400556,29.901581865983694,0.09970555764735908
24.779999999999262,47.05689207788903,0.17664995740800554,29.909876219967696,0.0997305860147191
24.799999999999258,47.02899404800103,0.17649996800000556,29.918153727999695,0.09975552511999909
24.819999999999254,47.001095660993045,0.17634997667200558,29.92641437971169,0.09978037493247909
24.839999999999257,46.97319695257704,0.17619998361600558,29.934658164735694,0.09980513542143908
24.85999999999926,46.945297958465034,0.17604998902400554,29.942885072703696,0.0998298065561591
24.879999999999256,46.91739871436904,0.17589999308800558,29.95109509324769,0.09985438830591908
24.899999999999253,46.889499256001045,0.17574999600000563,29.959288215999692,0.09987888063999908
24.919999999999256,46.86159961907303,0.1755999979520056,29.967464430591697,0.0999032835276791
24.93999999999926,46.83369983929703,0.17544999913600556,29.975623726655698,0.09992759693823909
24.959999999999255,46.80579995238504,0.17529999974400556,29.983766093823697,0.0999518208409591
24.97999999999925,46.77789999404905,0.17514999996800562,29.9918915217277,0.09997595520511912
24.999999999999254,46.750000000001044,0.1750000000000056,29.999999999999694,0.09999999999999909
25.019999999999257,46.72210000595304,0.17485000003200557,30.008091518271698,0.10002395519487911
25.039999999999253,46.694200047617045,0.17470000025600563,30.0161660661757,0.10004782075903912
25.05999999999925,46.66630016070505,0.17455000086400563,30.0242236333437,0.10007159666175912
25.079999999999252,46.63840038092904,0.1744000020480056,30.0322642094077,0.10009528287231911
25.099999999999255,46.61050074400104,0.17425000400000556,30.040287783999702,0.10011887935999914
25.11999999999925,46.58260128563304,0.1741000069120056,30.048294346751703,0.10014238609407913
25.139999999999247,46.55470204153705,0.17395001097600565,30.0562838872957,0.10016580304383912
25.15999999999925,46.52680304742505,0.17380001638400566,30.0642563952637,0.10018913017855913
25.179999999999254,46.498904339009044,0.1736500233280056,30.0722118602877,0.10021236746751913
25.19999999999925,46.47100595200104,0.17350003200000563,30.080150271999702,0.10023551487999915
25.219999999999246,46.44310792211306,0.1733500425920057,30.0880716200317,0.10025857238527913
25.23999999999925,46.41521028505705,0.17320005529600563,30.0959758940157,0.10028153995263914
25.259999999999252,46.38731307654504,0.1730500703040056,30.103863083583708,0.10030441755135916
25.279999999999248,46.35941633228905,0.17290008780800564,30.111733178367704,0.10032720515071915
25.299999999999244,46.33152008800106,0.17275010800000568,30.119586167999703,0.10034990271999915
25.319999999999247,46.30362437939304,0.1726001310720056,30.127422042111707,0.10037251022847916
25.33999999999925,46.27572924217704,0.1724501572160056,30.135240790335708,0.10039502764543917
25.359999999999246,46.24783471206506,0.17230018662400565,30.143042402303706,0.10041745494015916
25.379999999999242,46.219940824769054,0.17215021948800568,30.15082686764771,0.10043979208191917
25.399999999999245,46.192047616001055,0.17200025600000568,30.158594175999706,0.10046203903999917
25.41999999999925,46.164155121473044,0.1718502963520056,30.16634431699171,0.10048419578367919
25.439999999999245,46.13626337689705,0.17170034073600565,30.17407728025571,0.10050626228223918
25.45999999999924,46.10837241798506,0.17155038934400568,30.18179305542371,0.10052823850495918
25.479999999999244,46.08048228044906,0.17140044236800567,30.18949163212771,0.10055012442111919
25.499999999999247,46.05259300000105,0.17125050000000563,30.19717299999971,0.10057191999999919
25.519999999999243,46.024704612353055,0.17110056243200567,30.204837148671707,0.10059362521087918
25.53999999999924,45.99681715321706,0.17095062985600568,30.212484067775712,0.10061524002303919
25.559999999999242,45.968930658305055,0.1708007024640057,30.22011374694371,0.1006367644057592
25.579999999999245,45.94104516332904,0.17065078044800563,30.227726175807717,0.10065819832831921
25.59999999999924,45.91316070400106,0.1705008640000057,30.235321343999708,0.1006795417599992
25.619999999999237,45.88527731603306,0.17035095331200573,30.24289924115171,0.10070079467007921
25.63999999999924,45.85739503513705,0.17020104857600565,30.250459856895716,0.1007219570278392
25.659999999999243,45.82951389702505,0.17005114998400567,30.258003180863717,0.10074302880255923
25.67999999999924,45.801633937409065,0.16990125772800574,30.26552920268771,0.10076400996351921
25.699999999999235,45.77375519200107,0.16975137200000573,30.273037911999715,0.1007849004799992
25.71999999999924,45.74587769651306,0.16960149299200572,30.280529298431713,0.10080570032127921
25.73999999999924,45.71800148665706,0.16945162089600568,30.288003351615714,0.10082640945663922
25.759999999999238,45.69012659814506,0.1693017559040057,30.295460061183718,0.10084702785535923
25.779999999999234,45.662253066689075,0.16915189820800575,30.302899416767715,0.10086755548671922
25.799999999999237,45.634380928001065,0.16900204800000573,30.310321407999716,0.10088799231999923
25.81999999999924,45.606510217793065,0.16885220547200575,30.317726024511717,0.10090833832447922
25.839999999999236,45.57864097177706,0.16870237081600575,30.32511325593572,0.10092859346943923
25.859999999999232,45.55077322566507,0.16855254422400573,30.33248309190372,0.10094875772415923
25.879999999999235,45.52290701516907,0.16840272588800576,30.33983552204772,0.10096883105791923
25.89999999999924,45.49504237600106,0.1682529160000057,30.347170535999723,0.10098881343999924
25.919999999999234,45.46717934387307,0.16810311475200573,30.35448812339172,0.10100870483967925
25.93999999999923,45.43931795449707,0.16795332233600574,30.36178827385572,0.10102850522623924
25.959999999999233,45.41145824358507,0.16780353894400574,30.36907097702372,0.10104821456895925
25.979999999999237,45.38360024684906,0.1676537647680057,30.376336222527723,0.10106783283711926
25.999999999999233,45.35574400000107,0.1675040000000057,30.383583999999722,0.10108735999999927
26.01999999999923,45.32788953875307,0.16735424483200578,30.39081429907172,0.10110679602687926
26.03999999999923,45.30003689881707,0.16720449945600574,30.39802710937572,0.10112614088703926
26.059999999999235,45.272186115905065,0.1670547640640057,30.405222420543726,0.10114539454975927
26.07999999999923,45.24433722572907,0.16690503884800573,30.41240022220773,0.10116455698431927
26.099999999999227,45.216490264001074,0.16675532400000576,30.419560503999726,0.10118362815999928
26.11999999999923,45.18864526643307,0.16660561971200577,30.426703255551725,0.10120260804607928
26.139999999999233,45.16080226873707,0.1664559261760058,30.433828466495726,0.10122149661183928
26.15999999999923,45.13296130662508,0.16630624358400575,30.440936126463725,0.10124029382655929
26.179999999999225,45.10512241580908,0.16615657212800578,30.448026225087723,0.10125899965951929
26.19999999999923,45.07728563200107,0.16600691200000578,30.455098751999728,0.1012776140799993
26.21999999999923,45.049450990913066,0.16585726339200574,30.46215369683173,0.10129613705727931
26.239999999999227,45.02161852825708,0.1657076264960058,30.469191049215727,0.10131456856063929
26.259999999999224,44.99378827974509,0.16555800150400585,30.476210798783725,0.1013329085593593
26.279999999999227,44.965960281089075,0.16540838860800577,30.483212935167728,0.10135115702271931
26.29999999999923,44.938134568001075,0.16525878800000576,30.490197447999726,0.10136931391999932
26.319999999999226,44.910311176193076,0.16510919987200579,30.49716432691173,0.10138737922047932
26.339999999999222,44.88249014137709,0.16495962441600587,30.50411356153573,0.1014053528934393
26.359999999999225,44.85467149926508,0.16481006182400582,30.511045141503732,0.10142323490815931
26.379999999999228,44.826855285569074,0.16466051228800577,30.517959056447733,0.10144102523391932
26.399999999999224,44.799041536001084,0.1645109760000058,30.524855295999732,0.10145872383999932
26.41999999999922,44.77123028627308,0.16436145315200584,30.531733849791735,0.10147633069567932
26.439999999999223,44.74342157209708,0.1642119439360058,30.538594707455736,0.10149384577023934
26.459999999999226,44.71561542918507,0.16406244854400576,30.545437858623735,0.10151126903295933
26.479999999999222,44.68781189324909,0.16391296716800585,30.552263292927734,0.10152860045311934
26.49999999999922,44.66001100000109,0.16376350000000583,30.559070999999733,0.10154583999999933
26.51999999999922,44.63221278515308,0.1636140472320058,30.565860969471736,0.10156298764287934
26.539999999999225,44.604417284417075,0.1634646090560058,30.57263319097574,0.10158004335103935
26.55999999999922,44.57662453350508,0.16331518566400582,30.579387654143737,0.10159700709375935
26.579999999999217,44.548834568129095,0.16316577724800585,30.586124348607733,0.10161387884031935
26.59999999999922,44.52104742400108,0.16301638400000584,30.59284326399974,0.10163065855999937
26.619999999999223,44.49326313683308,0.16286700611200583,30.599544389951742,0.10164734622207935
26.63999999999922,44.46548174233708,0.16271764377600584,30.606227716095738,0.10166394179583937
26.659999999999215,44.43770327622508,0.16256829718400584,30.61289323206374,0.10168044525055937
26.679999999999218,44.40992777420909,0.16241896652800586,30.61954092748774,0.10169685655551935
26.69999999999922,44.382155272001086,0.16226965200000582,30.62617079199974,0.10171317567999938
26.719999999999217,44.354385805313086,0.16212035379200584,30.63278281523174,0.10172940259327938
26.739999999999213,44.32661940985709,0.16197107209600586,30.63937698681574,0.10174553726463938
26.759999999999216,44.29885612134508,0.16182180710400584,30.645953296383745,0.10176157966335939
26.77999999999922,44.27109597548908,0.1616725590080058,30.652511733567742,0.10177752975871938
26.799999999999216,44.243339008001094,0.1615233280000059,30.659052287999742,0.10179338751999939
26.81999999999921,44.215585254593094,0.16137411427200588,30.665574949311743,0.10180915291647938
26.839999999999215,44.18783475097709,0.16122491801600586,30.672079707135744,0.1018248259174394
26.859999999999218,44.16008753286508,0.16107573942400583,30.67856655110375,0.10184040649215942
26.879999999999214,44.132343635969086,0.16092657868800586,30.68503547084775,0.10185589460991941
26.89999999999921,44.1046030960011,0.16077743600000594,30.691486455999744,0.1018712902399994
26.919999999999213,44.076865948673095,0.1606283115520059,30.697919496191744,0.1018865933516794
26.939999999999216,44.049132229697086,0.16047920553600586,30.70433458105575,0.1019018039142394
26.959999999999212,44.02140197478509,0.16033011814400588,30.710731700223747,0.10191692189695942
26.979999999999208,43.99367521964909,0.16018104956800588,30.71711084332775,0.10193194726911943
26.99999999999921,43.96595200000109,0.16003200000000584,30.72347199999975,0.10194687999999943
27.019999999999214,43.93823235155308,0.15988296963200582,30.729815159871755,0.10196172005887943
27.03999999999921,43.910516310017094,0.15973395865600587,30.736140312575753,0.10197646741503943
27.059999999999206,43.8828039111051,0.1595849672640059,30.74244744774375,0.10199112203775942
27.07999999999921,43.8550951905291,0.15943599564800592,30.748736555007753,0.10200568389631944
27.099999999999213,43.82739018400109,0.15928704400000587,30.755007623999752,0.10202015295999944
27.11999999999921,43.79968892723309,0.15913811251200588,30.76126064435175,0.10203452919807944
27.139999999999205,43.7719914559371,0.15898920137600592,30.767495605695753,0.10204881257983944
27.159999999999208,43.7442978058251,0.1588403107840059,30.77371249766375,0.10206300307455946
27.17999999999921,43.716608012609086,0.15869144092800586,30.77991130988776,0.10207710065151945
27.199999999999207,43.688922112001094,0.15854259200000592,30.786092031999758,0.10209110527999946
27.219999999999203,43.6612401397131,0.15839376419200596,30.79225465363175,0.10210501692927945
27.239999999999206,43.6335621314571,0.15824495769600594,30.798399164415756,0.10211883556863946
27.25999999999921,43.605888122945096,0.1580961727040059,30.80452555398376,0.10213256116735947
27.279999999999205,43.5782181498891,0.15794740940800595,30.810633811967758,0.10214619369471946
27.2999999999992,43.55055224800111,0.15779866800000597,30.816723927999757,0.10215973311999947
27.319999999999204,43.522890452993096,0.15764994867200588,30.82279589171176,0.10217317941247947
27.339999999999208,43.49523280057709,0.15750125161600587,30.82884969273576,0.10218653254143947
27.359999999999204,43.467579326465106,0.15735257702400596,30.83488532070376,0.10219979247615948
27.3799999999992,43.439930066369115,0.15720392508800596,30.84090276524776,0.1022129591859195
27.399999999999203,43.4122850560011,0.15705529600000595,30.84690201599976,0.10222603263999949
27.419999999999206,43.384644331073105,0.1569066899520059,30.85288306259176,0.1022390128076795
27.439999999999202,43.357007927297104,0.1567581071360059,30.858845894655765,0.1022518996582395
27.459999999999198,43.329375880385115,0.15660954774400598,30.864790501823762,0.10226469316095949
27.4799999999992,43.30174822604911,0.15646101196800594,30.870716873727766,0.10227739328511949
27.499999999999204,43.2741250000011,0.1563125000000059,30.876624999999766,0.10228999999999952
27.5199999999992,43.2465062379531,0.15616401203200592,30.882514870271766,0.10230251327487952
27.539999999999196,43.21889197561711,0.15601554825600594,30.888386474175768,0.10231493307903951
27.5599999999992,43.19128224870511,0.15586710886400595,30.894239801343765,0.10232725938175952
27.579999999999202,43.16367709292909,0.15571869404800587,30.90007484140777,0.10233949215231952
27.5999999999992,43.136076544001114,0.155570304000006,30.905891583999768,0.10235163135999953
27.619999999999195,43.10848063763311,0.15542193891200595,30.91169001875177,0.10236367697407953
27.639999999999198,43.08088940953711,0.15527359897600596,30.917470135295765,0.10237562896383953
27.6599999999992,43.053302895425105,0.1551252843840059,30.92323192326377,0.10238748729855954
27.679999999999197,43.02572113100911,0.15497699532800596,30.928975372287766,0.10239925194751955
27.699999999999193,42.99814415200112,0.15482873200000602,30.93470047199977,0.10241092287999953
27.719999999999196,42.97057199411311,0.15468049459200595,30.940407212031772,0.10242250006527955
27.7399999999992,42.943004693057105,0.15453228329600593,30.946095582015772,0.10243398347263954
27.759999999999195,42.91544228454511,0.15438409830400596,30.951765571583778,0.10244537307135956
27.77999999999919,42.887884804289115,0.15423593980800598,30.95741717036777,0.10245666883071956
27.799999999999194,42.86033228800111,0.154087808000006,30.963050367999774,0.10246787071999956
27.819999999999197,42.83278477139311,0.15393970307200594,30.968665154111775,0.10247897870847957
27.839999999999193,42.80524229017711,0.15379162521600598,30.974261518335773,0.10248999276543956
27.85999999999919,42.777704880065116,0.15364357462400602,30.979839450303775,0.10250091286015957
27.879999999999193,42.75017257676911,0.15349555148800598,30.985398939647776,0.10251173896191958
27.899999999999196,42.72264541600111,0.15334755600000594,30.99093997599978,0.10252247103999958
27.91999999999919,42.695123433473114,0.15319958835200598,30.99646254899178,0.10253310906367957
27.939999999999188,42.66760666489712,0.15305164873600602,31.001966648255774,0.10254365300223958
27.95999999999919,42.640095145985114,0.15290373734400597,31.007452263423776,0.10255410282495958
27.979999999999194,42.61258891244911,0.15275585436800598,31.01291938412778,0.10256445850111959
27.99999999999919,42.58508800000111,0.15260800000000596,31.018367999999782,0.10257471999999959
28.019999999999186,42.55759244435312,0.15246017443200605,31.023798100671776,0.1025848872908796
28.03999999999919,42.53010228121711,0.152312377856006,31.029209675775782,0.1025949603430396
28.059999999999192,42.50261754630511,0.15216461046400598,31.034602714943784,0.1026049391257596
28.07999999999919,42.475138275329115,0.152016872448006,31.039977207807784,0.10261482360831961
28.099999999999184,42.44766450400112,0.151869164000006,31.045333143999784,0.10262461375999961
28.119999999999187,42.42019626803311,0.15172148531200597,31.050670513151786,0.10263430955007963
28.13999999999919,42.39273360313712,0.15157383657600598,31.055989304895785,0.10264391094783963
28.159999999999187,42.365276545025125,0.15142621798400602,31.061289508863783,0.10265341792255962
28.179999999999183,42.337825129409126,0.15127862972800604,31.066571114687783,0.10266283044351962
28.199999999999186,42.31037939200111,0.15113107200000597,31.071834111999785,0.10267214847999963
28.21999999999919,42.28293936851311,0.15098354499200595,31.077078490431788,0.10268137200127964
28.239999999999185,42.255505094657124,0.15083604889600605,31.082304239615787,0.10269050097663963
28.25999999999918,42.22807660614512,0.15068858390400602,31.087511349183785,0.10269953537535964
28.279999999999184,42.20065393868912,0.150541150208006,31.092699808767783,0.10270847516671965
28.299999999999187,42.17323712800112,0.150393748000006,31.09786960799979,0.10271732031999964
28.319999999999183,42.145826209793114,0.15024637747200598,31.10302073651179,0.10272607080447965
28.33999999999918,42.11842121977713,0.15009903881600606,31.108153183935784,0.10273472658943965
28.359999999999182,42.091022193665125,0.14995173222400604,31.113266939903788,0.10274328764415966
28.379999999999185,42.06362916716911,0.149804457888006,31.118361994047795,0.10275175393791966
28.39999999999918,42.03624217600112,0.14965721600000603,31.123438335999793,0.10276012543999967
28.419999999999177,42.00886125587312,0.14951000675200604,31.128495955391795,0.10276840211967968
28.43999999999918,41.981486442497115,0.149362830336006,31.133534841855795,0.10277658394623967
28.459999999999184,41.95411777158512,0.149215686944006,31.1385549850238,0.10278467088895968
28.47999999999918,41.92675527884912,0.14906857676800606,31.143556374527797,0.10279266291711969
28.499999999999176,41.899399000001125,0.1489215000000061,31.148538999999793,0.1028005599999997
28.51999999999918,41.87204897075312,0.14877445683200602,31.1535028510718,0.10280836210687969
28.539999999999182,41.84470522681712,0.14862744745600603,31.1584479173758,0.1028160692070397
28.559999999999178,41.81736780390512,0.14848047206400605,31.163374188543795,0.1028236812697597
28.579999999999174,41.79003673772913,0.1483335308480061,31.168281654207796,0.10283119826431969
28.599999999999177,41.76271206400112,0.14818662400000604,31.1731703039998,0.10283862015999971
28.61999999999918,41.735393818433124,0.14803975171200606,31.178040127551796,0.1028459469260797
28.639999999999176,41.708082036737125,0.14789291417600603,31.1828911144958,0.10285317853183971
28.659999999999172,41.68077675462513,0.14774611158400608,31.187723254463798,0.10286031494655973
28.679999999999175,41.65347800780913,0.14759934412800607,31.1925365370878,0.10286735613951972
28.69999999999918,41.62618583200113,0.14745261200000603,31.197330951999803,0.10287430207999973
28.719999999999175,41.598900262913126,0.14730591539200605,31.202106488831802,0.10288115273727973
28.73999999999917,41.57162133625714,0.1471592544960061,31.2068631372158,0.10288790808063973
28.759999999999174,41.544349087745125,0.14701262950400606,31.211600886783806,0.10289456807935973
28.779999999999177,41.51708355308912,0.146866040608006,31.216319727167807,0.10290113270271975
28.799999999999173,41.48982476800113,0.14671948800000606,31.221019647999807,0.10290760191999974
28.81999999999917,41.462572768193134,0.14657297187200607,31.22570063891181,0.10291397570047975
28.839999999999172,41.435327589377124,0.14642649241600608,31.23036268953581,0.10292025401343974
28.859999999999175,41.408089267265126,0.14628004982400605,31.23500578950381,0.10292643682815975
28.87999999999917,41.380857837569124,0.14613364428800607,31.23962992844781,0.10293252411391976
28.899999999999167,41.35363333600114,0.1459872760000061,31.244235095999805,0.10293851583999977
28.91999999999917,41.32641579827313,0.14584094515200607,31.248821281791813,0.10294441197567977
28.939999999999173,41.299205260097125,0.14569465193600606,31.253388475455814,0.10295021249023976
28.95999999999917,41.27200175718513,0.1455483965440061,31.257936666623813,0.10295591735295978
28.979999999999166,41.24480532524913,0.14540217916800607,31.262465844927814,0.10296152653311978
28.99999999999917,41.21761600000113,0.14525600000000605,31.26697599999981,0.10296703999999979
29.019999999999172,41.19043381715312,0.14510985923200603,31.271467121471815,0.10297245772287979
29.039999999999168,41.16325881241713,0.14496375705600612,31.275939198975813,0.10297777967103977
29.059999999999164,41.13609102150514,0.1448176936640061,31.280392222143814,0.1029830058137598
29.079999999999167,41.10893048012913,0.14467166924800606,31.284826180607816,0.1029881361203198
29.09999999999917,41.08177722400113,0.14452568400000604,31.289241063999818,0.10299317055999979
29.119999999999166,41.05463128883313,0.14437973811200605,31.293636861951818,0.10299810910207981
29.139999999999162,41.027492710337135,0.14423383177600613,31.298013564095818,0.1030029517158398
29.159999999999165,41.00036152422514,0.14408796518400613,31.302371160063817,0.10300769837055981
29.17999999999917,40.973237766209124,0.14394213852800608,31.30670963948782,0.10301234903551983
29.199999999999164,40.94612147200113,0.14379635200000607,31.31102899199982,0.10301690367999983
29.21999999999916,40.91901267731315,0.14365060579200617,31.31532920723182,0.10302136227327982
29.239999999999164,40.89191141785714,0.14350490009600614,31.319610274815822,0.10302572478463982
29.259999999999167,40.86481772934513,0.14335923510400606,31.323872184383823,0.10302999118335984
29.279999999999163,40.837731647489136,0.14321361100800611,31.328114925567824,0.10303416143871985
29.29999999999916,40.810653208001135,0.14306802800000612,31.33233848799982,0.10303823551999984
29.319999999999162,40.78358244659313,0.1429224862720061,31.336542861311827,0.10304221339647984
29.339999999999165,40.75651939897713,0.14277698601600608,31.340728035135825,0.10304609503743985
29.35999999999916,40.72946410086513,0.1426315274240061,31.344893999103824,0.10304988041215986
29.379999999999157,40.70241658796914,0.14248611068800615,31.349040742847826,0.10305356948991987
29.39999999999916,40.67537689600114,0.14234073600000613,31.353168255999826,0.10305716223999986
29.419999999999163,40.64834506067314,0.1421954035520061,31.35727652819183,0.10306065863167987
29.43999999999916,40.621321117697136,0.1420501135360061,31.36136554905583,0.10306405863423987
29.459999999999155,40.59430510278514,0.14190486614400616,31.365435308223827,0.10306736221695986
29.47999999999916,40.56729705164914,0.14175966156800612,31.36948579532783,0.10307056934911987
29.49999999999916,40.54029700000113,0.14161450000000608,31.37351699999983,0.10307367999999989
29.519999999999158,40.51330498355314,0.14146938163200612,31.377528911871828,0.10307669413887988
29.539999999999154,40.48632103801714,0.14132430665600615,31.38152152057583,0.10307961173503988
29.559999999999157,40.45934519910513,0.1411792752640061,31.385494815743833,0.10308243275775988
29.57999999999916,40.43237750252913,0.14103428764800607,31.389448787007836,0.10308515717631989
29.599999999999156,40.40541798400115,0.14088934400000613,31.393383423999833,0.1030877849599999
29.619999999999152,40.37846667923314,0.14074444451200613,31.397298716351834,0.10309031607807989
29.639999999999155,40.35152362393714,0.14059958937600614,31.401194653695836,0.1030927504998399
29.659999999999158,40.324588853825134,0.14045477878400608,31.405071225663832,0.10309508819455991
29.679999999999154,40.29766240460914,0.14031001292800616,31.408928421887836,0.10309732913151992
29.69999999999915,40.27074431200115,0.14016529200000616,31.412766231999836,0.10309947327999992
29.719999999999153,40.24383461171314,0.14002061619200612,31.416584645631836,0.10310152060927993
29.739999999999156,40.216933339457135,0.13987598569600612,31.420383652415836,0.10310347108863993
29.759999999999152,40.19004053094513,0.13973140070400608,31.42416324198384,0.10310532468735993
29.77999999999915,40.16315622188915,0.1395868614080062,31.42792340396784,0.10310708137471994
29.79999999999915,40.136280448001145,0.13944236800000614,31.431664127999838,0.10310874111999994
29.819999999999155,40.109413244993135,0.13929792067200614,31.43538540371184,0.10311030389247994
29.83999999999915,40.082554648577144,0.13915351961600614,31.439087220735843,0.10311176966143995
29.859999999999147,40.05570469446514,0.13900916502400612,31.442769568703845,0.10311313839615996
29.87999999999915,40.02886341836914,0.1388648570880061,31.446432437247843,0.10311441006591995
29.899999999999153,40.002030856001134,0.13872059600000608,31.450075815999845,0.10311558463999995
29.91999999999915,39.97520704307314,0.13857638195200617,31.453699694591844,0.10311666208767996
29.939999999999145,39.948392015297145,0.13843221513600618,31.457304062655844,0.10311764237823998
29.959999999999148,39.921585808385146,0.13828809574400613,31.460888909823847,0.10311852548095997
29.97999999999915,39.894788458049135,0.13814402396800612,31.46445422572785,0.10311931136511998
29.999999999999147,39.86800000000113,0.13800000000000612,31.46799999999985,0.10311999999999998
30.019999999999143,39.84122046995315,0.1378560240320062,31.471526222271848,0.10312059135487998
30.039999999999146,39.814449903617145,0.13771209625600617,31.475032882175853,0.10312108539903998
30.05999999999915,39.78768833670514,0.1375682168640061,31.47851996934385,0.10312148210176
30.079999999999146,39.76093580492915,0.13742438604800616,31.48198747340785,0.10312178143232
30.09999999999914,39.734192344001144,0.13728060400000613,31.485435383999853,0.10312198336
30.119999999999145,39.70745798963314,0.1371368709120061,31.488863690751852,0.10312208785408
30.139999999999148,39.680732777537145,0.13699318697600615,31.492272383295855,0.10312209488384
30.159999999999144,39.654016743425146,0.13684955238400615,31.495661451263857,0.10312200441856001
30.17999999999914,39.62730992300914,0.13670596732800616,31.49903088428786,0.10312181642752002
30.199999999999143,39.600612352001136,0.13656243200000612,31.50238067199986,0.10312153088000003
30.219999999999146,39.573924066113136,0.13641894659200615,31.505710804031857,0.10312114774528003
30.239999999999142,39.54724510105714,0.13627551129600618,31.509021270015857,0.10312066699264003
30.25999999999914,39.52057549254515,0.13613212630400617,31.512312059583856,0.10312008859136004
30.27999999999914,39.493915276289144,0.13598879180800616,31.51558316236786,0.10311941251072004
30.299999999999145,39.467264488001135,0.1358455080000061,31.518834567999864,0.10311863872000004
30.31999999999914,39.44062316339314,0.13570227507200616,31.52206626611186,0.10311776718848005
30.339999999999137,39.413991338177155,0.13555909321600618,31.525278246335862,0.10311679788544006
30.35999999999914,39.387369048065146,0.13541596262400618,31.52847049830386,0.10311573078016005
30.379999999999143,39.36075632876914,0.13527288348800615,31.531643011647866,0.10311456584192007
30.39999999999914,39.33415321600115,0.13512985600000615,31.53479577599986,0.10311330304000006
30.419999999999135,39.30755974547315,0.13498688035200618,31.537928780991862,0.10311194234368007
30.439999999999138,39.280975952897144,0.13484395673600613,31.541042016255865,0.10311048372224008
30.45999999999914,39.25440187398514,0.1347010853440061,31.544135471423868,0.10310892714496007
30.479999999999137,39.227837544449145,0.13455826636800616,31.54720913612787,0.10310727258112008
30.499999999999133,39.201283000001155,0.13441550000000618,31.550262999999866,0.10310552000000009
30.519999999999136,39.174738276353146,0.13427278643200619,31.55329705267187,0.10310366937088009
