source,expedition,site,hole,physical_sample_id,nrm_intensite,inclinaison_nrm,declinaison_nrm,profondeur_m,n_etapes_ablation,dose_min,dose_max,intensite_finale,fraction_restante,rho_ablation,n_etapes_inscription,rho_inscription,data_kind
iodp_remanence_368_14606711,368,U1504,A,CUBE8787061,0.0262916,-21.9,228.0,58.1,14,5,120,0.0015403,0.0585853,-0.9253,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1504,A,CUBE8787211,0.0075715,-43.1,208.7,68.02,13,5,120,0.0012009,0.158608,-0.8901,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1504,A,CUBE8787221,0.0008621,47.4,245.4,68.94,13,5,120,0.0001265,0.146735,-0.9286,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1504,A,CUBE8787281,0.0098505,15.8,240.6,76.5,14,5,120,0.0010866,0.110309,-0.9077,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1504,A,CUBE8787411,0.0068228,-27.3,280.6,85.67,14,5,120,0.001173,0.171924,-0.8066,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1504,A,CUBE8787421,0.0047796,13.9,202.7,93.46,14,5,120,0.0005463,0.114298,-0.9165,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1504,A,CUBE8787951,0.0034519,-15.5,197.7,106.76,13,5,120,0.0009181,0.265969,-0.3681,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1504,A,CUBE8787961,0.0032827,-36.4,187.2,111.1,14,5,120,0.0013172,0.401255,-0.2440,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8792961,0.0192086,-18.2,182.7,6.89,52,5,120,0.0003586,0.0186687,-0.9834,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8793961,0.0239142,-18.0,197.4,14.61,52,5,120,0.0004344,0.0181649,-0.9834,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8794161,0.0291647,-6.3,169.5,22.43,52,5,120,0.0003417,0.0117162,-0.9889,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8795261,0.0571889,15.6,177.0,32.44,52,5,120,0.0003585,0.0062687,-0.9889,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8796171,0.0482686,27.2,161.5,42.39,52,5,120,0.0010285,0.0213078,-0.9834,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8796861,0.0513102,7.5,188.6,50.83,52,5,120,0.0006113,0.0119138,-0.9889,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8797391,0.0447073,5.8,185.2,63.9,52,5,120,0.0003553,0.00794725,-0.9834,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8798091,0.0712745,-9.9,204.3,67.63,39,5,120,0.0009575,0.013434,-0.9895,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8798921,0.053726,1.5,183.6,79.88,52,5,120,0.0011473,0.0213547,-0.8960,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8799431,0.0465019,3.1,199.8,86.87,39,5,120,0.0006939,0.014922,-0.9840,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8800701,0.0362507,0.2,174.8,97.06,39,5,120,0.0072668,0.20046,-0.0439,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8801371,0.0466275,0.7,189.4,108.16,52,5,120,0.0037447,0.080311,-0.8250,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8801731,0.0283563,-0.4,152.7,117.56,52,5,120,0.0008726,0.0307727,-0.8960,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8802131,0.0350333,-4.3,177.4,125.65,39,5,120,0.001424,0.040647,-0.6397,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8802821,0.0233443,-0.4,172.6,138.63,52,5,120,0.0005141,0.0220225,-0.7485,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8803381,0.0263327,3.0,173.0,146.32,39,5,120,0.0009414,0.0357502,-0.9184,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8803901,0.0137831,-9.8,176.7,157.32,52,5,120,0.0008441,0.0612417,-0.5736,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8804391,0.0186122,8.2,181.0,165.31,39,5,120,0.00071,0.038147,-0.9294,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8805391,0.0242873,8.2,172.9,174.73,52,5,120,0.0009568,0.0393951,-0.8195,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8805671,0.0216588,-1.2,184.1,187.04,52,5,120,0.0009117,0.0420937,-0.7758,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8805941,0.0219428,-1.3,168.7,190.61,39,5,120,0.0008751,0.039881,-0.6397,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8806201,0.0303938,-0.9,161.4,197.75,39,5,120,0.0008507,0.0279893,-0.8856,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8806431,0.0215624,3.2,181.7,209.43,42,5,120,0.0003072,0.014247,-0.9421,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8807371,0.0163653,-9.7,184.6,218.39,42,5,120,0.0003145,0.0192175,-0.9742,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8807931,0.0225067,-5.8,175.4,226.44,42,5,120,0.000423,0.0187944,-0.9742,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8808731,0.034954,-3.1,179.3,237.51,45,5,120,0.0003978,0.0113807,-0.7088,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8808931,0.0084651,6.2,176.5,246.65,42,5,120,0.0002977,0.0351679,-0.9232,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8809141,0.0308136,-12.7,176.6,255.81,42,5,120,0.0003943,0.0127963,-0.9611,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8809681,0.0012155,-1.9,188.3,265.6,42,5,120,3.17e-05,0.0260798,-0.3033,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8810061,0.0006536,2.5,179.6,274.47,42,5,120,2.32e-05,0.0354957,-0.5994,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8810421,0.0028328,-2.8,175.3,281.84,36,10,120,1.99e-05,0.00702485,-0.4445,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8810491,0.001488,4.1,168.2,290.52,45,5,120,7.45e-05,0.0500672,-0.3661,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8811261,0.0033189,-4.5,175.8,298.85,42,5,120,7.26e-05,0.0218747,-0.4710,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8811731,0.0296761,-0.6,170.9,308.09,42,5,120,0.0005125,0.0172698,-0.8648,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8811741,0.0157919,0.1,179.1,309.87,42,5,120,0.0003252,0.0205928,-0.6854,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8812411,0.0013156,3.1,171.7,317.41,42,5,120,3.1e-05,0.0235634,-0.8751,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8812491,0.0020772,-0.7,171.8,330.68,42,5,120,5.56e-05,0.0267668,-0.6446,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8812861,0.0007935,-8.5,166.4,339.08,42,5,120,1.76e-05,0.0221802,-0.7248,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8812881,0.0012199,-2.3,183.2,337.01,42,5,120,3.17e-05,0.0259857,-0.8678,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8813091,0.0002344,5.7,263.2,348.43,45,5,120,1.72e-05,0.0733788,-0.3744,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8813441,0.0003268,5.8,161.9,356.09,42,5,120,2.86e-05,0.0875153,-0.0947,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8813511,0.0004203,-20.3,181.6,366.86,42,5,120,3.2e-05,0.0761361,-0.6862,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8814141,0.0005754,-13.9,153.1,377.26,39,5,120,1.73e-05,0.030066,-0.7162,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8814641,0.0008105,-12.8,166.9,379.64,39,5,120,1.87e-05,0.0230722,-0.8911,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8814891,0.0012979,-12.2,184.8,386.04,39,5,120,7.27e-05,0.0560136,-0.8583,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8814901,0.0007191,-13.6,180.2,393.25,42,5,120,5.84e-05,0.0812126,-0.8269,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8815111,9.58e-05,-8.3,202.5,400.12,39,5,120,1.38e-05,0.14405,-0.2626,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8815441,0.0002409,-1.0,157.8,411.19,36,10,120,4.62e-05,0.191781,0.4093,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8816091,0.0001934,14.2,205.6,417.13,39,5,120,2.52e-05,0.1303,-0.5632,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8816481,0.0004354,10.7,190.2,428.34,39,5,120,4.58e-05,0.105191,-0.3828,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8816891,0.0003591,13.4,177.2,432.64,39,5,120,5.75e-05,0.160123,-0.4702,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8817651,0.0003882,-1.9,155.5,445.17,39,5,120,2.08e-05,0.0535806,-0.6506,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8818181,0.0011673,1.9,177.0,455.08,42,5,120,1.94e-05,0.0166195,-0.7744,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8818261,0.0003931,-36.3,185.8,466.32,39,5,120,3.09e-05,0.078606,-0.7490,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1505,C,CUBE8818321,0.0003381,3.9,92.4,472.45,39,5,120,2.1e-05,0.0621118,-0.6233,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1504,B,CUBE8825241,0.0021566,5.5,185.7,90.27,14,5,120,0.0002011,0.0932486,-0.9604,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1504,B,CUBE8827851,0.0001328,-44.1,136.6,137.4,8,5,50,4.08e-05,0.307229,-0.8810,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1504,B,CUBE8829621,0.0001762,-59.6,188.4,167.84,13,5,120,0.000149,0.84563,-0.3132,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8772181,0.0003016,71.5,336.6,728.24,3,30,120,0.0001495,0.49569,0.5000,1,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8772191,0.0005911,9.4,172.4,735.83,12,5,120,6.58e-05,0.111318,-0.9510,1,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8772201,5.67e-05,53.6,171.8,736.18,11,5,120,2.09e-05,0.368607,-0.9455,1,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8772211,1.82e-05,-33.6,310.7,738.98,12,5,120,1.49e-05,0.818681,-0.0280,1,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8772221,0.0052616,-79.3,97.1,739.24,12,5,120,0.0001352,0.0256956,-0.9650,1,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8772231,0.0083129,61.3,289.8,739.43,12,5,120,0.0005227,0.0628782,-0.9301,1,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8772241,0.0014792,12.5,144.0,740.27,12,5,120,7.6e-05,0.0513791,-1.0000,1,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8772251,0.0013445,67.7,93.5,749.4,12,5,120,7.72e-05,0.0574191,-0.8811,1,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8772261,0.0011603,-8.5,287.4,749.75,12,5,120,0.0001082,0.0932517,-0.9860,1,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8772271,0.0017288,-11.7,139.7,727.83,12,5,120,0.0009812,0.567561,-0.9930,1,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8772281,0.385526,-29.7,99.8,728.02,12,5,120,0.0055912,0.0145028,-0.8811,1,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8777211,1.82713,-28.3,176.9,825.29,12,95,575,0.0778331,0.0425985,-1.0000,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8777231,0.0110748,-23.9,199.4,826.66,12,95,575,0.0049856,0.450175,-0.9510,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8777301,0.0030402,-26.8,172.4,836.86,13,95,575,0.0390282,12.8374,0.6099,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8777321,2.52901,-16.1,175.1,837.56,12,95,575,0.131171,0.0518664,-0.9301,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8778211,0.0084867,-18.1,195.4,851.57,14,95,575,0.0002364,0.0278554,-0.9692,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8778231,0.0048193,-3.7,213.3,851.99,13,95,575,0.0005219,0.108294,-0.8352,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8781671,0.0080923,-15.8,199.5,868.37,12,5,120,0.0002526,0.0312149,-1.0000,1,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8781681,0.0041258,-7.6,157.3,870.11,12,5,120,0.0003513,0.0851471,-0.9790,1,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8781691,0.0012647,22.5,226.2,870.77,13,5,120,6.79e-05,0.0536886,-0.9945,1,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8782671,1.09622,62.4,234.5,920.62,8,5,60,0.004932,0.00449911,-1.0000,0,,mesure_experimentale
iodp_remanence_368_14606711,368,U1502,B,OTHR8782711,0.0001898,-9.6,173.8,901.75,13,5,120,4.52e-05,0.238145,-0.5934,1,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9694151,0.002359,51.3,160.5,996.47,12,2.5,60,0.001285,0.544722,-0.7483,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9694201,0.005999,-16.3,194.3,1000.87,8,2.5,30,0.000806,0.134356,-0.8810,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9694211,0.00825,24.0,108.5,1010.26,13,2.5,70,0.002656,0.321939,-0.9560,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9694431,0.004985,-23.1,90.0,1021.97,13,2.5,70,0.000829,0.166299,-0.8901,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9694451,0.002809,-58.7,122.5,1027.22,13,2.5,70,0.000129,0.0459238,-0.6593,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9694681,0.003205,-24.5,15.9,1031.035,11,2.5,50,0.001051,0.327925,-0.8182,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9694771,0.001513,-40.9,91.4,1049.31,13,2.5,70,0.001809,1.19564,-0.1319,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9694861,0.023181,-61.4,123.8,1061.25,13,2.5,70,0.006058,0.261335,-0.9945,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9695531,0.014432,-72.5,199.5,1087.22,13,2.5,70,0.003232,0.223947,-0.9835,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9695641,0.016072,-71.1,55.3,1097.47,13,2.5,70,0.004654,0.289572,-0.9286,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9695651,0.015188,-84.7,147.5,1115.895,14,2.5,80,0.001854,0.12207,-0.9956,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9695711,0.012763,-67.2,180.7,1128.74,8,2.5,30,0.003562,0.279088,-0.7619,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9695751,0.001729,59.6,214.1,1136.035,13,2.5,70,0.000552,0.31926,-0.9945,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9695981,0.00632,-25.2,242.2,1173.87,8,2.5,30,0.001844,0.291772,-0.8333,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9696621,0.002374,-7.0,207.7,1182.88,13,2.5,70,0.000182,0.0766639,-0.5604,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9696631,0.00291,-50.8,95.8,1194.58,13,2.5,70,0.002393,0.822337,-0.3846,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9696711,0.030649,-38.3,112.8,1202.61,13,2.5,70,0.00357,0.11648,-1.0000,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9696851,0.01082,55.8,212.1,1221.66,10,2.5,40,0.001859,0.171811,-0.8667,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9696861,0.015085,-19.3,241.7,1230.91,13,2.5,70,0.002122,0.14067,-0.9945,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9696871,0.011724,69.3,170.1,1241.395,10,2.5,40,0.003093,0.263818,-0.9879,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9697221,0.005372,-32.6,24.1,1260.23,14,2.5,80,0.001243,0.231385,-0.9956,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9697231,0.003661,-2.6,113.4,1270.17,14,2.5,80,0.001166,0.318492,-0.9956,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9697601,0.001766,-37.8,208.6,1317.095,14,2.5,80,0.000856,0.484711,-0.6835,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9698171,0.00674,-81.6,241.6,1360.525,14,2.5,80,0.000725,0.107567,-0.8154,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9698201,0.000449,12.0,147.5,1357.46,12,2.5,60,7e-05,0.155902,-0.9860,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9698361,0.003214,17.2,241.0,1367.16,14,2.5,80,0.001062,0.330429,-0.9824,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9698371,0.000802,8.4,154.4,1369.55,12,2.5,60,0.000243,0.302993,-0.9441,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9698871,0.000404,-12.4,154.1,1375.61,14,2.5,80,0.00011,0.272277,-0.9516,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9698881,0.000487,-52.6,150.1,1384.485,8,2.5,30,3e-05,0.0616016,-0.9762,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9698971,0.001263,70.6,161.5,1404.66,12,2.5,60,0.000223,0.176564,-1.0000,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9698981,0.000762,36.3,230.6,1413.1,12,2.5,60,0.000195,0.255906,-0.9790,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9699151,0.000283,1.6,157.0,1425.405,8,2.5,30,0.00019,0.671378,-0.5476,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9699331,0.001311,-56.8,164.2,1433.21,15,2.5,100,0.000163,0.124333,-0.9893,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9699841,0.000498,-3.1,257.2,1444.625,13,2.5,70,1.8e-05,0.0361446,-0.8901,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9699871,0.001892,-74.6,182.6,1454.52,13,2.5,70,0.000224,0.118393,-0.9945,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9700271,0.00262,0.1,202.4,1472.9,13,2.5,70,0.001682,0.641985,-0.5440,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9700281,0.001367,-39.6,186.0,1463.405,11,2.5,50,0.000687,0.50256,-0.9091,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9700331,0.000762,23.1,161.4,1482.18,10,2.5,40,0.000189,0.248031,-0.8545,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9700521,0.008656,-21.7,210.9,1494.86,13,2.5,70,0.001152,0.133087,-0.7802,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9700821,0.015611,36.4,215.9,1502.47,11,2.5,50,0.006979,0.447057,-0.7455,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9700871,0.025409,-80.0,142.0,1510.9,12,2.5,60,0.006408,0.252194,-0.9930,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9700911,0.019121,-28.7,121.1,1518.885,9,2.5,35,0.005229,0.273469,-0.9500,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9703531,8.1039,48.5,239.8,1605.09,11,2,40,0.096135,0.0118628,-1.0000,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9703541,1.95203,24.5,9.2,1611.1,11,2,40,0.063896,0.0327331,-1.0000,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9703551,1.13815,29.1,346.5,1614.79,11,2,40,0.022564,0.0198252,-1.0000,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9703561,0.298067,2.6,165.2,1620.53,11,2,40,0.060452,0.202813,-0.6364,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9703571,0.256745,11.2,72.2,1624.01,9,2,30,0.030515,0.118853,-0.9667,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9703581,0.664981,-71.3,4.4,1628.28,9,2,30,0.088913,0.133708,-0.7500,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9704971,0.661393,69.2,187.5,1634.44,9,2,30,0.036711,0.0555056,-0.9833,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9704981,1.13357,50.2,109.3,1639.58,9,2,30,0.033641,0.0296771,-1.0000,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9704991,2.1005,-62.4,136.2,1646.01,9,2,30,0.133077,0.063355,-0.9833,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9706181,3.7077,-10.1,169.8,1654.52,9,2,30,0.064954,0.0175187,-0.9833,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9706191,7.10579,-63.3,300.6,1660.07,9,2,30,0.302524,0.0425743,-1.0000,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9706851,0.839472,28.4,269.0,1648.29,9,2,30,0.033665,0.0401026,-0.9667,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9706861,4.38566,22.1,287.2,1663.11,9,2,30,0.194204,0.0442816,-1.0000,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9707631,3.68352,78.8,30.8,1667.26,11,2,40,0.076281,0.0207087,-1.0000,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9707721,3.04782,-80.8,102.7,1673.74,11,2,40,0.107485,0.0352662,-1.0000,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9709231,4.26246,25.3,75.7,1678.36,9,2,30,0.101982,0.0239256,-0.9833,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9709241,1.82392,20.8,108.5,1682.23,8,2,30,0.04122,0.0225997,-1.0000,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9709251,2.35134,-17.8,216.7,1692.28,9,2,30,0.202952,0.0863132,-0.9833,0,,mesure_experimentale
iodp_remanence_368_19635397,368X,U1503,A,CUBE9709261,2.53393,-60.4,197.6,1702.15,11,2,40,0.100469,0.0396495,-1.0000,0,,mesure_experimentale
iodp_remanence_369_8011389,369,U1513,A,CUBE9084761,0.000628,-19.3,143.6,2.25,49,5,60,3.6e-05,0.0573248,-0.9600,0,,mesure_experimentale
iodp_remanence_369_8011389,369,U1513,A,CUBE9085181,7.6e-05,-63.1,151.5,7.58,56,5,80,3.9e-05,0.513158,-0.6411,0,,mesure_experimentale
iodp_remanence_369_8011389,369,U1513,A,CUBE9085191,0.000111,-44.2,184.6,10.71,56,5,80,1e-05,0.0900901,-0.9225,0,,mesure_experimentale
iodp_remanence_369_8011389,369,U1513,A,CUBE9085201,6.5e-05,-73.5,180.2,12.2,56,5,80,1.1e-05,0.169231,-0.9694,0,,mesure_experimentale
iodp_remanence_369_8011389,369,U1513,A,CUBE9085211,0.000213,28.0,242.4,13.1,56,5,80,9.5e-05,0.446009,-0.9225,0,,mesure_experimentale
iodp_remanence_369_8011389,369,U1513,A,CUBE9085701,7.4e-05,-39.9,165.9,19.5,56,5,80,1.3e-05,0.175676,-0.8522,0,,mesure_experimentale
iodp_remanence_369_8011389,369,U1513,A,CUBE9085831,0.007315,-13.7,184.0,30.46,72,5,80,0.000358,0.0489405,-0.9691,0,,mesure_experimentale
iodp_remanence_369_8011389,369,U1513,A,CUBE9086011,0.004921,-9.5,142.4,38.93,56,5,80,0.000254,0.0516155,-0.9694,0,,mesure_experimentale
iodp_remanence_369_8011389,369,U1513,A,CUBE9086121,0.004719,-8.1,171.1,52.06,63,5,80,0.000297,0.0629371,0.0736,0,,mesure_experimentale
