test_id,wp,technical_outcome,scientific_verdict,criterion_id,metric,threshold,message,duration_s
P6-010,P6,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/planetary_histories.csv,5.631001840811223e-06
P6-011,P6,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/planetary_histories.csv,2.988002961501479e-06
P6-012,P6,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",6.061000021873042e-06
A1-001,A1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,4.836001608055085e-06
A1-002,A1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.168002538383007e-06
A1-003,A1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.4699984351173043e-06
A1-004,A1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.9309991330374032e-06
A1-005,A1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.2749991330783814e-06
A1-006,A1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.635002601891756e-06
A1-007,A1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.2649983293376863e-06
A1-008,A1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.6079978852067143e-06
A1-009,A1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.000997483264655e-06
A1-010,A1,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",1.8189966795034707e-06
A2-001,A2,pass,undetermined,,1.0,,Conditions initiales auditées,0.010059585998533294
A2-002,A2,pass,undetermined,,1.0,,Conditions initiales auditées,1.1881998943863437e-05
A2-003,A2,pass,undetermined,,1.0,,Conditions initiales auditées,5.469999450724572e-06
A2-004,A2,pass,undetermined,,1.0,,Conditions initiales auditées,5.4580013966187835e-06
A2-005,A2,pass,undetermined,,1.0,,Conditions initiales auditées,4.4910011638421565e-06
A2-006,A2,pass,undetermined,,1.0,,Conditions initiales auditées,3.445999027462676e-06
A2-007,A2,pass,undetermined,,1.0,,Conditions initiales auditées,3.692999598570168e-06
A2-008,A2,pass,undetermined,,1.0,,Conditions initiales auditées,4.501998773775995e-06
A2-009,A2,pass,undetermined,,1.0,,Conditions initiales auditées,3.402998117962852e-06
A2-010,A2,pass,undetermined,,1.0,,Conditions initiales auditées,3.602002834668383e-06
A3-001,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,4.925001121591777e-06
A3-002,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.525001036701724e-06
A3-003,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.952997990883887e-06
A3-004,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.8560025384649634e-06
A3-005,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.983000402105972e-06
A3-006,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.8439972084015608e-06
A3-007,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.9459985196590424e-06
A3-008,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.2050007828511298e-06
A3-009,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.5149965949822217e-06
A3-010,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.677999873412773e-06
A3-011,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.976997737074271e-06
A3-012,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.0469997252803296e-06
A3-013,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.053999196505174e-06
A3-014,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.549997589085251e-06
A3-015,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.3030006559565663e-06
A3-016,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.449000021442771e-06
A4-001,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,3.249999281251803e-06
A4-002,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.4099972506519407e-06
A4-003,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.1380001271609217e-06
A4-004,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.3950015020091087e-06
A4-005,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.5759982236195356e-06
A4-006,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.3760003386996686e-06
A4-007,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.3889988369774073e-06
A4-008,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,3.006000042660162e-06
A4-009,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.077998942695558e-06
A4-010,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.7110032786149532e-06
A4-011,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.7590027709957212e-06
A4-012,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.082000719383359e-06
A5-001,A5,pass,undetermined,,3.0,,Spectres orbitaux calculés,0.24492917699899408
A5-002,A5,pass,undetermined,,3.0,,Spectres orbitaux calculés,1.3098000636091456e-05
A5-003,A5,pass,undetermined,,3.0,,Spectres orbitaux calculés,5.1150018407497555e-06
A5-004,A5,pass,undetermined,,3.0,,Spectres orbitaux calculés,5.265999789116904e-06
A5-005,A5,pass,undetermined,,3.0,,Spectres orbitaux calculés,4.1959974623750895e-06
A5-006,A5,pass,undetermined,,3.0,,Spectres orbitaux calculés,4.044999514007941e-06
A5-007,A5,pass,undetermined,,3.0,,Spectres orbitaux calculés,3.515997377689928e-06
A5-008,A5,pass,undetermined,,3.0,,Spectres orbitaux calculés,3.965000360039994e-06
A5-009,A5,pass,undetermined,,3.0,,Spectres orbitaux calculés,3.7900026654824615e-06
A5-010,A5,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",6.10999995842576e-06
A6-001,A6,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,3.6339988582767546e-06
A6-002,A6,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.9279981390573084e-06
A6-003,A6,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.368000423302874e-06
A6-004,A6,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.369000867474824e-06
A6-005,A6,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",2.2740023268852383e-06
A6-006,A6,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",1.4170000213198364e-06
C1-001,C1,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,0.012913353002659278
C1-002,C1,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,1.1382999218767509e-05
C1-003,C1,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,0.0031160959988483228
C1-004,C1,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,1.1111998901469633e-05
C1-005,C1,pass,undetermined,,0.32891846680018955,,Moteur spécialisé exécuté: climate_proxy_robustness,0.024703412000235403
C1-006,C1,pass,undetermined,,0.32891846680018955,,Moteur spécialisé exécuté: climate_proxy_robustness,1.0697000107029453e-05
C1-007,C1,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,6.6300017351750284e-06
C1-008,C1,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,4.53300162917003e-06
C1-009,C1,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,4.379002348287031e-06
C1-010,C1,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.8719990698155016e-06
C2-001,C2,pass,undetermined,,,,Moteur spécialisé exécuté: climate_hysteresis,0.0031822609998926055
C2-002,C2,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,0.009484130001510493
C2-003,C2,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,1.1988999176537618e-05
C2-004,C2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",5.289999535307288e-06
C2-005,C2,pass,undetermined,,1.458970335461693,,Moteur spécialisé exécuté: climate_identifiability,0.004933516000164673
C2-006,C2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",6.374000804498792e-06
C2-007,C2,pass,undetermined,,,,Moteur spécialisé exécuté: climate_hysteresis,1.0037998436018825e-05
C2-008,C2,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,7.317998097278178e-06
C2-009,C2,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,5.173998943064362e-06
C2-010,C2,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.934997948817909e-06
C3-001,C3,pass,undetermined,,0.3360184643472742,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,1.0396824970011949
C3-002,C3,pass,undetermined,,0.3360184643472742,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,1.105699993786402e-05
C3-003,C3,pass,undetermined,,0.3360184643472742,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,4.9629998102318496e-06
C3-004,C3,pass,undetermined,,0.3360184643472742,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,4.298002750147134e-06
C3-005,C3,pass,undetermined,,0.3360184643472742,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.7999998312443495e-06
C3-006,C3,pass,undetermined,,0.3360184643472742,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.359000402269885e-06
C3-007,C3,pass,undetermined,,0.3360184643472742,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,4.020999767817557e-06
C3-008,C3,pass,undetermined,,0.32891846680018955,,Moteur spécialisé exécuté: climate_proxy_robustness,5.660000169882551e-06
C3-009,C3,pass,undetermined,,1.153089518143292,,Moteur spécialisé exécuté: climate_spectra,0.006397197001206223
C3-010,C3,pass,undetermined,,0.3360184643472742,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,1.0887000826187432e-05
C3-011,C3,pass,undetermined,,0.3360184643472742,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,4.845998773816973e-06
C3-012,C3,pass,undetermined,,,,Moteur spécialisé exécuté: climate_hysteresis,5.335998139344156e-06
C3-013,C3,pass,undetermined,,0.3360184643472742,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,4.4240005081519485e-06
C3-014,C3,pass,undetermined,,0.3360184643472742,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,5.690999387297779e-06
C3-015,C3,pass,undetermined,,0.3360184643472742,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,1.0089999705087394e-05
C3-016,C3,pass,undetermined,,0.3360184643472742,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,6.016001862008125e-06
C3-017,C3,pass,undetermined,,0.3360184643472742,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,6.109003152232617e-06
C3-018,C3,pass,undetermined,,0.3360184643472742,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,6.27189983788412e-05
C3-019,C3,pass,undetermined,,0.3360184643472742,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,5.273999704513699e-06
C3-020,C3,pass,undetermined,,0.3360184643472742,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,4.487999831326306e-06
C3-021,C3,pass,undetermined,,0.3360184643472742,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.858996933558956e-06
C3-022,C3,pass,undetermined,,0.3360184643472742,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,5.057001544628292e-06
C4-001,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,0.011281620998488506
C4-002,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,9.121999028138816e-06
C4-003,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,4.351000825408846e-06
C4-004,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,4.049998096888885e-06
C4-005,C4,pass,undetermined,,,,Moteur spécialisé exécuté: climate_hysteresis,4.728000931208953e-06
C4-006,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.373002982698381e-06
C4-007,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.0430019251070917e-06
C4-008,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.9860020731575787e-06
C4-009,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.34899959852919e-06
C4-010,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.3090000215452164e-06
C4-011,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,4.2430001485627145e-06
C4-012,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,4.034998710267246e-06
C4-013,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.416000254219398e-06
C4-014,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.0949995561968535e-06
C4-015,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.064000338781625e-06
C5-001,C5,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,4.270998033462092e-06
C5-002,C5,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,3.0030023481231183e-06
C5-003,C5,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,3.5009979910682887e-06
C5-004,C5,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,3.975997969973832e-06
C5-005,C5,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,3.606000973377377e-06
C5-006,C5,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,3.216999175492674e-06
C5-007,C5,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,4.380002792458981e-06
C5-008,C5,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,3.7190002331044525e-06
C5-009,C5,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,3.2370007829740644e-06
C5-010,C5,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",5.743000656366348e-06
C6-001,C6,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,0.010458846001711208
C6-002,C6,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,1.1857999197673053e-05
C6-003,C6,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,4.666999302571639e-06
C6-004,C6,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,4.257999535184354e-06
C6-005,C6,pass,undetermined,,1.153089518143292,,Moteur spécialisé exécuté: climate_spectra,5.859998054802418e-06
C6-006,C6,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,5.276000592857599e-06
C6-007,C6,pass,undetermined,,1.458970335461693,,Moteur spécialisé exécuté: climate_identifiability,5.208999937167391e-06
C6-008,C6,pass,undetermined,,1.458970335461693,,Moteur spécialisé exécuté: climate_identifiability,3.0430019251070917e-06
C6-009,C6,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.5719967854674906e-06
C6-010,C6,pass,undetermined,,,,Moteur spécialisé exécuté: climate_hysteresis,3.711000317707658e-06
C6-011,C6,pass,undetermined,,0.7812914506862445,,Moteur spécialisé exécuté: climate_path_dependence,0.02122805600083666
C6-012,C6,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,1.3505999959306791e-05
C6-013,C6,pass,undetermined,,1.153089518143292,,Moteur spécialisé exécuté: climate_spectra,7.971997547429055e-06
C6-014,C6,pass,undetermined,,0.32891846680018955,,Moteur spécialisé exécuté: climate_proxy_robustness,6.475998816313222e-06
C6-015,C6,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,4.382000042824075e-06
C7-001,C7,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,0.011172234000696335
C7-002,C7,pass,undetermined,,1.153089518143292,,Moteur spécialisé exécuté: climate_spectra,1.2108001101296395e-05
C7-003,C7,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,5.06499782204628e-06
C7-004,C7,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.835000825347379e-06
C7-005,C7,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.598001057980582e-06
C7-006,C7,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.5150005714967847e-06
C7-007,C7,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.2079988159239292e-06
C7-008,C7,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.76499883714132e-06
C7-009,C7,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.4379991120658815e-06
C7-010,C7,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,4.295001417631283e-06
CL1-001,CL1,blocked,undetermined,,,,GISTEMP ne contient ni forçage externe ni expérience multi-mémoires,0.016920541998842964
CL1-002,CL1,blocked,undetermined,,,,GISTEMP ne contient ni forçage externe ni expérience multi-mémoires,9.726998541736975e-06
CL1-003,CL1,blocked,undetermined,,,,GISTEMP ne contient ni forçage externe ni expérience multi-mémoires,4.934998287353665e-06
CL1-004,CL1,blocked,undetermined,,,,GISTEMP ne contient ni forçage externe ni expérience multi-mémoires,3.5230004868935794e-06
CL1-005,CL1,blocked,undetermined,,,,GISTEMP ne contient ni forçage externe ni expérience multi-mémoires,3.6279998312238604e-06
CL1-006,CL1,blocked,undetermined,,,,GISTEMP ne contient ni forçage externe ni expérience multi-mémoires,2.959000994451344e-06
CL1-007,CL1,blocked,undetermined,,,,GISTEMP ne contient ni forçage externe ni expérience multi-mémoires,3.1340023269876838e-06
CL1-008,CL1,blocked,undetermined,,,,GISTEMP ne contient ni forçage externe ni expérience multi-mémoires,2.9099974199198186e-06
CL1-009,CL1,blocked,undetermined,,,,GISTEMP ne contient ni forçage externe ni expérience multi-mémoires,3.5189987102057785e-06
CL1-010,CL1,blocked,undetermined,,,,GISTEMP ne contient ni forçage externe ni expérience multi-mémoires,2.8079994081053883e-06
CL2-001,CL2,blocked,undetermined,,,,GISTEMP n'observe pas une phase de retrait/restauration permettant d'estimer D-H-L,0.01532766699892818
CL2-002,CL2,blocked,undetermined,,,,GISTEMP n'observe pas une phase de retrait/restauration permettant d'estimer D-H-L,9.953997505363077e-06
CL2-003,CL2,blocked,undetermined,,,,GISTEMP n'observe pas une phase de retrait/restauration permettant d'estimer D-H-L,4.393998096929863e-06
CL2-004,CL2,blocked,undetermined,,,,GISTEMP n'observe pas une phase de retrait/restauration permettant d'estimer D-H-L,3.396999090909958e-06
CL2-005,CL2,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,0.011900134999450529
CL2-006,CL2,blocked,undetermined,,,,GISTEMP n'observe pas une phase de retrait/restauration permettant d'estimer D-H-L,1.0697000107029453e-05
CL2-007,CL2,blocked,undetermined,,,,GISTEMP n'observe pas une phase de retrait/restauration permettant d'estimer D-H-L,4.436999006429687e-06
CL2-008,CL2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",6.1539976741187274e-06
CL2-009,CL2,blocked,undetermined,,,,GISTEMP n'observe pas une phase de retrait/restauration permettant d'estimer D-H-L,7.303002348635346e-06
CL2-010,CL2,blocked,undetermined,,,,GISTEMP n'observe pas une phase de retrait/restauration permettant d'estimer D-H-L,5.14100247528404e-06
CL3-001,CL3,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,4.949800131726079e-05
CL3-002,CL3,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,5.042998964199796e-06
CL3-003,CL3,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,4.870002157986164e-06
CL3-004,CL3,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,3.9719998312648386e-06
CL3-005,CL3,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,3.839999408228323e-06
CL3-006,CL3,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,3.7819991121068597e-06
CL3-007,CL3,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,3.97700205212459e-06
CL3-008,CL3,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,3.2759999157860875e-06
CL3-009,CL3,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,3.3569995139259845e-06
CL3-010,CL3,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,3.0040027922950685e-06
CL4-001,CL4,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,4.698998964158818e-06
CL4-002,CL4,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,2.7221001801081002e-05
CL4-003,CL4,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,3.90399873140268e-06
CL4-004,CL4,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,3.2329990062862635e-06
CL4-005,CL4,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,2.967997716041282e-06
CL4-006,CL4,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,3.1180024961940944e-06
CL4-007,CL4,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,3.083001502091065e-06
CL4-008,CL4,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,3.473000106168911e-06
CL4-009,CL4,blocked,undetermined,,,,Jeu de données absent: plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,3.03599881590344e-06
CL4-010,CL4,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",3.148998075630516e-06
V1-001,V1,pass,undetermined,,32.0,,Plan réel des lignées de vésicules audité,0.005053151999163674
V1-002,V1,blocked,undetermined,,,,"Donnée réelle présente, mais le protocole demandé n'est pas couvert par ses mesures.",1.369099845760502e-05
V1-003,V1,blocked,undetermined,,,,"Donnée réelle présente, mais le protocole demandé n'est pas couvert par ses mesures.",4.82700124848634e-06
V1-004,V1,pass,undetermined,,32.0,,Plan réel des lignées de vésicules audité,9.582499842508696e-05
V1-005,V1,blocked,undetermined,,,,"Donnée réelle présente, mais le protocole demandé n'est pas couvert par ses mesures.",5.314999725669622e-06
V1-006,V1,pass,undetermined,,32.0,,Plan réel des lignées de vésicules audité,2.400700032012537e-05
V1-007,V1,pass,undetermined,,32.0,,Plan réel des lignées de vésicules audité,1.7882997781271115e-05
V1-008,V1,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",3.7760000850539654e-06
V1-009,V1,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",1.9220024114474654e-06
V1-010,V1,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",1.7099991964641958e-06
V2-001,V2,blocked,undetermined,,,,"Donnée réelle présente, mais le protocole demandé n'est pas couvert par ses mesures.",1.2758999218931422e-05
V2-002,V2,blocked,undetermined,,,,"Donnée réelle présente, mais le protocole demandé n'est pas couvert par ses mesures.",7.482001819880679e-06
V2-003,V2,blocked,undetermined,,,,"Donnée réelle présente, mais le protocole demandé n'est pas couvert par ses mesures.",5.621001037070528e-06
V2-004,V2,blocked,undetermined,,,,"Donnée réelle présente, mais le protocole demandé n'est pas couvert par ses mesures.",4.9249974836129695e-06
V2-005,V2,blocked,undetermined,,,,"Donnée réelle présente, mais le protocole demandé n'est pas couvert par ses mesures.",5.236001015873626e-06
V2-006,V2,pass,undetermined,,80.0,,Évolution expérimentale de l'ARN catalytique analysée,0.0067589549980766606
V2-007,V2,pass,undetermined,,0.0,,Lignées et mesures réelles de vésicules analysées,0.33854733900079736
V2-008,V2,pass,undetermined,,0.0,,Lignées et mesures réelles de vésicules analysées,3.555200237315148e-05
V2-009,V2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",7.23399716662243e-06
