test_id,wp,technical_outcome,scientific_verdict,criterion_id,metric,threshold,message,duration_s
P4-009,P4,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/volatile_inventory.csv,2.0239999969362543e-06
P4-010,P4,pass,undetermined,,6333.0,,Démographie observationnelle des exoplanètes auditée,0.03144055900000353
P5-001,P5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/late_accretion_tracers.csv,7.684500002369532e-05
P5-002,P5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/late_accretion_tracers.csv,3.7260000169681007e-06
P5-003,P5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/late_accretion_tracers.csv,2.714000004289119e-06
P5-004,P5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/late_accretion_tracers.csv,2.694000016845166e-06
P5-005,P5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/late_accretion_tracers.csv,2.5839999864274432e-06
P5-006,P5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/late_accretion_tracers.csv,2.2229999956380198e-06
P5-007,P5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/late_accretion_tracers.csv,3.6750000163010554e-06
P5-008,P5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/late_accretion_tracers.csv,2.8449999831536843e-06
P5-009,P5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/late_accretion_tracers.csv,2.7840000029755174e-06
P5-010,P5,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/late_accretion_tracers.csv,2.5740000069163216e-06
P6-001,P6,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/planetary_histories.csv,3.5042000007479146e-05
P6-002,P6,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/planetary_histories.csv,2.3829999804547697e-06
P6-003,P6,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/planetary_histories.csv,2.2929999943244184e-06
P6-004,P6,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/planetary_histories.csv,2.334000015480342e-06
P6-005,P6,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/planetary_histories.csv,2.0530000028884388e-06
P6-006,P6,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/planetary_histories.csv,1.9930000121348712e-06
P6-007,P6,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/planetary_histories.csv,2.164000022730761e-06
P6-008,P6,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/planetary_histories.csv,2.0329999870227766e-06
P6-009,P6,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/planetary_histories.csv,2.0429999949556077e-06
P6-010,P6,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/planetary_histories.csv,2.2140000055514975e-06
P6-011,P6,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/planetary_histories.csv,2.0530000028884388e-06
P6-012,P6,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",4.4170000137455645e-06
A1-001,A1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.623999989737058e-06
A1-002,A1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.531999998860556e-06
A1-003,A1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.5720000021701708e-06
A1-004,A1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.5120000114166032e-06
A1-005,A1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.5819999816812924e-06
A1-006,A1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.4519999922413263e-06
A1-007,A1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.3519999981781439e-06
A1-008,A1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.542000006793387e-06
A1-009,A1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.5029999929083715e-06
A1-010,A1,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.6620000167222315e-06
A2-001,A2,pass,undetermined,,1.0,,Conditions initiales auditées,0.002863196999982165
A2-002,A2,pass,undetermined,,1.0,,Conditions initiales auditées,4.7469999913118954e-06
A2-003,A2,pass,undetermined,,1.0,,Conditions initiales auditées,2.945000005638576e-06
A2-004,A2,pass,undetermined,,1.0,,Conditions initiales auditées,2.504000008229923e-06
A2-005,A2,pass,undetermined,,1.0,,Conditions initiales auditées,2.7439999996659026e-06
A2-006,A2,pass,undetermined,,1.0,,Conditions initiales auditées,2.223999985062619e-06
A2-007,A2,pass,undetermined,,1.0,,Conditions initiales auditées,2.193000000261236e-06
A2-008,A2,pass,undetermined,,1.0,,Conditions initiales auditées,2.223999985062619e-06
A2-009,A2,pass,undetermined,,1.0,,Conditions initiales auditées,2.443999989054646e-06
A2-010,A2,pass,undetermined,,1.0,,Conditions initiales auditées,2.373000000943648e-06
A3-001,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,3.2639999858474766e-06
A3-002,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.8329999988964119e-06
A3-003,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.711999999542968e-06
A3-004,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.3519999981781439e-06
A3-005,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.602000025968664e-06
A3-006,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.104000003555484e-06
A3-007,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.542000006793387e-06
A3-008,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.633000010770047e-06
A3-009,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.5620000226590491e-06
A3-010,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.3519999981781439e-06
A3-011,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.5620000226590491e-06
A3-012,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.5829999995276012e-06
A3-013,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.3320000107341912e-06
A3-014,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.2620000120477926e-06
A3-015,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.2520000041149615e-06
A3-016,A3,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.503000021330081e-06
A4-001,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.3819999935549276e-06
A4-002,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.301999986935698e-06
A4-003,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.5730000200164795e-06
A4-004,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.3419999902453128e-06
A4-005,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.471999979685279e-06
A4-006,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.4930000133972499e-06
A4-007,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.4320000047973735e-06
A4-008,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.3120000232902385e-06
A4-009,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.2819999994917453e-06
A4-010,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.3420000186670222e-06
A4-011,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.3320000107341912e-06
A4-012,A4,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.5820000101030018e-06
A5-001,A5,pass,undetermined,,3.0,,Spectres orbitaux calculés,0.07678606300001434
A5-002,A5,pass,undetermined,,3.0,,Spectres orbitaux calculés,5.77899999143483e-06
A5-003,A5,pass,undetermined,,3.0,,Spectres orbitaux calculés,3.826000011031283e-06
A5-004,A5,pass,undetermined,,3.0,,Spectres orbitaux calculés,2.7840000029755174e-06
A5-005,A5,pass,undetermined,,3.0,,Spectres orbitaux calculés,2.64400000560272e-06
A5-006,A5,pass,undetermined,,3.0,,Spectres orbitaux calculés,2.8040000188411796e-06
A5-007,A5,pass,undetermined,,3.0,,Spectres orbitaux calculés,2.8450000115753937e-06
A5-008,A5,pass,undetermined,,3.0,,Spectres orbitaux calculés,2.833999985796254e-06
A5-009,A5,pass,undetermined,,3.0,,Spectres orbitaux calculés,2.7550000254450424e-06
A5-010,A5,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",4.415999995899256e-06
A6-001,A6,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,3.1849999970745557e-06
A6-002,A6,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.2529999910148035e-06
A6-003,A6,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,2.263999988372234e-06
A6-004,A6,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.711999999542968e-06
A6-005,A6,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.4219999968645425e-06
A6-006,A6,blocked,undetermined,,,,Moteur exclu par le mode données réelles strict: génération ou simulation requise.,1.5919999896141235e-06
C1-001,C1,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,0.010048823999994738
C1-002,C1,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,5.03800001183663e-06
C1-003,C1,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,0.0020838750000109485
C1-004,C1,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,6.078999973624377e-06
C1-005,C1,pass,undetermined,,0.32891846680018955,,Moteur spécialisé exécuté: climate_proxy_robustness,0.021612467000011293
C1-006,C1,pass,undetermined,,0.32891846680018955,,Moteur spécialisé exécuté: climate_proxy_robustness,4.7569999992447265e-06
C1-007,C1,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.95500001104665e-06
C1-008,C1,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.1849999970745557e-06
C1-009,C1,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.6540000135355513e-06
C1-010,C1,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.2730000068804657e-06
C2-001,C2,pass,undetermined,,,,Moteur spécialisé exécuté: climate_hysteresis,0.002211506000008967
C2-002,C2,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,0.008409387999989804
C2-003,C2,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,4.797999991978941e-06
C2-004,C2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",5.6689999894388166e-06
C2-005,C2,pass,undetermined,,1.4589703354616934,,Moteur spécialisé exécuté: climate_identifiability,0.0028910580000172104
C2-006,C2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",4.146999998511092e-06
C2-007,C2,pass,undetermined,,,,Moteur spécialisé exécuté: climate_hysteresis,4.988000000594184e-06
C2-008,C2,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,4.015999991224817e-06
C2-009,C2,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.983999991101882e-06
C2-010,C2,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.64400000560272e-06
C3-001,C3,pass,undetermined,,0.3360184651159999,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,0.7448851050000087
C3-002,C3,pass,undetermined,,0.3360184651159999,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,5.547999990085373e-06
C3-003,C3,pass,undetermined,,0.3360184651159999,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.7049999832561298e-06
C3-004,C3,pass,undetermined,,0.3360184651159999,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.7649999765344546e-06
C3-005,C3,pass,undetermined,,0.3360184651159999,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.7239999838002404e-06
C3-006,C3,pass,undetermined,,0.3360184651159999,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.5439999831178284e-06
C3-007,C3,pass,undetermined,,0.3360184651159999,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.4639999764985987e-06
C3-008,C3,pass,undetermined,,0.32891846680018955,,Moteur spécialisé exécuté: climate_proxy_robustness,4.206999989264659e-06
C3-009,C3,pass,undetermined,,1.153089518143292,,Moteur spécialisé exécuté: climate_spectra,0.003607535999975653
C3-010,C3,pass,undetermined,,0.3360184651159999,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,5.818999994744445e-06
C3-011,C3,pass,undetermined,,0.3360184651159999,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.5760000116624724e-06
C3-012,C3,pass,undetermined,,,,Moteur spécialisé exécuté: climate_hysteresis,3.96600000840408e-06
C3-013,C3,pass,undetermined,,0.3360184651159999,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.324999994447353e-06
C3-014,C3,pass,undetermined,,0.3360184651159999,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.663999993046673e-06
C3-015,C3,pass,undetermined,,0.3360184651159999,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.7339999917330715e-06
C3-016,C3,pass,undetermined,,0.3360184651159999,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.7339999917330715e-06
C3-017,C3,pass,undetermined,,0.3360184651159999,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.403999985745031e-06
C3-018,C3,pass,undetermined,,0.3360184651159999,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.3540000029242947e-06
C3-019,C3,pass,undetermined,,0.3360184651159999,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.4139999936778622e-06
C3-020,C3,pass,undetermined,,0.3360184651159999,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.2830000148132967e-06
C3-021,C3,pass,undetermined,,0.3360184651159999,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.383000008876479e-06
C3-022,C3,pass,undetermined,,0.3360184651159999,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.4040000141667406e-06
C4-001,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,0.008700797000017246
C4-002,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,5.1879999887205486e-06
C4-003,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.314999986514522e-06
C4-004,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.694000016845166e-06
C4-005,C4,pass,undetermined,,,,Moteur spécialisé exécuté: climate_hysteresis,4.195999991907229e-06
C4-006,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.9439999877922673e-06
C4-007,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.5539999910506594e-06
C4-008,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.453999996987477e-06
C4-009,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.2039999976186664e-06
C4-010,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.4739999844314298e-06
C4-011,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.5340000036067067e-06
C4-012,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.322999989701202e-06
C4-013,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.1339999989322678e-06
C4-014,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.193000000261236e-06
C4-015,C4,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.3839999983010784e-06
C5-001,C5,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,3.2549999957609543e-06
C5-002,C5,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,2.1430000174404995e-06
C5-003,C5,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,2.04699999812874e-05
C5-004,C5,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,2.5539999910506594e-06
C5-005,C5,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,2.3030000022572494e-06
C5-006,C5,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,2.5340000036067067e-06
C5-007,C5,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,2.684000008912335e-06
C5-008,C5,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,2.3530000134996953e-06
C5-009,C5,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,2.8649999990193464e-06
C5-010,C5,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",4.036000007090479e-06
C6-001,C6,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,0.008591211999998905
C6-002,C6,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,5.087999994657366e-06
C6-003,C6,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.504999995129765e-06
C6-004,C6,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.544000011539538e-06
C6-005,C6,pass,undetermined,,1.153089518143292,,Moteur spécialisé exécuté: climate_spectra,3.695000003745008e-06
C6-006,C6,pass,undetermined,,1.0,,Moteur spécialisé exécuté: climate_chronology,3.294999999070569e-06
C6-007,C6,pass,undetermined,,1.4589703354616934,,Moteur spécialisé exécuté: climate_identifiability,3.4249999885105353e-06
C6-008,C6,pass,undetermined,,1.4589703354616934,,Moteur spécialisé exécuté: climate_identifiability,2.7039999963562877e-06
C6-009,C6,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.8739999891058687e-06
C6-010,C6,pass,undetermined,,,,Moteur spécialisé exécuté: climate_hysteresis,3.0150000043249747e-06
C6-011,C6,pass,undetermined,,0.7812914506862445,,Moteur spécialisé exécuté: climate_path_dependence,0.01711431100000027
C6-012,C6,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,6.509000002097309e-06
C6-013,C6,pass,undetermined,,1.153089518143292,,Moteur spécialisé exécuté: climate_spectra,4.776999986688679e-06
C6-014,C6,pass,undetermined,,0.32891846680018955,,Moteur spécialisé exécuté: climate_proxy_robustness,4.287000024305598e-06
C6-015,C6,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.4139999936778622e-06
C7-001,C7,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,0.008503289999993058
C7-002,C7,pass,undetermined,,1.153089518143292,,Moteur spécialisé exécuté: climate_spectra,5.647999984148555e-06
C7-003,C7,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.785999979299959e-06
C7-004,C7,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.854000001661916e-06
C7-005,C7,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.7940000109083485e-06
C7-006,C7,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.0150000043249747e-06
C7-007,C7,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.5840000148491526e-06
C7-008,C7,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.694000016845166e-06
C7-009,C7,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,3.0049999963921437e-06
C7-010,C7,pass,undetermined,,0.32891846680018955,,Analyse climatique exécutée sans interprétation automatique du verdict scientifique,2.5840000148491526e-06
CL1-001,CL1,blocked,undetermined,,,,GISTEMP ne contient ni forçage externe ni expérience multi-mémoires,0.0064397860000156015
CL1-002,CL1,blocked,undetermined,,,,GISTEMP ne contient ni forçage externe ni expérience multi-mémoires,4.5369999952527e-06
CL1-003,CL1,blocked,undetermined,,,,GISTEMP ne contient ni forçage externe ni expérience multi-mémoires,3.294999999070569e-06
CL1-004,CL1,blocked,undetermined,,,,GISTEMP ne contient ni forçage externe ni expérience multi-mémoires,2.6140000102259364e-06
CL1-005,CL1,blocked,undetermined,,,,GISTEMP ne contient ni forçage externe ni expérience multi-mémoires,3.646000010348871e-06
CL1-006,CL1,blocked,undetermined,,,,GISTEMP ne contient ni forçage externe ni expérience multi-mémoires,2.633999997669889e-06
CL1-007,CL1,blocked,undetermined,,,,GISTEMP ne contient ni forçage externe ni expérience multi-mémoires,2.403999985745031e-06
CL1-008,CL1,blocked,undetermined,,,,GISTEMP ne contient ni forçage externe ni expérience multi-mémoires,2.3739999903682474e-06
CL1-009,CL1,blocked,undetermined,,,,GISTEMP ne contient ni forçage externe ni expérience multi-mémoires,2.0729999903323915e-06
CL1-010,CL1,blocked,undetermined,,,,GISTEMP ne contient ni forçage externe ni expérience multi-mémoires,2.332999997634033e-06
CL2-001,CL2,blocked,undetermined,,,,GISTEMP n'observe pas une phase de retrait/restauration permettant d'estimer D-H-L,0.004999830000002703
CL2-002,CL2,blocked,undetermined,,,,GISTEMP n'observe pas une phase de retrait/restauration permettant d'estimer D-H-L,4.546000013760931e-06
CL2-003,CL2,blocked,undetermined,,,,GISTEMP n'observe pas une phase de retrait/restauration permettant d'estimer D-H-L,2.7339999917330715e-06
CL2-004,CL2,blocked,undetermined,,,,GISTEMP n'observe pas une phase de retrait/restauration permettant d'estimer D-H-L,2.5340000036067067e-06
CL2-005,CL2,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,0.0031081150000034086
CL2-006,CL2,blocked,undetermined,,,,GISTEMP n'observe pas une phase de retrait/restauration permettant d'estimer D-H-L,5.057999999280582e-06
CL2-007,CL2,blocked,undetermined,,,,GISTEMP n'observe pas une phase de retrait/restauration permettant d'estimer D-H-L,3.2250000003841706e-06
CL2-008,CL2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",4.517000007808747e-06
CL2-009,CL2,blocked,undetermined,,,,GISTEMP n'observe pas une phase de retrait/restauration permettant d'estimer D-H-L,3.38500001362263e-06
CL2-010,CL2,blocked,undetermined,,,,GISTEMP n'observe pas une phase de retrait/restauration permettant d'estimer D-H-L,2.464000004920308e-06
CL3-001,CL3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,3.864799998609669e-05
CL3-002,CL3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,2.5939999943602743e-06
CL3-003,CL3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,2.4840000207859703e-06
CL3-004,CL3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,2.4340000095435244e-06
CL3-005,CL3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,2.332999997634033e-06
CL3-006,CL3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,2.14299998901879e-06
CL3-007,CL3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,2.4040000141667406e-06
CL3-008,CL3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,3.045600001883031e-05
CL3-009,CL3,blocked,undetermined,,,,Jeu de données absent: /home/runner/work/ORI-C/ORI-C/plateforme/campagne_maximale_reelle/data/modern_climate_ensemble.csv,3.7359999964792223e-06
