tau_carbon_memory_myr,tau_regolith_recovery_myr,regolith_erosion_rate,bedrock_ice_gain,delta10_temperature_k,delta200_temperature_k,ablated10_temperature_k,delta10_ice_fraction,delta200_ice_fraction,ablated10_ice_fraction,delta10_co2_ppm,delta200_co2_ppm,ablated10_co2_ppm,delta10_productivity,delta200_productivity,ablated10_productivity
400.0,100.0,0.11,1.5,0.048699443719562696,0.028633457907855542,3.980173524098518e-09,2.775730967269352e-05,9.356121792702954e-06,5.637268429836695e-12,12.395031172542673,7.413525640589285,8.662000254844315e-07,0.007195446448098927,0.00428672163798699,5.711391637408525e-10
400.0,164.75489724420657,0.11,1.5,0.050462469320458725,0.029673932233953204,3.980173524098518e-09,3.0662396445724216e-05,8.929941284152587e-06,5.637268429836695e-12,12.854788733220829,7.686397910420425,8.662000254844315e-07,0.007458116269428314,0.004443237610522094,5.711391637408525e-10
400.0,271.4417616594907,0.11,1.5,0.05180216215805489,0.03046250683668572,3.980173524098518e-09,3.1660303586200644e-05,8.682208308630202e-06,5.637268429836695e-12,13.203301343034667,7.893228257986266,8.662000254844315e-07,0.007657949256002369,0.004561919819721677,5.711391637408525e-10
400.0,447.213595499958,0.11,1.5,0.05283163351377129,0.031067470642341277,3.980173524098518e-09,3.19579801212333e-05,8.562396275002548e-06,5.637268429836695e-12,13.470677798689138,8.051893396691582,8.662000254844315e-07,0.007811633462147152,0.004653002322020011,5.711391637408525e-10
400.0,736.8062997280774,0.11,1.5,0.05364084356841636,0.03154248217513156,3.980173524098518e-09,3.2019371926594875e-05,8.486843526944732e-06,5.637268429836695e-12,13.680607762629108,8.176459254506142,8.662000254844315e-07,0.00793250582378674,0.004724540080265016,5.711391637408525e-10
400.0,1213.9244620058346,0.11,1.5,0.054273847023252,0.03191852799923578,3.980173524098518e-09,3.20112448664589e-05,8.482413841548464e-06,5.637268429836695e-12,13.85061693220112,8.277330402759588,8.662000254844315e-07,0.008029386692405951,0.004782044677621694,5.711391637408525e-10
400.0,2000.0,0.11,1.5,0.05478254153064732,0.03221687501820747,3.980173524098518e-09,3.198921739100413e-05,8.50152523990122e-06,5.637268429836695e-12,13.986393295962898,8.35579560089218,8.662000254844315e-07,0.008105438191823217,0.0048269996429026185,5.711391637408525e-10
1.0,5.0,0.11,4.0,8.334637811913126e-06,0.0,3.0880569212854425e-09,3.3325455726651576e-06,0.0,4.4941828036826337e-13,0.0011922366720398259,0.0,6.756828838661022e-07,1.5765296741132584e-06,0.0,4.4251743935852517e-10
1.0,8.237744862210329,0.11,4.0,9.598654029163711e-06,0.0,3.0880569212854425e-09,3.7012397082203385e-06,0.0,4.4941828036826337e-13,0.0012226694958030748,0.0,6.756828838661022e-07,1.8011945507601101e-06,0.0,4.4251743935852517e-10
1.0,13.572088082974531,0.11,4.0,1.2670720846319483e-05,0.0,3.0880569212854425e-09,4.780010587568384e-06,0.0,4.4941828036826337e-13,0.0014999678026015317,0.0,6.756828838661022e-07,2.366889743754541e-06,0.0,4.4251743935852517e-10
1.0,22.360679774997894,0.11,4.0,1.154334519193334e-05,0.0,3.0880569212854425e-09,4.31545069584649e-06,0.0,4.4941828036826337e-13,0.0013234014570286945,0.0,6.756828838661022e-07,2.152185403669904e-06,0.0,4.4251743935852517e-10
1.0,36.84031498640386,0.11,4.0,8.939419085640665e-06,0.0,3.0880569212854425e-09,3.3288136237485944e-06,0.0,4.4941828036826337e-13,0.0010099631749653781,0.0,6.756828838661022e-07,1.665258305166839e-06,0.0,4.4251743935852517e-10
1.0,60.696223100291725,0.11,4.0,6.721800014153345e-06,0.0,3.0880569212854425e-09,2.498670126749314e-06,2.3314683517128287e-15,4.4941828036826337e-13,0.000754139598114989,0.0,6.756828838661022e-07,1.2516287412334126e-06,5.551115123125783e-17,4.4251743935852517e-10
1.0,100.0,0.11,4.0,5.269366224469607e-06,0.0,3.0880569212854425e-09,1.9576983710800633e-06,0.0,4.4941828036826337e-13,0.0005895858535041043,0.0,6.756828838661022e-07,9.810063226478594e-07,5.551115123125783e-17,4.4251743935852517e-10
1.0,164.75489724420657,0.11,4.0,4.398158075513692e-06,4.440892098500626e-16,3.0880569212854425e-09,1.6341590601265388e-06,0.0,4.4941828036826337e-13,0.0004919212644267645,0.0,6.756828838661022e-07,8.187782746249539e-07,6.106226635438361e-16,4.4251743935852517e-10
1.0,271.4417616594907,0.11,4.0,3.886237230021905e-06,1.3322676295501878e-15,3.0880569212854425e-09,1.444399301719912e-06,5.551115123125783e-16,4.4941828036826337e-13,0.00043491745401524895,1.7053025658242404e-13,6.756828838661022e-07,7.234895405272557e-07,1.6653345369377348e-16,4.4251743935852517e-10
1.0,447.213595499958,0.11,4.0,3.584701848913241e-06,0.0,3.0880569212854425e-09,1.3327563004317255e-06,2.3314683517128287e-15,4.4941828036826337e-13,0.0004014831741585567,0.0,6.756828838661022e-07,6.673753223385148e-07,1.6653345369377348e-16,4.4251743935852517e-10
1.0,736.8062997280774,0.11,4.0,3.4057073943216665e-06,1.199040866595169e-14,3.0880569212854425e-09,1.2665322840499371e-06,5.551115123125783e-16,4.4941828036826337e-13,0.00038168900397295147,0.0,6.756828838661022e-07,6.340703302687434e-07,7.216449660063518e-16,4.4251743935852517e-10
1.0,1213.9244620058346,0.11,4.0,3.298686606978407e-06,2.220446049250313e-16,3.0880569212854425e-09,1.2269548191889967e-06,7.771561172376096e-16,4.4941828036826337e-13,0.000369873549800559,1.1368683772161603e-13,6.756828838661022e-07,6.141591116226586e-07,5.551115123125783e-16,4.4251743935852517e-10
1.0,2000.0,0.11,4.0,3.234356760195567e-06,2.6645352591003757e-15,3.0880569212854425e-09,1.2031715271310084e-06,2.220446049250313e-16,4.4941828036826337e-13,0.000362778502733363,3.410605131648481e-13,6.756828838661022e-07,6.021912205833591e-07,1.6653345369377348e-16,4.4251743935852517e-10
1.6475489724420658,5.0,0.11,4.0,9.388640161533957e-06,0.0,3.0880569212854425e-09,3.3156673344136856e-06,0.0,4.4941828036826337e-13,0.005728754990030893,0.0,6.756828838661022e-07,1.1436918087304182e-06,0.0,4.4251743935852517e-10
1.6475489724420658,8.237744862210329,0.11,4.0,1.072738700025333e-05,0.0,3.0880569212854425e-09,3.6858825516183913e-06,0.0,4.4941828036826337e-13,0.0009214934972021638,0.0,6.756828838661022e-07,1.97339062374402e-06,0.0,4.4251743935852517e-10
1.6475489724420658,13.572088082974531,0.11,4.0,1.3702519080949216e-05,0.0,3.0880569212854425e-09,4.764017728975389e-06,0.0,4.4941828036826337e-13,0.0012231104728073205,0.0,6.756828838661022e-07,2.524158208339067e-06,0.0,4.4251743935852517e-10
1.6475489724420658,22.360679774997894,0.11,4.0,1.2747087871911589e-05,0.0,3.0880569212854425e-09,4.302775524600566e-06,0.0,4.4941828036826337e-13,0.00100495943965484,0.0,6.756828838661022e-07,2.336039363476372e-06,0.0,4.4251743935852517e-10
1.6475489724420658,36.84031498640386,0.11,4.0,1.0400365118679034e-05,0.0,3.0880569212854425e-09,3.319968470416601e-06,0.0,4.4941828036826337e-13,0.0006284776638665335,0.0,6.756828838661022e-07,1.8888135245864746e-06,0.0,4.4251743935852517e-10
1.6475489724420658,60.696223100291725,0.11,4.0,8.389739302172572e-06,0.0,3.0880569212854425e-09,2.492619594895995e-06,2.3314683517128287e-15,4.4941828036826337e-13,0.0003216958518237334,1.1368683772161603e-13,6.756828838661022e-07,1.50711654695046e-06,5.551115123125783e-17,4.4251743935852517e-10
1.6475489724420658,100.0,0.11,4.0,7.065691852492506e-06,8.881784197001252e-16,3.0880569212854425e-09,1.953325947767759e-06,0.0,4.4941828036826337e-13,0.00012548771107390166,0.0,6.756828838661022e-07,1.256295994150891e-06,0.0,4.4251743935852517e-10
1.6475489724420658,164.75489724420657,0.11,4.0,6.267361945422323e-06,4.440892098500626e-16,3.0880569212854425e-09,1.6307308146057409e-06,0.0,4.4941828036826337e-13,9.446039507565729e-05,0.0,6.756828838661022e-07,1.1053074738254232e-06,5.551115123125783e-16,4.4251743935852517e-10
1.6475489724420658,271.4417616594907,0.11,4.0,5.7964042086133816e-06,1.3322676295501878e-15,3.0880569212854425e-09,1.4415006531764973e-06,5.551115123125783e-16,4.4941828036826337e-13,0.00012259417974291864,0.0,6.756828838661022e-07,1.0163359253356763e-06,0.0,4.4251743935852517e-10
1.6475489724420658,447.213595499958,0.11,4.0,5.518250660196955e-06,0.0,3.0880569212854425e-09,1.3301598170145645e-06,2.3314683517128287e-15,4.4941828036826337e-13,0.00015992584022228584,1.3642420526593924e-12,6.756828838661022e-07,9.638274699463878e-07,1.6653345369377348e-16,4.4251743935852517e-10
1.6475489724420658,736.8062997280774,0.11,4.0,5.352850359185979e-06,0.0,3.0880569212854425e-09,1.2641114655598251e-06,5.551115123125783e-16,4.4941828036826337e-13,0.00018180546049961777,3.410605131648481e-13,6.756828838661022e-07,9.326188240843525e-07,1.6653345369377348e-16,4.4251743935852517e-10
1.6475489724420658,1213.9244620058346,0.11,4.0,5.253850499764567e-06,3.1086244689504383e-15,3.0880569212854425e-09,1.2246376450142371e-06,7.771561172376096e-16,4.4941828036826337e-13,0.0001910323495621924,0.0,6.756828838661022e-07,9.139444937245056e-07,6.106226635438361e-16,4.4251743935852517e-10
1.6475489724420658,2000.0,0.11,4.0,5.194302249211802e-06,0.0,3.0880569212854425e-09,1.2009161393100598e-06,2.220446049250313e-16,4.4941828036826337e-13,0.00019883013712274078,5.684341886080802e-14,6.756828838661022e-07,9.027139555028985e-07,2.220446049250313e-16,4.4251743935852517e-10
2.7144176165949068,5.0,0.11,4.0,0.0010890570137285227,0.0,3.0880569212854425e-09,2.9105681640384518e-06,0.0,4.4941828036826337e-13,0.2873419536675499,0.0,6.756828838661022e-07,0.0001662345426440559,0.0,4.4251743935852517e-10
2.7144176165949068,8.237744862210329,0.11,4.0,0.00016386574759419403,0.0,3.0880569212854425e-09,3.6411983978523743e-06,0.0,4.4941828036826337e-13,0.046487373761408435,0.0,6.756828838661022e-07,2.472614861467881e-05,0.0,4.4251743935852517e-10
2.7144176165949068,13.572088082974531,0.11,4.0,0.00016223695422357132,0.0,3.0880569212854425e-09,4.734515951565488e-06,0.0,4.4941828036826337e-13,0.047158085790641735,0.0,6.756828838661022e-07,2.437826597626036e-05,0.0,4.4251743935852517e-10
2.7144176165949068,22.360679774997894,0.11,4.0,0.00014434312106237357,0.0,3.0880569212854425e-09,4.283847985619982e-06,0.0,4.4941828036826337e-13,0.04202558477717844,0.0,6.756828838661022e-07,2.1683205265410344e-05,0.0,4.4251743935852517e-10
2.7144176165949068,36.84031498640386,0.11,4.0,0.00011430038183246616,0.0,3.0880569212854425e-09,3.308168475768536e-06,0.0,4.4941828036826337e-13,0.0331927485268011,0.0,6.756828838661022e-07,1.7177941799367824e-05,0.0,4.4251743935852517e-10
2.7144176165949068,60.696223100291725,0.11,4.0,8.503490620248577e-05,0.0,3.0880569212854425e-09,2.4850661047848277e-06,2.3314683517128287e-15,4.4941828036826337e-13,0.024717560885449075,0.0,6.756828838661022e-07,1.2777704681776747e-05,0.0,4.4251743935852517e-10
2.7144176165949068,100.0,0.11,4.0,6.363155359179196e-05,0.0,3.0880569212854425e-09,1.9480838040486503e-06,0.0,4.4941828036826337e-13,0.018584820087909293,0.0,6.756828838661022e-07,9.553698120057241e-06,1.6653345369377348e-16,4.4251743935852517e-10
2.7144176165949068,164.75489724420657,0.11,4.0,4.986262423667398e-05,0.0,3.0880569212854425e-09,1.6267215411369662e-06,0.0,4.4941828036826337e-13,0.014663865846671342,0.0,6.756828838661022e-07,7.4774878691397095e-06,0.0,4.4251743935852517e-10
2.7144176165949068,271.4417616594907,0.11,4.0,4.1418471962595405e-05,0.0,3.0880569212854425e-09,1.4381621157300017e-06,5.551115123125783e-16,4.4941828036826337e-13,0.01226783161408207,1.3642420526593924e-12,6.756828838661022e-07,6.2034244174280495e-06,1.1102230246251565e-16,4.4251743935852517e-10
2.7144176165949068,447.213595499958,0.11,4.0,3.6313366978069084e-05,1.3322676295501878e-15,3.0880569212854425e-09,1.327197181655304e-06,2.3314683517128287e-15,4.4941828036826337e-13,0.010822311445764399,5.684341886080802e-14,6.756828838661022e-07,5.432884809530858e-06,2.220446049250313e-16,4.4251743935852517e-10
2.7144176165949068,736.8062997280774,0.11,4.0,3.3234452121666536e-05,0.0,3.0880569212854425e-09,1.2613650443582536e-06,5.551115123125783e-16,4.4941828036826337e-13,0.009951610886247408,1.1368683772161603e-13,6.756828838661022e-07,4.9680692899845e-06,2.220446049250313e-16,4.4251743935852517e-10
2.7144176165949068,1213.9244620058346,0.11,4.0,3.137569410394114e-05,3.1086244689504383e-15,3.0880569212854425e-09,1.2220179828603683e-06,7.771561172376096e-16,4.4941828036826337e-13,0.009426363422790018,0.0,6.756828838661022e-07,4.68742157933022e-06,2.220446049250313e-16,4.4251743935852517e-10
2.7144176165949068,2000.0,0.11,4.0,3.025181213067718e-05,4.440892098500626e-16,3.0880569212854425e-09,1.1983717531083293e-06,2.220446049250313e-16,4.4941828036826337e-13,0.009108922861145174,1.1368683772161603e-13,6.756828838661022e-07,4.517717224122864e-06,6.106226635438361e-16,4.4251743935852517e-10
4.47213595499958,5.0,0.11,4.0,0.009402656273592935,0.0,3.0880569212854425e-09,5.983643386331394e-08,0.0,4.4941828036826337e-13,2.463248696423136,0.0,6.756828838661022e-07,0.001430128319721058,0.0,4.4251743935852517e-10
4.47213595499958,8.237744862210329,0.11,4.0,0.004866998154311464,0.0,3.0880569212854425e-09,2.8974688988658848e-06,0.0,4.4941828036826337e-13,1.2837575138737805,0.0,6.756828838661022e-07,0.0007418634513197131,0.0,4.4251743935852517e-10
4.47213595499958,13.572088082974531,0.11,4.0,0.004900650137477314,0.0,3.0880569212854425e-09,4.385006359630683e-06,0.0,4.4941828036826337e-13,1.2942400027511383,0.0,6.756828838661022e-07,0.0007468474938314151,0.0,4.4251743935852517e-10
4.47213595499958,22.360679774997894,0.11,4.0,0.004640232855394721,0.0,3.0880569212854425e-09,4.109235879790063e-06,0.0,4.4941828036826337e-13,1.2255646703669356,0.0,6.756828838661022e-07,0.0007071936635492659,0.0,4.4251743935852517e-10
4.47213595499958,36.84031498640386,0.11,4.0,0.004162023104222534,0.0,3.0880569212854425e-09,3.214034784204678e-06,0.0,4.4941828036826337e-13,1.098964430494874,0.0,6.756828838661022e-07,0.0006344091032918497,0.0,4.4251743935852517e-10
4.47213595499958,60.696223100291725,0.11,4.0,0.0036614396260647997,0.0,3.0880569212854425e-09,2.4289883847061766e-06,2.3314683517128287e-15,4.4941828036826337e-13,0.9665424181283129,0.0,6.756828838661022e-07,0.0005581931089646275,0.0,4.4251743935852517e-10
4.47213595499958,100.0,0.11,4.0,0.003267184875987539,3.1086244689504383e-15,3.0880569212854425e-09,1.910356898116028e-06,0.0,4.4941828036826337e-13,0.862316902045734,0.0,6.756828838661022e-07,0.0004981475101448474,0.0,4.4251743935852517e-10
4.47213595499958,164.75489724420657,0.11,4.0,0.002997279338408987,0.0,3.0880569212854425e-09,1.5981999544889547e-06,0.0,4.4941828036826337e-13,0.7909922173370205,0.0,6.756828838661022e-07,0.0004570316459315549,2.220446049250313e-16,4.4251743935852517e-10
4.47213595499958,271.4417616594907,0.11,4.0,0.002824052427432777,2.6645352591003757e-15,3.0880569212854425e-09,1.414493048246257e-06,5.551115123125783e-16,4.4941828036826337e-13,0.745225863654241,0.0,6.756828838661022e-07,0.00043063960908534815,0.0,4.4251743935852517e-10
4.47213595499958,447.213595499958,0.11,4.0,0.002716058627143303,0.0,3.0880569212854425e-09,1.3062025169818803e-06,2.3314683517128287e-15,4.4941828036826337e-13,0.7166977402931138,0.0,6.756828838661022e-07,0.0004141847705469437,6.106226635438361e-16,4.4251743935852517e-10
4.47213595499958,736.8062997280774,0.11,4.0,0.0026496226610819296,1.3322676295501878e-15,3.0880569212854425e-09,1.2418946329639802e-06,5.551115123125783e-16,4.4941828036826337e-13,0.699149070808744,1.3642420526593924e-12,6.756828838661022e-07,0.0004040614984646973,1.4988010832439613e-15,4.4251743935852517e-10
4.47213595499958,1213.9244620058346,0.11,4.0,0.0026090110970562463,4.440892098500626e-16,3.0880569212854425e-09,1.2034365630686494e-06,7.771561172376096e-16,4.4941828036826337e-13,0.6884222583435644,0.0,6.756828838661022e-07,0.00039787305666869055,1.6653345369377348e-16,4.4251743935852517e-10
4.47213595499958,2000.0,0.11,4.0,0.002584264788590529,8.881784197001252e-16,3.0880569212854425e-09,1.1803166743429294e-06,2.220446049250313e-16,4.4941828036826337e-13,0.6818861476905624,5.684341886080802e-14,6.756828838661022e-07,0.000394102109053468,5.551115123125783e-16,4.4251743935852517e-10
7.368062997280774,5.0,0.11,4.0,0.024541450275834542,0.0,3.0880569212854425e-09,4.368397598042417e-06,0.0,4.4941828036826337e-13,6.31252775100063,1.1368683772161603e-13,6.756828838661022e-07,0.003679512331275836,5.551115123125783e-17,4.4251743935852517e-10
7.368062997280774,8.237744862210329,0.11,4.0,0.031966072656448574,0.0,3.0880569212854425e-09,1.0096570849382758e-06,0.0,4.4941828036826337e-13,8.374151228514108,0.0,6.756828838661022e-07,0.004842118206776047,0.0,4.4251743935852517e-10
7.368062997280774,13.572088082974531,0.11,4.0,0.03232987305975921,0.0,3.0880569212854425e-09,2.5893062983173287e-06,0.0,4.4941828036826337e-13,8.47621512318554,0.0,6.756828838661022e-07,0.004897607964842093,0.0,4.4251743935852517e-10
7.368062997280774,22.360679774997894,0.11,4.0,0.03138644421535286,3.9968028886505635e-15,3.0880569212854425e-09,3.2142483565866797e-06,5.995204332975845e-15,4.4941828036826337e-13,8.233234778896502,1.1368683772161603e-13,6.756828838661022e-07,0.004755739431422545,8.881784197001252e-16,4.4251743935852517e-10
7.368062997280774,36.84031498640386,0.11,4.0,0.02949781360654269,0.0,3.0880569212854425e-09,2.718852604333133e-06,3.3306690738754696e-16,4.4941828036826337e-13,7.74249163313138,0.0,6.756828838661022e-07,0.004471244122288998,1.6653345369377348e-16,4.4251743935852517e-10
7.368062997280774,60.696223100291725,0.11,4.0,0.027415376765484556,0.0,3.0880569212854425e-09,2.1214747349396212e-06,2.3314683517128287e-15,4.4941828036826337e-13,7.200325894179315,0.0,6.756828838661022e-07,0.004157252304462233,0.0,4.4251743935852517e-10
7.368062997280774,100.0,0.11,4.0,0.0256957081017386,4.440892098500626e-16,3.0880569212854425e-09,1.694795075612987e-06,0.0,4.4941828036826337e-13,6.7520665131014255,1.1368683772161603e-13,6.756828838661022e-07,0.0038977542515717944,1.6653345369377348e-16,4.4251743935852517e-10
7.368062997280774,164.75489724420657,0.11,4.0,0.024472636784895307,0.0,3.0880569212854425e-09,1.429819576070912e-06,0.0,4.4941828036826337e-13,6.432978748330527,3.410605131648481e-13,6.756828838661022e-07,0.003713084716912618,5.551115123125783e-17,4.4251743935852517e-10
7.368062997280774,271.4417616594907,0.11,4.0,0.023665813532824265,8.881784197001252e-16,3.0880569212854425e-09,1.2714817855252747e-06,5.551115123125783e-16,4.4941828036826337e-13,6.222363292447511,5.684341886080802e-14,6.756828838661022e-07,0.0035912154310571986,5.551115123125783e-17,4.4251743935852517e-10
7.368062997280774,447.213595499958,0.11,4.0,0.023153472018848653,4.440892098500626e-16,3.0880569212854425e-09,1.1773778880175279e-06,2.3314683517128287e-15,4.4941828036826337e-13,6.088569651985665,0.0,6.756828838661022e-07,0.0035138073055564767,2.220446049250313e-16,4.4251743935852517e-10
7.368062997280774,736.8062997280774,0.11,4.0,0.022834529041021234,2.6645352591003757e-15,3.0880569212854425e-09,1.121235228607187e-06,5.551115123125783e-16,4.4941828036826337e-13,6.0052605802223695,0.0,6.756828838661022e-07,0.00346561143881427,2.220446049250313e-16,4.4251743935852517e-10
7.368062997280774,1213.9244620058346,0.11,4.0,0.022638104280494842,0.0,3.0880569212854425e-09,1.0875695683476572e-06,7.771561172376096e-16,4.4941828036826337e-13,5.953946146327098,1.7053025658242404e-13,6.756828838661022e-07,0.003435926502414699,1.1102230246251565e-16,4.4251743935852517e-10
7.368062997280774,2000.0,0.11,4.0,0.02251786035802472,8.881784197001252e-16,3.0880569212854425e-09,1.0672984148141218e-06,2.220446049250313e-16,4.4941828036826337e-13,5.922530513602766,3.410605131648481e-13,6.756828838661022e-07,0.003417753382283034,5.551115123125783e-17,4.4251743935852517e-10
12.139244620058346,5.0,0.11,4.0,0.0173559638165508,3.190585573520366e-10,3.0880569212854425e-09,1.2905713795974272e-06,1.0746958878371515e-13,4.4941828036826337e-13,4.302559256539126,8.471667456433352e-08,6.756828838661022e-07,0.002538010854583869,4.864830760453742e-11,4.4251743935852517e-10
12.139244620058346,8.237744862210329,0.11,4.0,0.09700675173213158,1.7801571328135424e-09,3.0880569212854425e-09,9.30157772460749e-06,2.496891582381977e-13,4.4941828036826337e-13,24.923815970723382,4.730521254714404e-07,6.756828838661022e-07,0.014493049940851169,2.713570756984751e-10,4.4251743935852517e-10
12.139244620058346,13.572088082974531,0.11,4.0,0.09820598090134847,1.8035808402316889e-09,3.0880569212854425e-09,1.1944839925503992e-06,1.0325074129013956e-13,4.4941828036826337e-13,25.257183835343568,4.794417236553272e-07,6.756828838661022e-07,0.014676391144660364,2.748974936572779e-10,4.4251743935852517e-10
12.139244620058346,22.360679774997894,0.11,4.0,0.0966062329020616,1.7746157876530333e-09,3.0880569212854425e-09,1.310596971448863e-06,4.246603069191224e-14,4.4941828036826337e-13,24.86933350869569,4.718045545359928e-07,6.756828838661022e-07,0.014444072908704642,2.704708956802193e-10,4.4251743935852517e-10
12.139244620058346,36.84031498640386,0.11,4.0,0.09310384619412604,1.7102745886177217e-09,3.0880569212854425e-09,1.6379360873730597e-06,1.9761969838327786e-14,4.4941828036826337e-13,23.999037384976077,4.54721259757207e-07,6.756828838661022e-07,0.013930661379926532,2.6066046543427035e-10,4.4251743935852517e-10
12.139244620058346,60.696223100291725,0.11,4.0,0.0891102359698368,1.636770052826364e-09,3.0880569212854425e-09,1.4276746989616562e-06,1.4099832412739488e-14,4.4941828036826337e-13,23.00050905103484,4.3518639358808286e-07,6.756828838661022e-07,0.01334424024645478,2.494555950693922e-10,4.4251743935852517e-10
12.139244620058346,100.0,0.11,4.0,0.08571833859916511,1.5743393255718274e-09,3.0880569212854425e-09,1.1935064526125139e-06,5.440092820663267e-15,4.4941828036826337e-13,22.148567917450777,4.1859132693389256e-07,6.756828838661022e-07,0.012844556591169703,2.3993998454763243e-10,4.4251743935852517e-10
12.139244620058346,164.75489724420657,0.11,4.0,0.08324922917749777,1.5288916799249819e-09,3.0880569212854425e-09,1.0290833946657862e-06,9.658940314238862e-15,4.4941828036826337e-13,21.527129320689085,4.065104519668239e-07,6.756828838661022e-07,0.012480368895857213,2.330134696304498e-10,4.4251743935852517e-10
12.139244620058346,271.4417616594907,0.11,4.0,0.08159321498751382,1.4984176122112558e-09,3.0880569212854425e-09,9.256236906396431e-07,4.218847493575595e-15,4.4941828036826337e-13,21.10976193178618,3.9840801946411375e-07,6.756828838661022e-07,0.012235907297113074,2.283686295623255e-10,4.4251743935852517e-10
12.139244620058346,447.213595499958,0.11,4.0,0.0805299129177095,1.4788477109561882e-09,3.0880569212854425e-09,8.625390655048193e-07,3.6637359812630166e-15,4.4941828036826337e-13,20.841538610602953,3.9320568134826317e-07,6.756828838661022e-07,0.012078857268283144,2.2538607091782126e-10,4.4251743935852517e-10
12.139244620058346,736.8062997280774,0.11,4.0,0.07986325452465359,1.4665784142664506e-09,3.0880569212854425e-09,8.243780769134901e-07,1.6653345369377348e-15,4.4941828036826337e-13,20.673276585404665,3.8994434703454317e-07,6.756828838661022e-07,0.011980358017470188,2.2351623329974757e-10,4.4251743935852517e-10
12.139244620058346,1213.9244620058346,0.11,4.0,0.07945084415327508,1.4589909280715574e-09,3.0880569212854425e-09,8.013149533359076e-07,1.4432899320127035e-15,4.4941828036826337e-13,20.56914964708909,3.8792657619524107e-07,6.756828838661022e-07,0.01191941117316464,2.2235974173057116e-10,4.4251743935852517e-10
12.139244620058346,2000.0,0.11,4.0,0.07919768106239045,1.4543308779479958e-09,3.0880569212854425e-09,7.873643865785596e-07,6.328271240363392e-15,4.4941828036826337e-13,20.505216416731912,3.866879865199735e-07,6.756828838661022e-07,0.011881993335121327,2.216494487949916e-10,4.4251743935852517e-10
20.000000000000004,5.0,0.11,4.0,0.03172086977239319,6.691759164567657e-07,3.0880569212854425e-09,1.1498168797974273e-05,2.226922535264464e-10,4.4941828036826337e-13,7.571000408386169,0.00017801299964048667,6.756828838661022e-07,0.00452830255027982,1.0199703037727659e-07,4.4251743935852517e-10
20.000000000000004,8.237744862210329,0.11,4.0,0.1800166502610292,3.789592898151284e-06,3.0880569212854425e-09,1.82466377166568e-05,5.254503498974827e-10,4.4941828036826337e-13,45.06163837405731,0.0010089100199479617,6.756828838661022e-07,0.026436034926345317,5.774664060542722e-07,4.4251743935852517e-10
20.000000000000004,13.572088082974531,0.11,4.0,0.18215634264986225,3.836334512063999e-06,3.0880569212854425e-09,5.236127637031629e-06,2.1703361330338566e-10,4.4941828036826337e-13,45.59756737969016,0.00102170005050084,6.756828838661022e-07,0.026743480659776706,5.845245637237095e-07,4.4251743935852517e-10
20.000000000000004,22.360679774997894,0.11,4.0,0.18049589766093233,3.8020416475159635e-06,3.0880569212854425e-09,7.143338021653456e-07,9.534384393106166e-11,4.4941828036826337e-13,45.21468532856227,0.0010126986399825455,6.756828838661022e-07,0.026500407073460228,5.792750391031554e-07,4.4251743935852517e-10
20.000000000000004,36.84031498640386,0.11,4.0,0.17633559504388185,3.714192813086825e-06,3.0880569212854425e-09,4.7382681561680684e-07,4.807632070225054e-11,4.4941828036826337e-13,44.24016038599191,0.000989349053782007,6.756828838661022e-07,0.02591251460873445,5.658812902153976e-07,4.4251743935852517e-10
20.000000000000004,60.696223100291725,0.11,4.0,0.1714674370714533,3.6112840753332875e-06,3.0880569212854425e-09,6.635303750890387e-07,2.8606894630911484e-11,4.4941828036826337e-13,43.08652891921989,0.0009619572172425706,6.756828838661022e-07,0.02522138840563072,5.501987880851544e-07,4.4251743935852517e-10
20.000000000000004,100.0,0.11,4.0,0.16725169451331157,3.522160230140514e-06,3.0880569212854425e-09,6.288623067840504e-07,1.9847123944316536e-11,4.4941828036826337e-13,42.0822452725545,0.000938225688798866,6.756828838661022e-07,0.024621376160355604,5.366186510147308e-07,4.4251743935852517e-10
20.000000000000004,164.75489724420657,0.11,4.0,0.16414025066434856,3.456387851263898e-06,3.0880569212854425e-09,5.696056304960173e-07,1.5547563236850692e-11,4.4941828036826337e-13,41.33860524361717,0.0009207097134833475,6.756828838661022e-07,0.024177780739277233,5.265971068646458e-07,4.4251743935852517e-10
20.000000000000004,271.4417616594907,0.11,4.0,0.16203291791211805,3.41184536711836e-06,3.0880569212854425e-09,5.243018834644175e-07,1.3284540134606004e-11,4.4941828036826337e-13,40.83388350996432,0.0009088468010531869,6.756828838661022e-07,0.0238769979142726,5.198104312820195e-07,4.4251743935852517e-10
20.000000000000004,447.213595499958,0.11,4.0,0.16067097620280135,3.3830601235962376e-06,3.0880569212854425e-09,4.947092794305163e-07,1.2031375895560359e-11,4.4941828036826337e-13,40.50724849342802,0.0009011802537770564,6.756828838661022e-07,0.02368246245448434,5.154246362770731e-07,4.4251743935852517e-10
20.000000000000004,736.8062997280774,0.11,4.0,0.15981349531204803,3.3649377220168475e-06,3.0880569212854425e-09,4.760495898037398e-07,1.1313949777047583e-11,4.4941828036826337e-13,40.30142475733345,0.0008963535275654522,6.756828838661022e-07,0.023559925528072748,5.126634748109371e-07,4.4251743935852517e-10
