test_id,wp,technical_outcome,scientific_verdict,criterion_id,metric,threshold,message,duration_s
S1-001,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.4312000075733522e-05
S1-002,S1,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",5.669000074703945e-06
S1-003,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,3.2449997888761573e-06
S1-004,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.7130000742326956e-06
S1-005,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.362000148219522e-06
S1-006,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.4930001270840876e-06
S1-007,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.021000116452342e-06
S1-008,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,8.920001164369751e-07
S1-009,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,8.810002327663824e-07
S1-010,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,9.420000424142927e-07
S1-011,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,9.110003702517133e-07
S1-012,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.1309998626529705e-06
S1-013,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3019998732488602e-06
S1-014,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.0720000318542589e-06
S1-015,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,9.320001481682993e-07
S1-016,S1,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",1.3320000107341912e-06
S1-017,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.021000116452342e-06
S1-018,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,8.609999895270448e-07
S1-019,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.202000021294225e-06
S1-020,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.2420000530255493e-06
S1-021,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.1219999578315765e-06
S1-022,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.050999799190322e-06
S1-023,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,9.919999683916103e-07
S1-024,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.171999883808894e-06
S1-025,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.2219998097862117e-06
S1-026,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.5620003068761434e-06
S1-027,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.0919998203462455e-06
S1-028,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.1319998520775698e-06
S1-029,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,2.654000127222389e-06
S1-030,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.0819999261002522e-06
S1-031,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,8.910001270123757e-07
S1-032,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,8.609999895270448e-07
S1-033,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,9.309997039963491e-07
S1-034,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,8.819997674436308e-07
S1-035,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,8.910001270123757e-07
S1-036,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3819999367115088e-06
S1-037,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,8.719998731976375e-07
S1-038,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,8.709998837730382e-07
S1-039,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,9.620002856536303e-07
S1-040,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,8.809997780190315e-07
S1-041,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.0220001058769412e-06
S1-042,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,9.010000212583691e-07
S1-043,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,9.120003596763127e-07
S1-044,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,9.210002644977067e-07
S1-045,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,8.619999789516442e-07
S1-046,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,8.409997462877072e-07
S1-047,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,8.71000338520389e-07
S1-048,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,9.110003702517133e-07
S1-049,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,8.910001270123757e-07
S1-050,S1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,9.119999049289618e-07
S2-001,S2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,8.510000952810515e-07
S2-002,S2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,2.564000169513747e-06
S2-003,S2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",1.1819997780548874e-06
S2-004,S2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,2.344000222365139e-06
S2-005,S2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.0109997674589977e-06
S2-006,S2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,8.910001270123757e-07
S2-007,S2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,8.910001270123757e-07
S2-008,S2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.082000380847603e-06
S2-009,S2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,9.219997991749551e-07
S2-010,S2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,9.810000847210176e-07
S2-011,S2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.0320000001229346e-06
S2-012,S2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,8.510000952810515e-07
S2-013,S2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,8.920001164369751e-07
S2-014,S2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,9.010000212583691e-07
S2-015,S2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,8.719998731976375e-07
S2-016,S2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",7.910002750577405e-07
S2-017,S2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",9.020000106829684e-07
S2-018,S2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",7.210001058410853e-07
S2-019,S2,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",7.210001058410853e-07
S2-020,S2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,9.109999155043624e-07
S3-001,S3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,5.7879997257259674e-06
S3-002,S3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,2.895000307034934e-06
S3-003,S3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.973000053112628e-06
S3-004,S3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,2.0530001165752765e-06
S3-005,S3,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",8.409997462877072e-07
S3-006,S3,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",7.910002750577405e-07
S3-007,S3,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",6.709997251164168e-07
S3-008,S3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,2.0830002540606074e-06
S3-009,S3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.8129999261873309e-06
S3-010,S3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.9630001588666346e-06
S3-011,S3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.8619998627400491e-06
S3-012,S3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.672000053076772e-06
S3-013,S3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.7030001799867023e-06
S3-014,S3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.8129999261873309e-06
S3-015,S3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.8220002857560758e-06
S3-016,S3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.7119996300607454e-06
S3-017,S3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.692999830993358e-06
S3-018,S3,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",7.210001058410853e-07
S3-019,S3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.7830002434493508e-06
S3-020,S3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.6819999473227654e-06
M1-001,M1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.442999746359419e-06
M1-002,M1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.2820000847568735e-06
M1-003,M1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.4120000741968397e-06
M1-004,M1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3320000107341912e-06
M1-005,M1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.2710002010862809e-06
M1-006,M1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.2609998520929366e-06
M1-007,M1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3220001164881978e-06
M1-008,M1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3119997674948536e-06
M1-009,M1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.2819996300095227e-06
M1-010,M1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.2820000847568735e-06
M1-011,M1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.2620002962648869e-06
M1-012,M1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3320000107341912e-06
M1-013,M1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.2820000847568735e-06
M1-014,M1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3120002222422045e-06
M1-015,M1,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",8.810002327663824e-07
M2-001,M2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.5730001905467361e-06
M2-002,M2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.2820000847568735e-06
M2-003,M2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.2519999472715426e-06
M2-004,M2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.2820000847568735e-06
M2-005,M2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3019998732488602e-06
M2-006,M2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.2620002962648869e-06
M2-007,M2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.4019997252034955e-06
M2-008,M2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.2919999790028669e-06
M2-009,M2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.2720001905108802e-06
M2-010,M2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3520002539735287e-06
M3-001,M3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.762000010785414e-06
M3-002,M3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.7130000742326956e-06
M3-003,M3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.7030001799867023e-06
M3-004,M3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.7219999790540896e-06
M3-005,M3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.8430000636726618e-06
M3-006,M3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.942999915627297e-06
M3-007,M3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.722999968478689e-06
M3-008,M3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.6819999473227654e-06
M3-009,M3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.6620001588307787e-06
M3-010,M3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.6730000425013714e-06
M3-011,M3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.6620001588307787e-06
M3-012,M3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.6529997992620338e-06
M3-013,M3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.722999968478689e-06
M3-014,M3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.7320003280474339e-06
M3-015,M3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.7719999050314073e-06
M4-001,M4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3720000424655154e-06
M4-002,M4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.4020001799508464e-06
M4-003,M4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.571999746374786e-06
M4-004,M4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3520002539735287e-06
M4-005,M4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.2519999472715426e-06
M4-006,M4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.2519999472715426e-06
M4-007,M4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3720000424655154e-06
M4-008,M4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.362000148219522e-06
M4-009,M4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.2919999790028669e-06
M4-010,M4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3220001164881978e-06
M4-011,M4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3120002222422045e-06
M4-012,M4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.2719997357635293e-06
M4-013,M4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.261999841517536e-06
M4-014,M4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3220001164881978e-06
M4-015,M4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.2919999790028669e-06
M5-001,M5,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.362000148219522e-06
M5-002,M5,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3320000107341912e-06
M5-003,M5,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3119997674948536e-06
M5-004,M5,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.2919999790028669e-06
M5-005,M5,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3320000107341912e-06
M5-006,M5,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3519997992261779e-06
M5-007,M5,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3320000107341912e-06
M5-008,M5,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3019998732488602e-06
M5-009,M5,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,3.220799999326118e-05
M5-010,M5,not_run,not_applicable,,,,"Protocole enregistré. Exécution humaine, expérimentale ou externe requise. Aucun résultat n'est simulé ni inventé.",1.321999661740847e-06
P1-001,P1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,2.06300001082127e-06
P1-002,P1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.5829996300453786e-06
P1-003,P1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.4420002116821706e-06
P1-004,P1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3320000107341912e-06
P1-005,P1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3919998309575021e-06
P1-006,P1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.362000148219522e-06
P1-007,P1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3019998732488602e-06
P1-008,P1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3220001164881978e-06
P1-009,P1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3119997674948536e-06
P1-010,P1,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3020003279962111e-06
P2-001,P2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.9229996723879594e-06
P2-002,P2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.842999608925311e-06
P2-003,P2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.8220002857560758e-06
P2-004,P2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.6919998415687587e-06
P2-005,P2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.7430002117180265e-06
P2-006,P2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.6620001588307787e-06
P2-007,P2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.6519998098374344e-06
P2-008,P2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.722999968478689e-06
P2-009,P2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.9929998416046146e-06
P2-010,P2,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.8020000425167382e-06
P3-001,P3,pass,undetermined,,0.6323591115834022,,Compilation métal-silicate auditée; ajustement exploratoire calculé sans constituer à lui seul un verdict de protocole,0.010139446999801294
P3-002,P3,pass,undetermined,,0.6323591115834022,,Compilation métal-silicate auditée; ajustement exploratoire calculé sans constituer à lui seul un verdict de protocole,9.563999810779933e-06
P3-003,P3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,4.906999947706936e-06
P3-004,P3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,2.774000222416362e-06
P3-005,P3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.8119999367627315e-06
P3-006,P3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.6730000425013714e-06
P3-007,P3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.4319998626888264e-06
P3-008,P3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.663000148255378e-06
P3-009,P3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.6220001270994544e-06
P3-010,P3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3619996934721712e-06
P3-011,P3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3720000424655154e-06
P3-012,P3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.5820000953681301e-06
P3-013,P3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.6130002222780604e-06
P3-014,P3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.4420002116821706e-06
P3-015,P3,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.481999788666144e-06
P4-001,P4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.8619998627400491e-06
P4-002,P4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.693000285740709e-06
P4-003,P4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.6829999367473647e-06
P4-004,P4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.6719995983294211e-06
P4-005,P4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.5929999790387228e-06
P4-006,P4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.6920002963161096e-06
P4-007,P4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.442999746359419e-06
P4-008,P4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.5820000953681301e-06
P4-009,P4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.3819999367115088e-06
P4-010,P4,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.392000285704853e-06
P5-001,P5,pass,undetermined,,1.0,,Compilation Mo-Ru-W-Os-Ir-Au auditée; aucun modèle de mélange n'est exécuté,0.21094156999970437
P5-002,P5,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.1977999747614376e-05
P5-003,P5,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,3.5349999052414205e-06
P5-004,P5,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,2.163000317523256e-06
P5-005,P5,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.8729997464106418e-06
P5-006,P5,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.883000095403986e-06
P5-007,P5,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,2.0429997675819322e-06
P5-008,P5,blocked,undetermined,,,,Pare-feu empirique: le protocole n'est pas couvert par une source mesurée admissible.,1.8430000636726618e-06
