source_id,mass_solar,metallicity,element,yield_mass,uncertainty,model_family,initial_abundance_reference,citation
LC18_m20,20.0,0.013000000000000001,F,5.6362469165e-07,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,Fe,0.0127156863195,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,Ga,1.51443633103e-05,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,Ge,2.37779084891e-05,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,H,0.0593009042451,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,He,3.37435296064,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,K,9.23794987458e-05,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,Kr,3.53745321836e-06,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,Li,4.37974941325e-18,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,Mg,0.121560525775,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,Mn,0.000364519225562,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,Mo,4.13775852192e-08,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,N,0.0107711377937,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,Na,0.00595920306484,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,Nb,6.04813669347e-09,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,Ne,0.404397787247,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,Ni,0.0800183346196,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,O,1.19786887504,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,P,0.00119752532191,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,Rb,6.22988339247e-07,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,S,0.0437417132182,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,Sc,3.6353445363e-06,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,Se,6.94408834016e-06,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,Si,0.141441382789,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,Sr,1.53359138785e-06,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,Ti,7.09115427009e-05,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,V,7.96673364605e-06,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,Y,2.09401615298e-07,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,Zn,0.00068784162243,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m20,20.0,0.013000000000000001,Zr,3.18779048071e-07,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Al,0.0167547984875,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Ar,0.00816771826762,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,As,8.14013984122e-06,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,B,9.06050204567e-19,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Be,5.78626392727e-29,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Br,2.47331777021e-06,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,C,0.597851011008,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Ca,0.00464642763197,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Cl,0.000587765934702,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Co,0.0011106008407,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Cr,0.000253792968923,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Cu,0.000210375663024,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,F,5.58997198066e-07,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Fe,0.00901892842795,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Ga,3.98512426596e-05,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Ge,9.68061922592e-05,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,H,1.95127879593e-31,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,He,2.2277202208,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,K,0.000159365035967,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Kr,1.34615178211e-05,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Li,2.34314264862e-22,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Mg,0.1482290874,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Mn,0.000261104514785,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Mo,6.17414710753e-08,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,N,0.00437663694454,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Na,0.0205390388942,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Nb,5.78345768575e-09,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Ne,0.869162753124,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Ni,0.0810832123765,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,O,2.40941955586,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,P,0.00145029383004,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Rb,1.79000739657e-06,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,S,0.0464466460413,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Sc,9.47515379138e-06,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Se,3.25751292704e-05,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Si,0.122914036939,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Sr,3.55521117483e-06,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Ti,0.000115949586915,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,V,7.7351614508e-06,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Y,5.2172560889e-07,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Zn,0.000910032599662,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
LC18_m25,25.0,0.013000000000000001,Zr,7.72686253312e-07,,LC18,iniab1.3E-02As09_As09_merged,"Limongi, M., & Chieffi, A. 2018, ApJS, 237, 13, doi: 10.3847/1538-4365/aacb24"
La22_m15,15.0,0.02,Ag,1.51999473121e-09,,La22,iniab2.0E-02GN93_Lo03,"Lawson, T. V., Pignatari, M., Stancliffe, R. J., et al. 2022, MNRAS, 511, 886, doi: 10.1093/mnras/stab3684"
La22_m15,15.0,0.02,Al,0.00527911682374,,La22,iniab2.0E-02GN93_Lo03,"Lawson, T. V., Pignatari, M., Stancliffe, R. J., et al. 2022, MNRAS, 511, 886, doi: 10.1093/mnras/stab3684"
