source_file,condition,generation,well,well_index,time_seconds,temperature_c,turbidity_A400
FR_inc.xlsx,FR,gen2,F7,67,34800.0,22.5,0.808
FR_inc.xlsx,FR,gen2,F8,68,34800.0,22.5,0.801
FR_inc.xlsx,FR,gen2,F9,69,34800.0,22.5,0.744
FR_inc.xlsx,FR,gen2,F10,70,34800.0,22.5,0.794
FR_inc.xlsx,FR,gen2,F11,71,34800.0,22.5,0.865
FR_inc.xlsx,FR,gen2,F12,72,34800.0,22.5,0.799
FR_inc.xlsx,FR,gen2,G1,73,34800.0,22.5,0.342
FR_inc.xlsx,FR,gen2,G2,74,34800.0,22.5,0.713
FR_inc.xlsx,FR,gen2,G3,75,34800.0,22.5,0.453
FR_inc.xlsx,FR,gen2,G4,76,34800.0,22.5,0.639
FR_inc.xlsx,FR,gen2,G5,77,34800.0,22.5,0.645
FR_inc.xlsx,FR,gen2,G6,78,34800.0,22.5,0.854
FR_inc.xlsx,FR,gen2,G7,79,34800.0,22.5,0.41
FR_inc.xlsx,FR,gen2,G8,80,34800.0,22.5,0.7
FR_inc.xlsx,FR,gen2,G9,81,34800.0,22.5,0.329
FR_inc.xlsx,FR,gen2,G10,82,34800.0,22.5,0.618
FR_inc.xlsx,FR,gen2,G11,83,34800.0,22.5,0.391
FR_inc.xlsx,FR,gen2,G12,84,34800.0,22.5,0.69
FR_inc.xlsx,FR,gen2,H1,85,34800.0,22.5,0.501
FR_inc.xlsx,FR,gen2,H2,86,34800.0,22.5,0.481
FR_inc.xlsx,FR,gen2,H3,87,34800.0,22.5,0.714
FR_inc.xlsx,FR,gen2,H4,88,34800.0,22.5,0.573
FR_inc.xlsx,FR,gen2,H5,89,34800.0,22.5,0.509
FR_inc.xlsx,FR,gen2,H6,90,34800.0,22.5,0.836
FR_inc.xlsx,FR,gen2,H7,91,34800.0,22.5,0.598
FR_inc.xlsx,FR,gen2,H8,92,34800.0,22.5,0.59
FR_inc.xlsx,FR,gen2,H9,93,34800.0,22.5,0.698
FR_inc.xlsx,FR,gen2,H10,94,34800.0,22.5,0.496
FR_inc.xlsx,FR,gen2,H11,95,34800.0,22.5,0.568
FR_inc.xlsx,FR,gen2,H12,96,34800.0,22.5,0.591
FR_inc.xlsx,FR,gen2,A1,1,35400.0,22.6,0.547
FR_inc.xlsx,FR,gen2,A2,2,35400.0,22.6,0.673
FR_inc.xlsx,FR,gen2,A3,3,35400.0,22.6,0.555
FR_inc.xlsx,FR,gen2,A4,4,35400.0,22.6,0.705
FR_inc.xlsx,FR,gen2,A5,5,35400.0,22.6,0.404
FR_inc.xlsx,FR,gen2,A6,6,35400.0,22.6,0.732
FR_inc.xlsx,FR,gen2,A7,7,35400.0,22.6,0.734
FR_inc.xlsx,FR,gen2,A8,8,35400.0,22.6,0.421
FR_inc.xlsx,FR,gen2,A9,9,35400.0,22.6,0.671
FR_inc.xlsx,FR,gen2,A10,10,35400.0,22.6,0.621
FR_inc.xlsx,FR,gen2,A11,11,35400.0,22.6,0.616
FR_inc.xlsx,FR,gen2,A12,12,35400.0,22.6,0.581
FR_inc.xlsx,FR,gen2,B1,13,35400.0,22.6,0.516
FR_inc.xlsx,FR,gen2,B2,14,35400.0,22.6,0.653
FR_inc.xlsx,FR,gen2,B3,15,35400.0,22.6,0.721
FR_inc.xlsx,FR,gen2,B4,16,35400.0,22.6,0.545
FR_inc.xlsx,FR,gen2,B5,17,35400.0,22.6,0.688
FR_inc.xlsx,FR,gen2,B6,18,35400.0,22.6,0.54
FR_inc.xlsx,FR,gen2,B7,19,35400.0,22.6,0.368
FR_inc.xlsx,FR,gen2,B8,20,35400.0,22.6,0.638
FR_inc.xlsx,FR,gen2,B9,21,35400.0,22.6,0.781
FR_inc.xlsx,FR,gen2,B10,22,35400.0,22.6,0.666
FR_inc.xlsx,FR,gen2,B11,23,35400.0,22.6,0.72
FR_inc.xlsx,FR,gen2,B12,24,35400.0,22.6,0.633
FR_inc.xlsx,FR,gen2,C1,25,35400.0,22.6,0.466
FR_inc.xlsx,FR,gen2,C2,26,35400.0,22.6,0.694
FR_inc.xlsx,FR,gen2,C3,27,35400.0,22.6,0.452
FR_inc.xlsx,FR,gen2,C4,28,35400.0,22.6,0.554
FR_inc.xlsx,FR,gen2,C5,29,35400.0,22.6,0.741
FR_inc.xlsx,FR,gen2,C6,30,35400.0,22.6,0.257
FR_inc.xlsx,FR,gen2,C7,31,35400.0,22.6,0.725
FR_inc.xlsx,FR,gen2,C8,32,35400.0,22.6,0.694
FR_inc.xlsx,FR,gen2,C9,33,35400.0,22.6,0.642
FR_inc.xlsx,FR,gen2,C10,34,35400.0,22.6,0.612
FR_inc.xlsx,FR,gen2,C11,35,35400.0,22.6,0.463
FR_inc.xlsx,FR,gen2,C12,36,35400.0,22.6,0.477
FR_inc.xlsx,FR,gen2,D1,37,35400.0,22.6,0.445
FR_inc.xlsx,FR,gen2,D2,38,35400.0,22.6,0.676
FR_inc.xlsx,FR,gen2,D3,39,35400.0,22.6,0.315
FR_inc.xlsx,FR,gen2,D4,40,35400.0,22.6,0.819
FR_inc.xlsx,FR,gen2,D5,41,35400.0,22.6,0.434
FR_inc.xlsx,FR,gen2,D6,42,35400.0,22.6,0.539
FR_inc.xlsx,FR,gen2,D7,43,35400.0,22.6,0.574
FR_inc.xlsx,FR,gen2,D8,44,35400.0,22.6,0.411
FR_inc.xlsx,FR,gen2,D9,45,35400.0,22.6,0.684
FR_inc.xlsx,FR,gen2,D10,46,35400.0,22.6,0.735
FR_inc.xlsx,FR,gen2,D11,47,35400.0,22.6,0.817
FR_inc.xlsx,FR,gen2,D12,48,35400.0,22.6,0.782
FR_inc.xlsx,FR,gen2,E1,49,35400.0,22.6,0.554
FR_inc.xlsx,FR,gen2,E2,50,35400.0,22.6,0.625
FR_inc.xlsx,FR,gen2,E3,51,35400.0,22.6,0.621
FR_inc.xlsx,FR,gen2,E4,52,35400.0,22.6,0.406
FR_inc.xlsx,FR,gen2,E5,53,35400.0,22.6,0.652
FR_inc.xlsx,FR,gen2,E6,54,35400.0,22.6,0.584
FR_inc.xlsx,FR,gen2,E7,55,35400.0,22.6,0.62
FR_inc.xlsx,FR,gen2,E8,56,35400.0,22.6,0.435
FR_inc.xlsx,FR,gen2,E9,57,35400.0,22.6,0.388
FR_inc.xlsx,FR,gen2,E10,58,35400.0,22.6,0.877
FR_inc.xlsx,FR,gen2,E11,59,35400.0,22.6,0.809
FR_inc.xlsx,FR,gen2,E12,60,35400.0,22.6,0.742
FR_inc.xlsx,FR,gen2,F1,61,35400.0,22.6,0.411
FR_inc.xlsx,FR,gen2,F2,62,35400.0,22.6,0.611
FR_inc.xlsx,FR,gen2,F3,63,35400.0,22.6,0.703
FR_inc.xlsx,FR,gen2,F4,64,35400.0,22.6,0.603
FR_inc.xlsx,FR,gen2,F5,65,35400.0,22.6,0.718
FR_inc.xlsx,FR,gen2,F6,66,35400.0,22.6,0.467
FR_inc.xlsx,FR,gen2,F7,67,35400.0,22.6,0.805
FR_inc.xlsx,FR,gen2,F8,68,35400.0,22.6,0.799
FR_inc.xlsx,FR,gen2,F9,69,35400.0,22.6,0.74
FR_inc.xlsx,FR,gen2,F10,70,35400.0,22.6,0.793
FR_inc.xlsx,FR,gen2,F11,71,35400.0,22.6,0.862
FR_inc.xlsx,FR,gen2,F12,72,35400.0,22.6,0.797
FR_inc.xlsx,FR,gen2,G1,73,35400.0,22.6,0.339
FR_inc.xlsx,FR,gen2,G2,74,35400.0,22.6,0.712
FR_inc.xlsx,FR,gen2,G3,75,35400.0,22.6,0.453
FR_inc.xlsx,FR,gen2,G4,76,35400.0,22.6,0.637
FR_inc.xlsx,FR,gen2,G5,77,35400.0,22.6,0.641
FR_inc.xlsx,FR,gen2,G6,78,35400.0,22.6,0.855
FR_inc.xlsx,FR,gen2,G7,79,35400.0,22.6,0.407
FR_inc.xlsx,FR,gen2,G8,80,35400.0,22.6,0.696
FR_inc.xlsx,FR,gen2,G9,81,35400.0,22.6,0.329
FR_inc.xlsx,FR,gen2,G10,82,35400.0,22.6,0.614
FR_inc.xlsx,FR,gen2,G11,83,35400.0,22.6,0.389
FR_inc.xlsx,FR,gen2,G12,84,35400.0,22.6,0.69
FR_inc.xlsx,FR,gen2,H1,85,35400.0,22.6,0.499
FR_inc.xlsx,FR,gen2,H2,86,35400.0,22.6,0.479
FR_inc.xlsx,FR,gen2,H3,87,35400.0,22.6,0.712
FR_inc.xlsx,FR,gen2,H4,88,35400.0,22.6,0.57
FR_inc.xlsx,FR,gen2,H5,89,35400.0,22.6,0.506
FR_inc.xlsx,FR,gen2,H6,90,35400.0,22.6,0.828
FR_inc.xlsx,FR,gen2,H7,91,35400.0,22.6,0.594
FR_inc.xlsx,FR,gen2,H8,92,35400.0,22.6,0.587
FR_inc.xlsx,FR,gen2,H9,93,35400.0,22.6,0.695
FR_inc.xlsx,FR,gen2,H10,94,35400.0,22.6,0.494
FR_inc.xlsx,FR,gen2,H11,95,35400.0,22.6,0.566
FR_inc.xlsx,FR,gen2,H12,96,35400.0,22.6,0.596
FR_inc.xlsx,FR,gen2,A1,1,36000.0,22.6,0.561
FR_inc.xlsx,FR,gen2,A2,2,36000.0,22.6,0.674
FR_inc.xlsx,FR,gen2,A3,3,36000.0,22.6,0.552
FR_inc.xlsx,FR,gen2,A4,4,36000.0,22.6,0.703
FR_inc.xlsx,FR,gen2,A5,5,36000.0,22.6,0.4
FR_inc.xlsx,FR,gen2,A6,6,36000.0,22.6,0.731
FR_inc.xlsx,FR,gen2,A7,7,36000.0,22.6,0.736
FR_inc.xlsx,FR,gen2,A8,8,36000.0,22.6,0.421
FR_inc.xlsx,FR,gen2,A9,9,36000.0,22.6,0.675
FR_inc.xlsx,FR,gen2,A10,10,36000.0,22.6,0.622
FR_inc.xlsx,FR,gen2,A11,11,36000.0,22.6,0.616
FR_inc.xlsx,FR,gen2,A12,12,36000.0,22.6,0.582
FR_inc.xlsx,FR,gen2,B1,13,36000.0,22.6,0.514
FR_inc.xlsx,FR,gen2,B2,14,36000.0,22.6,0.652
FR_inc.xlsx,FR,gen2,B3,15,36000.0,22.6,0.719
FR_inc.xlsx,FR,gen2,B4,16,36000.0,22.6,0.543
FR_inc.xlsx,FR,gen2,B5,17,36000.0,22.6,0.684
FR_inc.xlsx,FR,gen2,B6,18,36000.0,22.6,0.536
FR_inc.xlsx,FR,gen2,B7,19,36000.0,22.6,0.366
FR_inc.xlsx,FR,gen2,B8,20,36000.0,22.6,0.637
FR_inc.xlsx,FR,gen2,B9,21,36000.0,22.6,0.782
FR_inc.xlsx,FR,gen2,B10,22,36000.0,22.6,0.665
FR_inc.xlsx,FR,gen2,B11,23,36000.0,22.6,0.724
FR_inc.xlsx,FR,gen2,B12,24,36000.0,22.6,0.635
FR_inc.xlsx,FR,gen2,C1,25,36000.0,22.6,0.463
FR_inc.xlsx,FR,gen2,C2,26,36000.0,22.6,0.695
FR_inc.xlsx,FR,gen2,C3,27,36000.0,22.6,0.452
FR_inc.xlsx,FR,gen2,C4,28,36000.0,22.6,0.555
FR_inc.xlsx,FR,gen2,C5,29,36000.0,22.6,0.737
FR_inc.xlsx,FR,gen2,C6,30,36000.0,22.6,0.257
FR_inc.xlsx,FR,gen2,C7,31,36000.0,22.6,0.724
FR_inc.xlsx,FR,gen2,C8,32,36000.0,22.6,0.693
FR_inc.xlsx,FR,gen2,C9,33,36000.0,22.6,0.644
FR_inc.xlsx,FR,gen2,C10,34,36000.0,22.6,0.614
FR_inc.xlsx,FR,gen2,C11,35,36000.0,22.6,0.461
FR_inc.xlsx,FR,gen2,C12,36,36000.0,22.6,0.475
FR_inc.xlsx,FR,gen2,D1,37,36000.0,22.6,0.444
FR_inc.xlsx,FR,gen2,D2,38,36000.0,22.6,0.675
FR_inc.xlsx,FR,gen2,D3,39,36000.0,22.6,0.314
FR_inc.xlsx,FR,gen2,D4,40,36000.0,22.6,0.817
FR_inc.xlsx,FR,gen2,D5,41,36000.0,22.6,0.434
FR_inc.xlsx,FR,gen2,D6,42,36000.0,22.6,0.536
FR_inc.xlsx,FR,gen2,D7,43,36000.0,22.6,0.571
FR_inc.xlsx,FR,gen2,D8,44,36000.0,22.6,0.41
FR_inc.xlsx,FR,gen2,D9,45,36000.0,22.6,0.681
FR_inc.xlsx,FR,gen2,D10,46,36000.0,22.6,0.734
FR_inc.xlsx,FR,gen2,D11,47,36000.0,22.6,0.815
FR_inc.xlsx,FR,gen2,D12,48,36000.0,22.6,0.779
FR_inc.xlsx,FR,gen2,E1,49,36000.0,22.6,0.554
FR_inc.xlsx,FR,gen2,E2,50,36000.0,22.6,0.621
FR_inc.xlsx,FR,gen2,E3,51,36000.0,22.6,0.621
FR_inc.xlsx,FR,gen2,E4,52,36000.0,22.6,0.404
FR_inc.xlsx,FR,gen2,E5,53,36000.0,22.6,0.649
FR_inc.xlsx,FR,gen2,E6,54,36000.0,22.6,0.582
FR_inc.xlsx,FR,gen2,E7,55,36000.0,22.6,0.619
FR_inc.xlsx,FR,gen2,E8,56,36000.0,22.6,0.432
FR_inc.xlsx,FR,gen2,E9,57,36000.0,22.6,0.386
FR_inc.xlsx,FR,gen2,E10,58,36000.0,22.6,0.88
FR_inc.xlsx,FR,gen2,E11,59,36000.0,22.6,0.798
FR_inc.xlsx,FR,gen2,E12,60,36000.0,22.6,0.743
FR_inc.xlsx,FR,gen2,F1,61,36000.0,22.6,0.409
FR_inc.xlsx,FR,gen2,F2,62,36000.0,22.6,0.606
FR_inc.xlsx,FR,gen2,F3,63,36000.0,22.6,0.7
FR_inc.xlsx,FR,gen2,F4,64,36000.0,22.6,0.601
FR_inc.xlsx,FR,gen2,F5,65,36000.0,22.6,0.716
FR_inc.xlsx,FR,gen2,F6,66,36000.0,22.6,0.466
FR_inc.xlsx,FR,gen2,F7,67,36000.0,22.6,0.802
FR_inc.xlsx,FR,gen2,F8,68,36000.0,22.6,0.796
FR_inc.xlsx,FR,gen2,F9,69,36000.0,22.6,0.735
FR_inc.xlsx,FR,gen2,F10,70,36000.0,22.6,0.792
FR_inc.xlsx,FR,gen2,F11,71,36000.0,22.6,0.86
FR_inc.xlsx,FR,gen2,F12,72,36000.0,22.6,0.792
FR_inc.xlsx,FR,gen2,G1,73,36000.0,22.6,0.335
FR_inc.xlsx,FR,gen2,G2,74,36000.0,22.6,0.707
FR_inc.xlsx,FR,gen2,G3,75,36000.0,22.6,0.451
FR_inc.xlsx,FR,gen2,G4,76,36000.0,22.6,0.634
FR_inc.xlsx,FR,gen2,G5,77,36000.0,22.6,0.636
FR_inc.xlsx,FR,gen2,G6,78,36000.0,22.6,0.854
FR_inc.xlsx,FR,gen2,G7,79,36000.0,22.6,0.403
FR_inc.xlsx,FR,gen2,G8,80,36000.0,22.6,0.691
FR_inc.xlsx,FR,gen2,G9,81,36000.0,22.6,0.327
FR_inc.xlsx,FR,gen2,G10,82,36000.0,22.6,0.61
FR_inc.xlsx,FR,gen2,G11,83,36000.0,22.6,0.388
FR_inc.xlsx,FR,gen2,G12,84,36000.0,22.6,0.688
FR_inc.xlsx,FR,gen2,H1,85,36000.0,22.6,0.5
FR_inc.xlsx,FR,gen2,H2,86,36000.0,22.6,0.479
FR_inc.xlsx,FR,gen2,H3,87,36000.0,22.6,0.708
FR_inc.xlsx,FR,gen2,H4,88,36000.0,22.6,0.569
FR_inc.xlsx,FR,gen2,H5,89,36000.0,22.6,0.503
FR_inc.xlsx,FR,gen2,H6,90,36000.0,22.6,0.82
FR_inc.xlsx,FR,gen2,H7,91,36000.0,22.6,0.59
FR_inc.xlsx,FR,gen2,H8,92,36000.0,22.6,0.584
FR_inc.xlsx,FR,gen2,H9,93,36000.0,22.6,0.69
FR_inc.xlsx,FR,gen2,H10,94,36000.0,22.6,0.49
FR_inc.xlsx,FR,gen2,H11,95,36000.0,22.6,0.564
FR_inc.xlsx,FR,gen2,H12,96,36000.0,22.6,0.589
FR_inc.xlsx,FR,gen2,A1,1,36600.0,22.5,0.562
FR_inc.xlsx,FR,gen2,A2,2,36600.0,22.5,0.674
FR_inc.xlsx,FR,gen2,A3,3,36600.0,22.5,0.548
FR_inc.xlsx,FR,gen2,A4,4,36600.0,22.5,0.699
FR_inc.xlsx,FR,gen2,A5,5,36600.0,22.5,0.406
FR_inc.xlsx,FR,gen2,A6,6,36600.0,22.5,0.729
FR_inc.xlsx,FR,gen2,A7,7,36600.0,22.5,0.736
FR_inc.xlsx,FR,gen2,A8,8,36600.0,22.5,0.413
FR_inc.xlsx,FR,gen2,A9,9,36600.0,22.5,0.677
FR_inc.xlsx,FR,gen2,A10,10,36600.0,22.5,0.623
FR_inc.xlsx,FR,gen2,A11,11,36600.0,22.5,0.616
FR_inc.xlsx,FR,gen2,A12,12,36600.0,22.5,0.581
FR_inc.xlsx,FR,gen2,B1,13,36600.0,22.5,0.512
FR_inc.xlsx,FR,gen2,B2,14,36600.0,22.5,0.65
FR_inc.xlsx,FR,gen2,B3,15,36600.0,22.5,0.716
FR_inc.xlsx,FR,gen2,B4,16,36600.0,22.5,0.542
FR_inc.xlsx,FR,gen2,B5,17,36600.0,22.5,0.679
FR_inc.xlsx,FR,gen2,B6,18,36600.0,22.5,0.531
FR_inc.xlsx,FR,gen2,B7,19,36600.0,22.5,0.366
FR_inc.xlsx,FR,gen2,B8,20,36600.0,22.5,0.635
FR_inc.xlsx,FR,gen2,B9,21,36600.0,22.5,0.782
FR_inc.xlsx,FR,gen2,B10,22,36600.0,22.5,0.661
FR_inc.xlsx,FR,gen2,B11,23,36600.0,22.5,0.725
FR_inc.xlsx,FR,gen2,B12,24,36600.0,22.5,0.635
FR_inc.xlsx,FR,gen2,C1,25,36600.0,22.5,0.461
FR_inc.xlsx,FR,gen2,C2,26,36600.0,22.5,0.696
FR_inc.xlsx,FR,gen2,C3,27,36600.0,22.5,0.452
FR_inc.xlsx,FR,gen2,C4,28,36600.0,22.5,0.554
FR_inc.xlsx,FR,gen2,C5,29,36600.0,22.5,0.732
FR_inc.xlsx,FR,gen2,C6,30,36600.0,22.5,0.256
FR_inc.xlsx,FR,gen2,C7,31,36600.0,22.5,0.72
FR_inc.xlsx,FR,gen2,C8,32,36600.0,22.5,0.692
FR_inc.xlsx,FR,gen2,C9,33,36600.0,22.5,0.643
FR_inc.xlsx,FR,gen2,C10,34,36600.0,22.5,0.614
FR_inc.xlsx,FR,gen2,C11,35,36600.0,22.5,0.46
FR_inc.xlsx,FR,gen2,C12,36,36600.0,22.5,0.471
FR_inc.xlsx,FR,gen2,D1,37,36600.0,22.5,0.442
FR_inc.xlsx,FR,gen2,D2,38,36600.0,22.5,0.672
FR_inc.xlsx,FR,gen2,D3,39,36600.0,22.5,0.311
FR_inc.xlsx,FR,gen2,D4,40,36600.0,22.5,0.815
FR_inc.xlsx,FR,gen2,D5,41,36600.0,22.5,0.432
FR_inc.xlsx,FR,gen2,D6,42,36600.0,22.5,0.531
FR_inc.xlsx,FR,gen2,D7,43,36600.0,22.5,0.569
FR_inc.xlsx,FR,gen2,D8,44,36600.0,22.5,0.408
FR_inc.xlsx,FR,gen2,D9,45,36600.0,22.5,0.676
FR_inc.xlsx,FR,gen2,D10,46,36600.0,22.5,0.731
FR_inc.xlsx,FR,gen2,D11,47,36600.0,22.5,0.811
FR_inc.xlsx,FR,gen2,D12,48,36600.0,22.5,0.774
FR_inc.xlsx,FR,gen2,E1,49,36600.0,22.5,0.553
FR_inc.xlsx,FR,gen2,E2,50,36600.0,22.5,0.617
FR_inc.xlsx,FR,gen2,E3,51,36600.0,22.5,0.621
FR_inc.xlsx,FR,gen2,E4,52,36600.0,22.5,0.402
FR_inc.xlsx,FR,gen2,E5,53,36600.0,22.5,0.644
FR_inc.xlsx,FR,gen2,E6,54,36600.0,22.5,0.579
FR_inc.xlsx,FR,gen2,E7,55,36600.0,22.5,0.616
FR_inc.xlsx,FR,gen2,E8,56,36600.0,22.5,0.429
FR_inc.xlsx,FR,gen2,E9,57,36600.0,22.5,0.384
FR_inc.xlsx,FR,gen2,E10,58,36600.0,22.5,0.88
FR_inc.xlsx,FR,gen2,E11,59,36600.0,22.5,0.786
FR_inc.xlsx,FR,gen2,E12,60,36600.0,22.5,0.738
FR_inc.xlsx,FR,gen2,F1,61,36600.0,22.5,0.407
FR_inc.xlsx,FR,gen2,F2,62,36600.0,22.5,0.599
FR_inc.xlsx,FR,gen2,F3,63,36600.0,22.5,0.696
FR_inc.xlsx,FR,gen2,F4,64,36600.0,22.5,0.599
FR_inc.xlsx,FR,gen2,F5,65,36600.0,22.5,0.715
FR_inc.xlsx,FR,gen2,F6,66,36600.0,22.5,0.464
FR_inc.xlsx,FR,gen2,F7,67,36600.0,22.5,0.798
FR_inc.xlsx,FR,gen2,F8,68,36600.0,22.5,0.791
FR_inc.xlsx,FR,gen2,F9,69,36600.0,22.5,0.732
FR_inc.xlsx,FR,gen2,F10,70,36600.0,22.5,0.789
FR_inc.xlsx,FR,gen2,F11,71,36600.0,22.5,0.859
FR_inc.xlsx,FR,gen2,F12,72,36600.0,22.5,0.787
FR_inc.xlsx,FR,gen2,G1,73,36600.0,22.5,0.333
FR_inc.xlsx,FR,gen2,G2,74,36600.0,22.5,0.701
FR_inc.xlsx,FR,gen2,G3,75,36600.0,22.5,0.448
FR_inc.xlsx,FR,gen2,G4,76,36600.0,22.5,0.631
FR_inc.xlsx,FR,gen2,G5,77,36600.0,22.5,0.63
FR_inc.xlsx,FR,gen2,G6,78,36600.0,22.5,0.85
FR_inc.xlsx,FR,gen2,G7,79,36600.0,22.5,0.399
FR_inc.xlsx,FR,gen2,G8,80,36600.0,22.5,0.684
FR_inc.xlsx,FR,gen2,G9,81,36600.0,22.5,0.326
FR_inc.xlsx,FR,gen2,G10,82,36600.0,22.5,0.605
FR_inc.xlsx,FR,gen2,G11,83,36600.0,22.5,0.386
FR_inc.xlsx,FR,gen2,G12,84,36600.0,22.5,0.684
FR_inc.xlsx,FR,gen2,H1,85,36600.0,22.5,0.497
FR_inc.xlsx,FR,gen2,H2,86,36600.0,22.5,0.474
FR_inc.xlsx,FR,gen2,H3,87,36600.0,22.5,0.702
FR_inc.xlsx,FR,gen2,H4,88,36600.0,22.5,0.567
FR_inc.xlsx,FR,gen2,H5,89,36600.0,22.5,0.499
FR_inc.xlsx,FR,gen2,H6,90,36600.0,22.5,0.81
FR_inc.xlsx,FR,gen2,H7,91,36600.0,22.5,0.583
FR_inc.xlsx,FR,gen2,H8,92,36600.0,22.5,0.579
FR_inc.xlsx,FR,gen2,H9,93,36600.0,22.5,0.683
FR_inc.xlsx,FR,gen2,H10,94,36600.0,22.5,0.487
FR_inc.xlsx,FR,gen2,H11,95,36600.0,22.5,0.562
FR_inc.xlsx,FR,gen2,H12,96,36600.0,22.5,0.592
FR_inc.xlsx,FR,gen2,A1,1,37200.0,22.5,0.56
FR_inc.xlsx,FR,gen2,A2,2,37200.0,22.5,0.672
FR_inc.xlsx,FR,gen2,A3,3,37200.0,22.5,0.543
FR_inc.xlsx,FR,gen2,A4,4,37200.0,22.5,0.694
FR_inc.xlsx,FR,gen2,A5,5,37200.0,22.5,0.393
FR_inc.xlsx,FR,gen2,A6,6,37200.0,22.5,0.725
FR_inc.xlsx,FR,gen2,A7,7,37200.0,22.5,0.734
FR_inc.xlsx,FR,gen2,A8,8,37200.0,22.5,0.415
FR_inc.xlsx,FR,gen2,A9,9,37200.0,22.5,0.671
FR_inc.xlsx,FR,gen2,A10,10,37200.0,22.5,0.623
FR_inc.xlsx,FR,gen2,A11,11,37200.0,22.5,0.614
FR_inc.xlsx,FR,gen2,A12,12,37200.0,22.5,0.579
FR_inc.xlsx,FR,gen2,B1,13,37200.0,22.5,0.51
FR_inc.xlsx,FR,gen2,B2,14,37200.0,22.5,0.648
FR_inc.xlsx,FR,gen2,B3,15,37200.0,22.5,0.711
FR_inc.xlsx,FR,gen2,B4,16,37200.0,22.5,0.54
FR_inc.xlsx,FR,gen2,B5,17,37200.0,22.5,0.672
FR_inc.xlsx,FR,gen2,B6,18,37200.0,22.5,0.528
FR_inc.xlsx,FR,gen2,B7,19,37200.0,22.5,0.366
FR_inc.xlsx,FR,gen2,B8,20,37200.0,22.5,0.632
FR_inc.xlsx,FR,gen2,B9,21,37200.0,22.5,0.78
FR_inc.xlsx,FR,gen2,B10,22,37200.0,22.5,0.659
FR_inc.xlsx,FR,gen2,B11,23,37200.0,22.5,0.721
FR_inc.xlsx,FR,gen2,B12,24,37200.0,22.5,0.634
FR_inc.xlsx,FR,gen2,C1,25,37200.0,22.5,0.459
FR_inc.xlsx,FR,gen2,C2,26,37200.0,22.5,0.695
FR_inc.xlsx,FR,gen2,C3,27,37200.0,22.5,0.451
FR_inc.xlsx,FR,gen2,C4,28,37200.0,22.5,0.551
FR_inc.xlsx,FR,gen2,C5,29,37200.0,22.5,0.725
FR_inc.xlsx,FR,gen2,C6,30,37200.0,22.5,0.256
FR_inc.xlsx,FR,gen2,C7,31,37200.0,22.5,0.715
FR_inc.xlsx,FR,gen2,C8,32,37200.0,22.5,0.689
FR_inc.xlsx,FR,gen2,C9,33,37200.0,22.5,0.64
FR_inc.xlsx,FR,gen2,C10,34,37200.0,22.5,0.614
FR_inc.xlsx,FR,gen2,C11,35,37200.0,22.5,0.458
FR_inc.xlsx,FR,gen2,C12,36,37200.0,22.5,0.468
FR_inc.xlsx,FR,gen2,D1,37,37200.0,22.5,0.441
FR_inc.xlsx,FR,gen2,D2,38,37200.0,22.5,0.666
FR_inc.xlsx,FR,gen2,D3,39,37200.0,22.5,0.31
FR_inc.xlsx,FR,gen2,D4,40,37200.0,22.5,0.811
FR_inc.xlsx,FR,gen2,D5,41,37200.0,22.5,0.429
FR_inc.xlsx,FR,gen2,D6,42,37200.0,22.5,0.526
FR_inc.xlsx,FR,gen2,D7,43,37200.0,22.5,0.566
FR_inc.xlsx,FR,gen2,D8,44,37200.0,22.5,0.405
FR_inc.xlsx,FR,gen2,D9,45,37200.0,22.5,0.669
FR_inc.xlsx,FR,gen2,D10,46,37200.0,22.5,0.727
FR_inc.xlsx,FR,gen2,D11,47,37200.0,22.5,0.805
FR_inc.xlsx,FR,gen2,D12,48,37200.0,22.5,0.766
FR_inc.xlsx,FR,gen2,E1,49,37200.0,22.5,0.552
FR_inc.xlsx,FR,gen2,E2,50,37200.0,22.5,0.61
FR_inc.xlsx,FR,gen2,E3,51,37200.0,22.5,0.619
FR_inc.xlsx,FR,gen2,E4,52,37200.0,22.5,0.401
FR_inc.xlsx,FR,gen2,E5,53,37200.0,22.5,0.639
FR_inc.xlsx,FR,gen2,E6,54,37200.0,22.5,0.575
FR_inc.xlsx,FR,gen2,E7,55,37200.0,22.5,0.612
FR_inc.xlsx,FR,gen2,E8,56,37200.0,22.5,0.425
FR_inc.xlsx,FR,gen2,E9,57,37200.0,22.5,0.383
FR_inc.xlsx,FR,gen2,E10,58,37200.0,22.5,0.879
FR_inc.xlsx,FR,gen2,E11,59,37200.0,22.5,0.776
FR_inc.xlsx,FR,gen2,E12,60,37200.0,22.5,0.731
FR_inc.xlsx,FR,gen2,F1,61,37200.0,22.5,0.406
FR_inc.xlsx,FR,gen2,F2,62,37200.0,22.5,0.592
FR_inc.xlsx,FR,gen2,F3,63,37200.0,22.5,0.689
FR_inc.xlsx,FR,gen2,F4,64,37200.0,22.5,0.595
FR_inc.xlsx,FR,gen2,F5,65,37200.0,22.5,0.712
FR_inc.xlsx,FR,gen2,F6,66,37200.0,22.5,0.464
FR_inc.xlsx,FR,gen2,F7,67,37200.0,22.5,0.794
FR_inc.xlsx,FR,gen2,F8,68,37200.0,22.5,0.785
FR_inc.xlsx,FR,gen2,F9,69,37200.0,22.5,0.728
