condition,arm,transition,donor,recipient,parent,offspring,mapping_mode,source_file,replicate,generation_duration_h,fed,resuspended
FU,selection,2,G1,G7,0.075,0.081,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,2,B9,F12,0.092,0.062,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,2,E3,D9,0.073,0.07,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,2,A10,H3,0.084,0.086,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,C12,B9,0.067,0.093,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,A10,D9,0.061,0.079,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,F12,C7,0.062,0.08,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,C3,A12,0.068,0.068,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,C10,D10,0.083,0.085,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,E9,B8,0.057,0.069,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,G7,G3,0.081,0.07,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,H11,G8,0.078,0.057,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,H1,F1,0.074,0.098,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,G2,E10,0.08,0.065,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,C2,D6,0.055,0.091,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,E3,H2,0.057,0.079,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,D11,E4,0.061,0.086,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,C1,A1,0.076,0.089,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,E6,H10,0.058,0.068,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,D1,F11,0.069,0.073,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,F4,E8,0.092,0.071,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,D12,G10,0.065,0.074,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,B3,F6,0.078,0.099,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,G6,F5,0.082,0.09,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,F9,A11,0.068,0.083,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,E1,G12,0.065,0.06,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,E7,E5,0.058,0.082,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,F3,H6,0.087,0.073,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,G1,H4,0.063,0.08,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,D5,E12,0.062,0.079,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,B6,A8,0.066,0.068,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,C6,A5,0.089,0.062,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,D2,B12,0.085,0.075,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,H8,A6,0.055,0.073,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,G9,F10,0.102,0.084,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,H5,A7,0.059,0.073,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,B7,A4,0.064,0.179,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,F8,B5,0.052,0.078,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,F7,H7,0.056,0.067,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,G11,A9,0.06,0.086,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,B11,G5,0.077,0.075,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,B4,B2,0.09,0.064,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,D4,C9,0.1,0.071,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,D3,A2,0.062,0.064,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,C11,H12,0.065,0.081,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,H9,E11,0.075,0.074,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,D8,C8,0.073,0.114,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,B1,B10,0.069,0.085,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,D7,C5,0.073,0.061,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,A3,H3,0.056,0.078,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,G4,E2,0.084,0.068,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,3,C4,F2,0.072,0.08,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,H2,D1,0.079,0.132,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,E8,E4,0.071,0.059,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,C9,A2,0.071,0.063,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,H3,C7,0.078,0.072,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,D3,G11,0.241,0.056,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,A12,A1,0.068,0.09,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,C6,D6,0.055,0.081,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,E10,D11,0.065,0.1,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,B2,E11,0.064,0.1,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,F2,B6,0.08,0.079,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,F11,B1,0.073,0.084,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,C3,G8,0.052,0.083,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,B7,A11,0.169,0.081,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,E7,D5,0.06,0.104,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,H9,G5,0.055,0.069,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,H11,A5,0.094,0.091,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,G2,E12,0.065,0.074,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,D4,E9,0.225,0.078,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,B3,A10,0.074,0.074,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,D12,F3,0.051,0.072,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,E5,A3,0.082,0.067,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,C4,G7,0.182,0.084,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,F6,F8,0.099,0.078,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,D7,F10,0.05,0.067,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,B9,H7,0.093,0.068,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,B8,G9,0.069,0.075,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,A8,B11,0.068,0.08,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,G4,C2,0.066,0.075,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,E3,C10,0.057,0.071,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,G10,F9,0.074,0.077,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,F5,F7,0.09,0.077,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,A6,C8,0.073,0.075,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,H4,B5,0.08,0.103,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,G3,B12,0.07,0.068,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,H5,D2,0.067,0.098,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,A7,C1,0.073,0.088,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,B4,E2,0.054,0.091,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,C11,E1,0.059,0.066,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,C5,H10,0.061,0.077,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,H6,H12,0.073,0.072,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,A4,D8,0.179,0.095,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,H1,H8,0.083,0.086,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,A9,B10,0.086,0.073,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,G6,C12,0.056,0.076,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,F4,E6,0.091,0.073,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,F12,G12,0.076,0.084,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,G1,D9,0.08,0.075,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,4,D10,F1,0.085,0.069,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,A8,A3,0.225,0.073,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,C11,F12,0.057,0.072,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,C1,F10,0.088,0.119,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,B11,H7,0.08,0.071,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,B5,G5,0.103,0.084,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,G10,G7,0.06,0.077,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,A9,C5,0.072,0.097,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,E5,D4,0.065,0.069,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,H4,E10,0.071,0.089,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,E9,C6,0.078,0.077,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,E3,B1,0.065,0.079,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,H10,G6,0.077,0.08,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,D9,C12,0.075,0.091,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,B6,D1,0.079,0.09,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,F1,H12,0.069,0.075,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,G3,F4,0.055,0.088,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,F7,E2,0.077,0.07,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,G12,E1,0.084,0.095,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,H8,H11,0.086,0.083,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,D8,C9,0.095,0.077,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,E12,A7,0.074,0.085,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,B8,F8,0.057,0.074,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,B2,H1,0.066,0.072,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,A4,E11,0.085,0.065,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,B10,G4,0.073,0.117,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,D3,G8,0.05,0.078,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,E4,C8,0.059,0.084,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,D6,B7,0.081,0.079,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,E6,F3,0.073,0.08,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,H6,E8,0.067,0.07,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,D10,A5,0.057,0.066,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,H2,C3,0.06,0.063,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,B3,A2,0.064,0.07,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,F5,H5,0.054,0.078,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,A11,D12,0.081,0.081,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,E7,D5,0.061,0.146,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,F11,A12,0.064,0.086,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,F9,C2,0.077,0.109,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,B4,H3,0.073,0.079,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,D11,C10,0.1,0.083,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,D7,C7,0.057,0.052,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,A1,B9,0.09,0.092,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,G11,C4,0.056,0.084,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,F2,G1,0.084,0.076,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,F6,G9,0.068,0.132,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,B12,A10,0.068,0.084,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,H9,D2,0.07,0.089,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,5,G2,A6,0.059,0.093,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,C7,E6,0.052,0.08,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,F11,C11,0.061,0.095,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,B5,A1,0.082,0.075,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,E10,D1,0.089,0.079,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,B1,B3,0.079,0.113,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,B2,D7,0.065,0.086,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,C3,H10,0.063,0.077,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,H5,C6,0.078,0.07,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,G7,H1,0.077,0.074,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,F4,A9,0.088,0.083,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,H4,G10,0.058,0.067,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,D12,E1,0.081,0.077,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,H3,D4,0.079,0.077,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,H7,F2,0.071,0.077,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,A4,E4,0.058,0.078,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,G4,E2,0.117,0.087,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,A8,G1,0.072,0.075,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,E11,E3,0.065,0.102,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,C4,G2,0.084,0.069,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,C10,F12,0.083,0.084,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,G8,F7,0.078,0.077,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,C5,A7,0.097,0.077,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,B12,F1,0.062,0.072,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,F3,B8,0.08,0.062,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,D3,D6,0.063,0.066,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,E5,F9,0.054,0.091,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,C2,E7,0.109,0.08,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,E8,D10,0.07,0.112,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,H9,G9,0.07,0.098,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,A2,E12,0.07,0.083,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,A11,B4,0.085,0.12,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,C12,G3,0.091,0.065,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,B7,D11,0.079,0.092,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,C9,B6,0.077,0.068,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,H6,F10,0.087,0.088,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,G12,F8,0.061,0.087,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,D9,H2,0.077,0.078,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,B9,H8,0.092,0.079,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,F6,A6,0.052,0.076,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,D8,A12,0.113,0.081,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,C8,F5,0.084,0.086,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,B11,G5,0.05,0.072,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,A10,A3,0.084,0.07,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,D5,H11,0.146,0.055,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,G11,C1,0.072,0.067,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,A5,D2,0.066,0.078,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,B10,H12,0.058,0.075,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,6,G6,E9,0.08,0.098,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,D6,B1,0.066,0.095,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,B10,C9,0.053,0.087,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,H5,E7,0.075,0.076,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,E4,G2,0.078,0.077,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,H9,G1,0.061,0.089,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,B12,H8,0.058,0.068,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,C1,G10,0.067,0.067,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,E2,B9,0.087,0.074,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,F5,H10,0.086,0.074,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,D8,A2,0.05,0.063,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,F2,C12,0.077,0.079,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,A7,G5,0.077,0.065,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,G6,F4,0.057,0.065,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,D12,F8,0.109,0.084,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,A5,G11,0.049,0.062,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,H6,E12,0.066,0.078,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,A3,D7,0.07,0.064,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,C10,C11,0.075,0.072,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,G8,H1,0.064,0.072,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,D4,G12,0.077,0.081,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,E5,F9,0.052,0.064,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,C8,E8,0.062,0.075,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,F11,B8,0.072,0.088,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,A11,F12,0.054,0.08,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,D10,D5,0.112,0.082,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,G4,B4,0.055,0.111,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,H7,G9,0.07,0.085,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,D1,E3,0.079,0.091,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,H11,A9,0.055,0.076,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,G3,D2,0.065,0.07,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,H3,C2,0.072,0.062,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,F1,F3,0.072,0.068,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,B3,C3,0.113,0.075,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,C6,E6,0.07,0.07,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,G7,D3,0.07,0.083,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,F6,E10,0.074,0.123,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,H2,E11,0.078,0.077,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,A6,D9,0.076,0.07,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,F7,H4,0.077,0.106,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,A12,D11,0.081,0.086,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,C5,E1,0.06,0.077,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,H12,B2,0.075,0.077,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,E9,B6,0.098,0.057,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,C7,F10,0.076,0.069,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,A8,A4,0.067,0.062,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,C4,B11,0.065,0.058,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,A1,B7,0.075,0.07,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,7,A10,B5,0.058,0.12,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,E4,G3,0.074,0.091,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,H11,C3,0.052,0.066,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,H1,G12,0.072,0.095,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,D11,A4,0.086,0.093,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,H10,G11,0.074,0.097,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,G4,D7,0.057,0.087,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,H7,B11,0.053,0.084,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,E3,F11,0.091,0.108,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,D9,C5,0.07,0.103,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,E8,E12,0.075,0.075,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,F8,E9,0.084,0.088,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,B3,F1,0.079,0.094,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,D8,H6,0.065,0.076,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,A6,E1,0.059,0.088,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,H3,A11,0.29,0.093,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,C4,H9,0.048,0.094,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,E2,H4,0.069,0.09,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,G7,B10,0.083,0.057,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,C6,D6,0.073,0.101,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,D5,D10,0.082,0.107,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,C7,H5,0.056,0.063,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,G10,E7,0.067,0.069,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,D3,C9,0.083,0.081,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,C10,B8,0.056,0.101,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,A1,G6,0.063,0.085,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,H2,A7,0.051,0.082,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,D12,G5,0.079,0.094,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,C11,B6,0.072,0.094,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,G1,C2,0.089,0.072,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,H8,D1,0.068,0.064,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,F5,F12,0.053,0.074,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,A12,B5,0.061,0.071,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,E10,C8,0.123,0.068,coded_lineage,FU2_log.xlsx,2,24.0,True,False
FU,selection,8,A9,A5,0.076,0.068,coded_lineage,FU2_log.xlsx,2,24.0,True,False
