time,eccentricity,obliquity,precession
-21305.000,0.2796840434959788E-01,0.3953500337992722E+00,0.4300017646160416E+01
-21306.000,0.2736897736800167E-01,0.3929751084744820E+00,0.4019378377887765E+01
-21307.000,0.2678760310118640E-01,0.3909197163214183E+00,0.3738461792677649E+01
-21308.000,0.2616353858319879E-01,0.3892406478111078E+00,0.3461244210854345E+01
-21309.000,0.2556940308869428E-01,0.3879720240634622E+00,0.3182049462620922E+01
-21310.000,0.2494965741138199E-01,0.3871414484210695E+00,0.2903540224721439E+01
-21311.000,0.2430767579872374E-01,0.3867677357573842E+00,0.2629465826910089E+01
-21312.000,0.2369589782251370E-01,0.3868493456748763E+00,0.2353422927648719E+01
-21313.000,0.2312231026808849E-01,0.3873771371313177E+00,0.2082363324023957E+01
-21314.000,0.2246977270192178E-01,0.3883342186602213E+00,0.1811123109984440E+01
-21315.000,0.2193850531810329E-01,0.3896852942327440E+00,0.1544753699666833E+01
-21316.000,0.2139844199611936E-01,0.3913892759238590E+00,0.1280890512876645E+01
-21317.000,0.2085844624220203E-01,0.3934030636703135E+00,0.1018586084973888E+01
-21318.000,0.2040871181338060E-01,0.3956663743624844E+00,0.7614179075985019E+00
-21319.000,0.1996918318957760E-01,0.3981200446109145E+00,0.5098677101323128E+00
-21320.000,0.1960750473712347E-01,0.4007053234016637E+00,0.2552475172760476E+00
-21321.000,0.1925763352487691E-01,0.4033565840055837E+00,0.1191076959849813E-01
-21322.000,0.1899984344697917E-01,0.4060094916118041E+00,0.6050846455528750E+01
-21323.000,0.1882006881183340E-01,0.4086109707500265E+00,0.5808401024240678E+01
-21324.000,0.1865067990822935E-01,0.4111005258659572E+00,0.5571999370672976E+01
-21325.000,0.1857019890610574E-01,0.4134307735018118E+00,0.5335274099670741E+01
-21326.000,0.1864071994478795E-01,0.4155587068170519E+00,0.5099892638979124E+01
-21327.000,0.1862671557756118E-01,0.4174443213762584E+00,0.4865687611517841E+01
-21328.000,0.1879745680170133E-01,0.4190554981783311E+00,0.4632065087315273E+01
-21329.000,0.1902591455926708E-01,0.4203695781757086E+00,0.4397845550862854E+01
-21330.000,0.1923753291211927E-01,0.4213603603274525E+00,0.4161919893260605E+01
-21331.000,0.1959011476910043E-01,0.4220169949701952E+00,0.3924296614715852E+01
-21332.000,0.1993253342030020E-01,0.4223291850826534E+00,0.3687748006296679E+01
-21333.000,0.2035743829871047E-01,0.4222902481198194E+00,0.3443381883183123E+01
-21334.000,0.2079469075234587E-01,0.4219018351300142E+00,0.3200158125469729E+01
-21335.000,0.2126121534066931E-01,0.4211728307199420E+00,0.2954144886483355E+01
-21336.000,0.2179466897182900E-01,0.4201117532562941E+00,0.2700725866611339E+01
-21337.000,0.2231554604130291E-01,0.4187391300126677E+00,0.2448181684077664E+01
-21338.000,0.2282234062492168E-01,0.4170815012689529E+00,0.2190072249740584E+01
-21339.000,0.2347247795575857E-01,0.4151657890118589E+00,0.1928746299886498E+01
-21340.000,0.2398847017904270E-01,0.4130327462265007E+00,0.1663494720062777E+01
-21341.000,0.2458079823717106E-01,0.4107255305063256E+00,0.1395789462584261E+01
-21342.000,0.2521178171094170E-01,0.4082908219862736E+00,0.1124503679077510E+01
-21343.000,0.2576767454485104E-01,0.4057832156372022E+00,0.8496608289666447E+00
-21344.000,0.2637638853691075E-01,0.4032617501063497E+00,0.5705444786347984E+00
-21345.000,0.2695507877338101E-01,0.4007797996194630E+00,0.2926210570946086E+00
-21346.000,0.2754481285143098E-01,0.3984010666981225E+00,0.6660664092864366E-02
-21347.000,0.2810838679786738E-01,0.3961854373383208E+00,0.6004670189105945E+01
-21348.000,0.2863883958766987E-01,0.3941850894478676E+00,0.5717210596045295E+01
-21349.000,0.2918980120238370E-01,0.3924557809314630E+00,0.5426209232119180E+01
-21350.000,0.2970632006869589E-01,0.3910480673726207E+00,0.5134079343521130E+01
-21351.000,0.3012395179364360E-01,0.3899950677556249E+00,0.4840641815861554E+01
-21352.000,0.3062959718566107E-01,0.3893355414540443E+00,0.4545758582282377E+01
-21353.000,0.3102024231697903E-01,0.3890909337277152E+00,0.4249476716720836E+01
-21354.000,0.3137015224136494E-01,0.3892698498980054E+00,0.3951601160106712E+01
-21355.000,0.3173582248386749E-01,0.3898747083443705E+00,0.3655718961871045E+01
-21356.000,0.3204601924122100E-01,0.3908936837849297E+00,0.3356945074755503E+01
-21357.000,0.3226926316035886E-01,0.3922945780259660E+00,0.3058442014824539E+01
-21358.000,0.3253861575087507E-01,0.3940463382191831E+00,0.2762503023260128E+01
-21359.000,0.3268927365000234E-01,0.3960976722058592E+00,0.2464113226058362E+01
-21360.000,0.3288624262405184E-01,0.3983895974343878E+00,0.2167701155201691E+01
-21361.000,0.3296199500836469E-01,0.4008633150852077E+00,0.1872081917456983E+01
-21362.000,0.3305725550094402E-01,0.4034485628285890E+00,0.1577413188194971E+01
-21363.000,0.3314554219131923E-01,0.4060722290240797E+00,0.1282922090399865E+01
-21364.000,0.3310090264060781E-01,0.4086702819800429E+00,0.9905107561155537E+00
-21365.000,0.3312859876159114E-01,0.4111709193171211E+00,0.6981835351214229E+00
-21366.000,0.3307838764016034E-01,0.4135056890282049E+00,0.4088357405433891E+00
-21367.000,0.3298271481168189E-01,0.4156203668971458E+00,0.1175068844917018E+00
-21368.000,0.3287160121813145E-01,0.4174561961623801E+00,0.6112752656635598E+01
-21369.000,0.3272119971378572E-01,0.4189619639915960E+00,0.5826170654497579E+01
-21370.000,0.3255687133983567E-01,0.4201055198486512E+00,0.5536432475518660E+01
-21371.000,0.3231616697705873E-01,0.4208527476675133E+00,0.5251743480853283E+01
-21372.000,0.3206261865562001E-01,0.4211817670416597E+00,0.4965123666958769E+01
-21373.000,0.3182649396976484E-01,0.4210911272905004E+00,0.4678115435590728E+01
-21374.000,0.3145697816002696E-01,0.4205755410484659E+00,0.4392475481039021E+01
-21375.000,0.3111969603716333E-01,0.4196514763197304E+00,0.4105468556372555E+01
-21376.000,0.3080191418645887E-01,0.4183448706415188E+00,0.3818976428607055E+01
-21377.000,0.3032985540482699E-01,0.4166866789104461E+00,0.3530437156242585E+01
-21378.000,0.2995317398303970E-01,0.4147222512375637E+00,0.3241716913160340E+01
-21379.000,0.2948057898402126E-01,0.4125095766031620E+00,0.2953699332295248E+01
-21380.000,0.2903593013180817E-01,0.4101030346486869E+00,0.2661637917516053E+01
-21381.000,0.2853213886954792E-01,0.4075735890565795E+00,0.2369529320029204E+01
-21382.000,0.2801261243503327E-01,0.4049946307257360E+00,0.2078771465554487E+01
-21383.000,0.2753318030861106E-01,0.4024380787701589E+00,0.1782064330540564E+01
-21384.000,0.2697317328681977E-01,0.3999807415812007E+00,0.1488534221133101E+01
-21385.000,0.2641157324862529E-01,0.3976974277756040E+00,0.1191127167825511E+01
-21386.000,0.2590024441593295E-01,0.3956532540385131E+00,0.8948521830521017E+00
-21387.000,0.2531490776642079E-01,0.3939134758174311E+00,0.5960932305884974E+00
-21388.000,0.2471374712484733E-01,0.3925300472366556E+00,0.2975342068620721E+00
-21389.000,0.2417770720494028E-01,0.3915419814307619E+00,0.4560721929509626E-03
-21390.000,0.2355029146003757E-01,0.3909810691493550E+00,0.5984027429848057E+01
-21391.000,0.2295119691749532E-01,0.3908610007897532E+00,0.5685071144887500E+01
-21392.000,0.2232164069707194E-01,0.3911781287335742E+00,0.5389870340248017E+01
-21393.000,0.2169966712843108E-01,0.3919217328426405E+00,0.5090897516292157E+01
-21394.000,0.2106211784610463E-01,0.3930604024980793E+00,0.4795568339541350E+01
-21395.000,0.2038145864387672E-01,0.3945518314422272E+00,0.4500643508711357E+01
-21396.000,0.1972287006308304E-01,0.3963469125608160E+00,0.4206713753177904E+01
-21397.000,0.1910298602690096E-01,0.3983825655545564E+00,0.3913931018944123E+01
-21398.000,0.1833616991241147E-01,0.4005952558434365E+00,0.3620971337658170E+01
-21399.000,0.1773397224889594E-01,0.4029176868123098E+00,0.3332540220121524E+01
-21400.000,0.1703740853599134E-01,0.4052792072505360E+00,0.3042144305027211E+01
-21401.000,0.1633789777400452E-01,0.4076152346484070E+00,0.2752734956251390E+01
-21402.000,0.1568304556532633E-01,0.4098653890389790E+00,0.2467332259828226E+01
-21403.000,0.1500374138030793E-01,0.4119677862855083E+00,0.2182329581988367E+01
-21404.000,0.1434235886976985E-01,0.4138739755598333E+00,0.1893097060137429E+01
-21405.000,0.1364773132859242E-01,0.4155388457831740E+00,0.1614318636237750E+01
-21406.000,0.1299347826535630E-01,0.4169231865427430E+00,0.1328716864645939E+01
-21407.000,0.1234623880097151E-01,0.4179970030114355E+00,0.1046406623132405E+01
-21408.000,0.1163694098987643E-01,0.4187417091677283E+00,0.7670294701315665E+00
-21409.000,0.1097522479814463E-01,0.4191386181770902E+00,0.4844698282179341E+00
-21410.000,0.1033710460661763E-01,0.4191871314203346E+00,0.2076804740360032E+00
-21411.000,0.9603528214751869E-02,0.4188899701035788E+00,0.6208587246023471E+01
-21412.000,0.8947675539525435E-02,0.4182586298602869E+00,0.5931485346904388E+01
-21413.000,0.8256207142296143E-02,0.4173141651328537E+00,0.5657147432356874E+01
-21414.000,0.7547851281979633E-02,0.4160842073826955E+00,0.5375077627105565E+01
-21415.000,0.6852021630124958E-02,0.4145977235991352E+00,0.5101459732804908E+01
-21416.000,0.6102639123676647E-02,0.4128956660363438E+00,0.4834447899329422E+01
-21417.000,0.5441755910730543E-02,0.4110179556475004E+00,0.4551818406519503E+01
-21418.000,0.4654749308903661E-02,0.4090060722708562E+00,0.4292796644641591E+01
-21419.000,0.3936752989654096E-02,0.4069103122583388E+00,0.4033647280339467E+01
-21420.000,0.3229207740355656E-02,0.4047766653978648E+00,0.3776012329949619E+01
-21421.000,0.2482545546485527E-02,0.4026512459939818E+00,0.3561847064163160E+01
-21422.000,0.1755454995052919E-02,0.4005858317592214E+00,0.3369678299490452E+01
-21423.000,0.1173386510032480E-02,0.3986261676444043E+00,0.3361047354521836E+01
-21424.000,0.6943192031912752E-03,0.3968155944126495E+00,0.3742190317612940E+01
-21425.000,0.9129269536911661E-03,0.3952001207361664E+00,0.4351752012333415E+01
-21426.000,0.1509409747914841E-02,0.3938159943138778E+00,0.4412752982794748E+01
-21427.000,0.2152743293570211E-02,0.3926971062652420E+00,0.4284250742563142E+01
-21428.000,0.2830811434698469E-02,0.3918719135654691E+00,0.4061137984232951E+01
-21429.000,0.3586261088883493E-02,0.3913626332185252E+00,0.3794190372927308E+01
-21430.000,0.4220685669707684E-02,0.3911801629554492E+00,0.3525330050112708E+01
-21431.000,0.4933677308296858E-02,0.3913357673194999E+00,0.3237121839219974E+01
-21432.000,0.5672335309541754E-02,0.3918246967758316E+00,0.2951272408985007E+01
-21433.000,0.6326151795748050E-02,0.3926380644557122E+00,0.2649809850900541E+01
-21434.000,0.7019415099697732E-02,0.3937604123678578E+00,0.2357624094957702E+01
-21435.000,0.7746588837088769E-02,0.3951691429063820E+00,0.2062251838361354E+01
