lineage_id,parent_id,generation,condition_id,yield,polymer_length,compartment_stability,copy_fidelity,condition,arm,replicate,well,source_file,generation_duration_h,fed,resuspended,mapping_mode
FR2_log:selection:g4:B7,FR2_log:selection:g3:G5,4,FR2_log:selection,0.512,,,,FR,selection,2,B7,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:B8,FR2_log:selection:g3:A3,4,FR2_log:selection,0.482,,,,FR,selection,2,B8,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:B9,,4,FR2_log:selection,0.596,,,,FR,selection,2,B9,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:C1,,4,FR2_log:selection,0.526,,,,FR,selection,2,C1,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:C10,FR2_log:selection:g3:B4,4,FR2_log:selection,0.543,,,,FR,selection,2,C10,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:C11,FR2_log:selection:g3:F5,4,FR2_log:selection,0.562,,,,FR,selection,2,C11,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:C12,,4,FR2_log:selection,0.703,,,,FR,selection,2,C12,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:C3,,4,FR2_log:selection,0.642,,,,FR,selection,2,C3,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:C4,FR2_log:selection:g3:B9,4,FR2_log:selection,0.381,,,,FR,selection,2,C4,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:C6,FR2_log:selection:g3:C5,4,FR2_log:selection,0.821,,,,FR,selection,2,C6,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:C8,FR2_log:selection:g3:C3,4,FR2_log:selection,0.62,,,,FR,selection,2,C8,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:C9,FR2_log:selection:g3:C1,4,FR2_log:selection,0.687,,,,FR,selection,2,C9,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:D1,FR2_log:selection:g3:H6,4,FR2_log:selection,0.519,,,,FR,selection,2,D1,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:D10,FR2_log:selection:g3:E10,4,FR2_log:selection,0.518,,,,FR,selection,2,D10,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:D12,FR2_log:selection:g3:H2,4,FR2_log:selection,0.524,,,,FR,selection,2,D12,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:D2,FR2_log:selection:g3:C2,4,FR2_log:selection,0.544,,,,FR,selection,2,D2,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:D3,FR2_log:selection:g3:D4,4,FR2_log:selection,0.554,,,,FR,selection,2,D3,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:D4,,4,FR2_log:selection,0.635,,,,FR,selection,2,D4,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:D5,FR2_log:selection:g3:E9,4,FR2_log:selection,0.683,,,,FR,selection,2,D5,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:D6,FR2_log:selection:g3:G6,4,FR2_log:selection,0.644,,,,FR,selection,2,D6,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:D7,,4,FR2_log:selection,0.561,,,,FR,selection,2,D7,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:D8,,4,FR2_log:selection,0.66,,,,FR,selection,2,D8,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:D9,FR2_log:selection:g3:G1,4,FR2_log:selection,0.657,,,,FR,selection,2,D9,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:E1,FR2_log:selection:g3:E4,4,FR2_log:selection,0.393,,,,FR,selection,2,E1,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:E11,,4,FR2_log:selection,0.594,,,,FR,selection,2,E11,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:E12,FR2_log:selection:g3:C12,4,FR2_log:selection,0.467,,,,FR,selection,2,E12,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:E2,,4,FR2_log:selection,1.089,,,,FR,selection,2,E2,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:E3,FR2_log:selection:g3:F8,4,FR2_log:selection,0.561,,,,FR,selection,2,E3,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:E4,,4,FR2_log:selection,0.639,,,,FR,selection,2,E4,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:E5,FR2_log:selection:g3:F9,4,FR2_log:selection,0.482,,,,FR,selection,2,E5,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:E6,FR2_log:selection:g3:B1,4,FR2_log:selection,0.608,,,,FR,selection,2,E6,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:E8,FR2_log:selection:g3:F12,4,FR2_log:selection,0.665,,,,FR,selection,2,E8,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:F1,FR2_log:selection:g3:E11,4,FR2_log:selection,0.664,,,,FR,selection,2,F1,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:F12,,4,FR2_log:selection,0.715,,,,FR,selection,2,F12,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:F2,FR2_log:selection:g3:F10,4,FR2_log:selection,0.593,,,,FR,selection,2,F2,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:F3,FR2_log:selection:g3:G8,4,FR2_log:selection,0.674,,,,FR,selection,2,F3,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:F6,FR2_log:selection:g3:A7,4,FR2_log:selection,0.55,,,,FR,selection,2,F6,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:F7,,4,FR2_log:selection,0.535,,,,FR,selection,2,F7,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:F8,,4,FR2_log:selection,0.674,,,,FR,selection,2,F8,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:G1,,4,FR2_log:selection,0.52,,,,FR,selection,2,G1,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:G10,FR2_log:selection:g3:A1,4,FR2_log:selection,0.217,,,,FR,selection,2,G10,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:G11,FR2_log:selection:g3:D11,4,FR2_log:selection,0.408,,,,FR,selection,2,G11,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:G12,FR2_log:selection:g3:B12,4,FR2_log:selection,0.578,,,,FR,selection,2,G12,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:G3,FR2_log:selection:g3:H3,4,FR2_log:selection,0.408,,,,FR,selection,2,G3,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:G4,FR2_log:selection:g3:A8,4,FR2_log:selection,0.433,,,,FR,selection,2,G4,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:G7,FR2_log:selection:g3:B3,4,FR2_log:selection,0.285,,,,FR,selection,2,G7,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:G9,FR2_log:selection:g3:C7,4,FR2_log:selection,0.646,,,,FR,selection,2,G9,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:H10,FR2_log:selection:g3:A4,4,FR2_log:selection,0.4,,,,FR,selection,2,H10,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:H11,FR2_log:selection:g3:F4,4,FR2_log:selection,0.602,,,,FR,selection,2,H11,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:H12,FR2_log:selection:g3:B6,4,FR2_log:selection,0.399,,,,FR,selection,2,H12,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:H2,,4,FR2_log:selection,0.349,,,,FR,selection,2,H2,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:H3,,4,FR2_log:selection,0.69,,,,FR,selection,2,H3,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:H5,FR2_log:selection:g3:G2,4,FR2_log:selection,0.35,,,,FR,selection,2,H5,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:H6,,4,FR2_log:selection,0.683,,,,FR,selection,2,H6,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g4:H7,FR2_log:selection:g3:F7,4,FR2_log:selection,0.543,,,,FR,selection,2,H7,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:A1,FR2_log:selection:g4:G3,5,FR2_log:selection,0.381,,,,FR,selection,2,A1,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:A10,FR2_log:selection:g4:H2,5,FR2_log:selection,0.469,,,,FR,selection,2,A10,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:A11,,5,FR2_log:selection,0.766,,,,FR,selection,2,A11,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:A12,FR2_log:selection:g4:D7,5,FR2_log:selection,0.445,,,,FR,selection,2,A12,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:A2,,5,FR2_log:selection,0.426,,,,FR,selection,2,A2,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:A3,FR2_log:selection:g4:A6,5,FR2_log:selection,0.43,,,,FR,selection,2,A3,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:A4,FR2_log:selection:g4:H6,5,FR2_log:selection,0.585,,,,FR,selection,2,A4,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:A5,FR2_log:selection:g4:A7,5,FR2_log:selection,0.505,,,,FR,selection,2,A5,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:A8,,5,FR2_log:selection,0.648,,,,FR,selection,2,A8,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:B11,,5,FR2_log:selection,0.626,,,,FR,selection,2,B11,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:B12,,5,FR2_log:selection,0.716,,,,FR,selection,2,B12,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:B3,FR2_log:selection:g4:G10,5,FR2_log:selection,0.651,,,,FR,selection,2,B3,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:B6,FR2_log:selection:g4:A8,5,FR2_log:selection,0.646,,,,FR,selection,2,B6,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:B7,FR2_log:selection:g4:B4,5,FR2_log:selection,0.479,,,,FR,selection,2,B7,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:B8,FR2_log:selection:g4:E1,5,FR2_log:selection,0.465,,,,FR,selection,2,B8,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:C10,FR2_log:selection:g4:B12,5,FR2_log:selection,0.62,,,,FR,selection,2,C10,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:C11,FR2_log:selection:g4:A9,5,FR2_log:selection,0.566,,,,FR,selection,2,C11,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:C2,FR2_log:selection:g4:D2,5,FR2_log:selection,0.316,,,,FR,selection,2,C2,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:C3,,5,FR2_log:selection,0.546,,,,FR,selection,2,C3,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:C4,,5,FR2_log:selection,0.466,,,,FR,selection,2,C4,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:C5,FR2_log:selection:g4:E8,5,FR2_log:selection,0.436,,,,FR,selection,2,C5,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:C6,FR2_log:selection:g4:C12,5,FR2_log:selection,0.615,,,,FR,selection,2,C6,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:C7,FR2_log:selection:g4:E5,5,FR2_log:selection,0.443,,,,FR,selection,2,C7,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:C8,,5,FR2_log:selection,0.726,,,,FR,selection,2,C8,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:C9,FR2_log:selection:g4:F7,5,FR2_log:selection,0.55,,,,FR,selection,2,C9,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:D1,FR2_log:selection:g4:D6,5,FR2_log:selection,0.435,,,,FR,selection,2,D1,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:D11,FR2_log:selection:g4:B11,5,FR2_log:selection,0.548,,,,FR,selection,2,D11,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:D12,FR2_log:selection:g4:E4,5,FR2_log:selection,0.426,,,,FR,selection,2,D12,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:D3,,5,FR2_log:selection,0.236,,,,FR,selection,2,D3,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:D9,FR2_log:selection:g4:D8,5,FR2_log:selection,0.564,,,,FR,selection,2,D9,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:E10,FR2_log:selection:g4:D10,5,FR2_log:selection,0.565,,,,FR,selection,2,E10,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:E12,,5,FR2_log:selection,0.516,,,,FR,selection,2,E12,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:E2,,5,FR2_log:selection,0.478,,,,FR,selection,2,E2,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:E3,FR2_log:selection:g4:B2,5,FR2_log:selection,0.474,,,,FR,selection,2,E3,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:E4,,5,FR2_log:selection,0.612,,,,FR,selection,2,E4,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:E6,FR2_log:selection:g4:C1,5,FR2_log:selection,0.651,,,,FR,selection,2,E6,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:E7,FR2_log:selection:g4:F1,5,FR2_log:selection,0.646,,,,FR,selection,2,E7,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:E8,,5,FR2_log:selection,0.633,,,,FR,selection,2,E8,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:E9,FR2_log:selection:g4:G1,5,FR2_log:selection,0.565,,,,FR,selection,2,E9,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:F1,,5,FR2_log:selection,0.73,,,,FR,selection,2,F1,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:F10,FR2_log:selection:g4:F6,5,FR2_log:selection,0.388,,,,FR,selection,2,F10,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:F11,FR2_log:selection:g4:A11,5,FR2_log:selection,0.66,,,,FR,selection,2,F11,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:F12,,5,FR2_log:selection,0.7,,,,FR,selection,2,F12,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:F2,FR2_log:selection:g4:F8,5,FR2_log:selection,0.611,,,,FR,selection,2,F2,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:F3,,5,FR2_log:selection,0.568,,,,FR,selection,2,F3,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:F4,FR2_log:selection:g4:H5,5,FR2_log:selection,0.456,,,,FR,selection,2,F4,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:F5,FR2_log:selection:g4:C3,5,FR2_log:selection,0.252,,,,FR,selection,2,F5,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:F6,,5,FR2_log:selection,0.466,,,,FR,selection,2,F6,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:F7,,5,FR2_log:selection,0.585,,,,FR,selection,2,F7,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:F8,,5,FR2_log:selection,0.688,,,,FR,selection,2,F8,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:F9,FR2_log:selection:g4:D5,5,FR2_log:selection,0.631,,,,FR,selection,2,F9,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:G10,,5,FR2_log:selection,0.7,,,,FR,selection,2,G10,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:G11,FR2_log:selection:g4:F12,5,FR2_log:selection,0.603,,,,FR,selection,2,G11,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:G12,FR2_log:selection:g4:H3,5,FR2_log:selection,0.577,,,,FR,selection,2,G12,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:G2,FR2_log:selection:g4:D3,5,FR2_log:selection,0.209,,,,FR,selection,2,G2,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:G4,FR2_log:selection:g4:B5,5,FR2_log:selection,0.492,,,,FR,selection,2,G4,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:G5,FR2_log:selection:g4:B10,5,FR2_log:selection,0.548,,,,FR,selection,2,G5,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:G6,FR2_log:selection:g4:B9,5,FR2_log:selection,0.428,,,,FR,selection,2,G6,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:G7,FR2_log:selection:g4:C8,5,FR2_log:selection,0.553,,,,FR,selection,2,G7,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:G8,FR2_log:selection:g4:E2,5,FR2_log:selection,0.263,,,,FR,selection,2,G8,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:H1,FR2_log:selection:g4:E11,5,FR2_log:selection,0.502,,,,FR,selection,2,H1,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:H10,FR2_log:selection:g4:B1,5,FR2_log:selection,0.669,,,,FR,selection,2,H10,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:H11,FR2_log:selection:g4:E12,5,FR2_log:selection,0.427,,,,FR,selection,2,H11,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:H12,FR2_log:selection:g4:D4,5,FR2_log:selection,0.572,,,,FR,selection,2,H12,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:H2,,5,FR2_log:selection,0.538,,,,FR,selection,2,H2,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:H3,,5,FR2_log:selection,0.729,,,,FR,selection,2,H3,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:H4,FR2_log:selection:g4:F3,5,FR2_log:selection,0.48,,,,FR,selection,2,H4,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:H5,,5,FR2_log:selection,0.565,,,,FR,selection,2,H5,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:H7,FR2_log:selection:g4:C4,5,FR2_log:selection,0.613,,,,FR,selection,2,H7,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:H8,FR2_log:selection:g4:A2,5,FR2_log:selection,0.398,,,,FR,selection,2,H8,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g5:H9,FR2_log:selection:g4:G9,5,FR2_log:selection,0.567,,,,FR,selection,2,H9,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:A1,FR2_log:selection:g5:A10,6,FR2_log:selection,0.54,,,,FR,selection,2,A1,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:A12,FR2_log:selection:g5:D3,6,FR2_log:selection,0.541,,,,FR,selection,2,A12,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:A2,,6,FR2_log:selection,0.644,,,,FR,selection,2,A2,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:A3,,6,FR2_log:selection,0.676,,,,FR,selection,2,A3,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:A5,FR2_log:selection:g5:F12,6,FR2_log:selection,0.668,,,,FR,selection,2,A5,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:A6,FR2_log:selection:g5:A3,6,FR2_log:selection,0.273,,,,FR,selection,2,A6,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:A7,FR2_log:selection:g5:C3,6,FR2_log:selection,0.561,,,,FR,selection,2,A7,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:A8,,6,FR2_log:selection,0.49,,,,FR,selection,2,A8,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:A9,FR2_log:selection:g5:C10,6,FR2_log:selection,0.561,,,,FR,selection,2,A9,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:B1,FR2_log:selection:g5:C9,6,FR2_log:selection,0.571,,,,FR,selection,2,B1,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:B10,FR2_log:selection:g5:F8,6,FR2_log:selection,0.605,,,,FR,selection,2,B10,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:B2,FR2_log:selection:g5:B8,6,FR2_log:selection,0.448,,,,FR,selection,2,B2,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:B3,,6,FR2_log:selection,0.529,,,,FR,selection,2,B3,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:B4,FR2_log:selection:g5:F10,6,FR2_log:selection,0.56,,,,FR,selection,2,B4,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:B5,FR2_log:selection:g5:D12,6,FR2_log:selection,0.562,,,,FR,selection,2,B5,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:B6,,6,FR2_log:selection,0.62,,,,FR,selection,2,B6,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:B7,FR2_log:selection:g5:C2,6,FR2_log:selection,0.553,,,,FR,selection,2,B7,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:B9,FR2_log:selection:g5:C8,6,FR2_log:selection,0.582,,,,FR,selection,2,B9,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:C1,FR2_log:selection:g5:H12,6,FR2_log:selection,0.599,,,,FR,selection,2,C1,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:C11,FR2_log:selection:g5:E2,6,FR2_log:selection,0.386,,,,FR,selection,2,C11,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:C12,FR2_log:selection:g5:G10,6,FR2_log:selection,0.557,,,,FR,selection,2,C12,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:C4,,6,FR2_log:selection,0.69,,,,FR,selection,2,C4,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:C5,FR2_log:selection:g5:F4,6,FR2_log:selection,0.576,,,,FR,selection,2,C5,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:C6,,6,FR2_log:selection,1.053,,,,FR,selection,2,C6,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:C7,,6,FR2_log:selection,0.704,,,,FR,selection,2,C7,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:C8,,6,FR2_log:selection,0.641,,,,FR,selection,2,C8,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:D10,FR2_log:selection:g5:H2,6,FR2_log:selection,0.603,,,,FR,selection,2,D10,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:D11,FR2_log:selection:g5:B6,6,FR2_log:selection,0.642,,,,FR,selection,2,D11,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:D2,FR2_log:selection:g5:H5,6,FR2_log:selection,0.536,,,,FR,selection,2,D2,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:D4,FR2_log:selection:g5:H8,6,FR2_log:selection,0.563,,,,FR,selection,2,D4,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:D5,FR2_log:selection:g5:F6,6,FR2_log:selection,0.558,,,,FR,selection,2,D5,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:D6,FR2_log:selection:g5:C4,6,FR2_log:selection,0.615,,,,FR,selection,2,D6,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:D7,FR2_log:selection:g5:H9,6,FR2_log:selection,0.638,,,,FR,selection,2,D7,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:D8,FR2_log:selection:g5:G2,6,FR2_log:selection,0.724,,,,FR,selection,2,D8,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:D9,FR2_log:selection:g5:A11,6,FR2_log:selection,0.52,,,,FR,selection,2,D9,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:E1,FR2_log:selection:g5:G8,6,FR2_log:selection,0.679,,,,FR,selection,2,E1,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:E10,FR2_log:selection:g5:G11,6,FR2_log:selection,0.592,,,,FR,selection,2,E10,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:E11,FR2_log:selection:g5:F7,6,FR2_log:selection,0.547,,,,FR,selection,2,E11,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:E12,,6,FR2_log:selection,0.468,,,,FR,selection,2,E12,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:E3,FR2_log:selection:g5:F3,6,FR2_log:selection,0.546,,,,FR,selection,2,E3,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:E5,FR2_log:selection:g5:H1,6,FR2_log:selection,0.565,,,,FR,selection,2,E5,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:E6,,6,FR2_log:selection,0.536,,,,FR,selection,2,E6,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:E7,,6,FR2_log:selection,0.643,,,,FR,selection,2,E7,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:E8,,6,FR2_log:selection,0.408,,,,FR,selection,2,E8,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:E9,FR2_log:selection:g5:E6,6,FR2_log:selection,0.29,,,,FR,selection,2,E9,FR2_log.xlsx,24.0,True,True,coded_lineage
FR2_log:selection:g6:F1,,6,FR2_log:selection,0.515,,,,FR,selection,2,F1,FR2_log.xlsx,24.0,True,True,coded_lineage
