time,variable,value,region
1952.454483,hadcrut5_surface_temperature_anomaly_C,0.0152729593202,global
1952.454483,land_surface_air_temperature_anomaly_C,-0.15646493434906,global
1952.454483,sea_surface_temperature_anomaly_C,0.0299826618283987,global
1952.454483,surface_temperature_anomaly_C,-0.0053523634560406,global
1952.536619,hadcrut5_surface_temperature_anomaly_C,0.0840652126794999,global
1952.536619,land_surface_air_temperature_anomaly_C,0.1420098692178726,global
1952.536619,sea_surface_temperature_anomaly_C,-0.039869911968708,global
1952.536619,surface_temperature_anomaly_C,0.0309943631291389,global
1952.621492,hadcrut5_surface_temperature_anomaly_C,0.0941165321209999,global
1952.621492,land_surface_air_temperature_anomaly_C,0.1731719374656677,global
1952.621492,sea_surface_temperature_anomaly_C,0.0230603795498609,global
1952.621492,surface_temperature_anomaly_C,0.0490526966750621,global
1952.706366,hadcrut5_surface_temperature_anomaly_C,0.0902561771354999,global
1952.706366,land_surface_air_temperature_anomaly_C,0.0785370990633964,global
1952.706366,sea_surface_temperature_anomaly_C,0.0161188896745443,global
1952.706366,surface_temperature_anomaly_C,0.0503317601978778,global
1952.788501,hadcrut5_surface_temperature_anomaly_C,-0.02170168217813,global
1952.788501,land_surface_air_temperature_anomaly_C,-0.0956890806555748,global
1952.788501,sea_surface_temperature_anomaly_C,0.0493134632706642,global
1952.788501,surface_temperature_anomaly_C,-0.015138273127377,global
1952.873374,hadcrut5_surface_temperature_anomaly_C,-0.1298197142049999,global
1952.873374,land_surface_air_temperature_anomaly_C,-0.3878446221351623,global
1952.873374,sea_surface_temperature_anomaly_C,0.0337069556117057,global
1952.873374,surface_temperature_anomaly_C,-0.1173782646656036,global
1952.95551,hadcrut5_surface_temperature_anomaly_C,-0.04125796169316,global
1952.95551,land_surface_air_temperature_anomaly_C,0.0022991716396063,global
1952.95551,sea_surface_temperature_anomaly_C,0.0079567451030015,global
1952.95551,surface_temperature_anomaly_C,0.006359873805195,global
1953.03833,hadcrut5_surface_temperature_anomaly_C,-0.0094816553229499,global
1953.03833,land_surface_air_temperature_anomaly_C,0.1231683269143104,global
1953.03833,sea_surface_temperature_anomaly_C,0.0238818041980266,global
1953.03833,surface_temperature_anomaly_C,0.0933672487735748,global
1953.123203,hadcrut5_surface_temperature_anomaly_C,0.0927159839944999,global
1953.123203,land_surface_air_temperature_anomaly_C,0.2904994785785675,global
1953.123203,sea_surface_temperature_anomaly_C,0.0597532466053962,global
1953.123203,surface_temperature_anomaly_C,0.1992848515510559,global
1953.199863,hadcrut5_surface_temperature_anomaly_C,0.0101008635004999,global
1953.199863,land_surface_air_temperature_anomaly_C,0.1923553049564361,global
1953.199863,sea_surface_temperature_anomaly_C,0.0601702593266963,global
1953.199863,surface_temperature_anomaly_C,0.129531517624855,global
1953.284736,hadcrut5_surface_temperature_anomaly_C,0.2245716623999998,global
1953.284736,land_surface_air_temperature_anomaly_C,0.3609713017940521,global
1953.284736,sea_surface_temperature_anomaly_C,0.0581294856965541,global
1953.284736,surface_temperature_anomaly_C,0.1993123888969421,global
1953.366872,hadcrut5_surface_temperature_anomaly_C,0.148582401365,global
1953.366872,land_surface_air_temperature_anomaly_C,0.1448073834180832,global
1953.366872,sea_surface_temperature_anomaly_C,0.0888039022684097,global
1953.366872,surface_temperature_anomaly_C,0.1323310732841491,global
1953.451745,hadcrut5_surface_temperature_anomaly_C,0.1406008086615,global
1953.451745,land_surface_air_temperature_anomaly_C,0.037076186388731,global
1953.451745,sea_surface_temperature_anomaly_C,0.0744325816631317,global
1953.451745,surface_temperature_anomaly_C,0.0993915572762489,global
1953.533881,hadcrut5_surface_temperature_anomaly_C,0.0428753542629999,global
1953.533881,land_surface_air_temperature_anomaly_C,-0.2648309469223022,global
1953.533881,sea_surface_temperature_anomaly_C,0.0536855645477771,global
1953.533881,surface_temperature_anomaly_C,0.0073671084828674,global
1953.618754,hadcrut5_surface_temperature_anomaly_C,0.087752009026,global
1953.618754,land_surface_air_temperature_anomaly_C,0.2107082307338714,global
1953.618754,sea_surface_temperature_anomaly_C,-0.0025147902779281,global
1953.618754,surface_temperature_anomaly_C,0.0463627465069294,global
1953.703628,hadcrut5_surface_temperature_anomaly_C,0.0870828586289999,global
1953.703628,land_surface_air_temperature_anomaly_C,0.1441091448068618,global
1953.703628,sea_surface_temperature_anomaly_C,0.0103798722848296,global
1953.703628,surface_temperature_anomaly_C,0.0447223149240016,global
1953.785763,hadcrut5_surface_temperature_anomaly_C,0.0841531260153,global
1953.785763,land_surface_air_temperature_anomaly_C,0.0838187858462333,global
1953.785763,sea_surface_temperature_anomaly_C,0.0110333310440182,global
1953.785763,surface_temperature_anomaly_C,0.0825803652405738,global
1953.870637,hadcrut5_surface_temperature_anomaly_C,-0.0065065175567,global
1953.870637,land_surface_air_temperature_anomaly_C,0.0582080632448196,global
1953.870637,sea_surface_temperature_anomaly_C,0.0010775278788059,global
1953.870637,surface_temperature_anomaly_C,0.006185283884406,global
1953.952772,hadcrut5_surface_temperature_anomaly_C,0.02123097067425,global
1953.952772,land_surface_air_temperature_anomaly_C,0.1962404698133468,global
1953.952772,sea_surface_temperature_anomaly_C,-0.0293758008629083,global
1953.952772,surface_temperature_anomaly_C,0.0641891583800315,global
1954.03833,hadcrut5_surface_temperature_anomaly_C,-0.24383794895,global
1954.03833,land_surface_air_temperature_anomaly_C,-0.4246588945388794,global
1954.03833,sea_surface_temperature_anomaly_C,-0.0354656875133514,global
1954.03833,surface_temperature_anomaly_C,-0.215290829539299,global
1954.123203,hadcrut5_surface_temperature_anomaly_C,-0.0905000655890999,global
1954.123203,land_surface_air_temperature_anomaly_C,-0.0829420313239097,global
1954.123203,sea_surface_temperature_anomaly_C,-0.0400803759694099,global
1954.123203,surface_temperature_anomaly_C,-0.0573914386332035,global
1954.199863,hadcrut5_surface_temperature_anomaly_C,-0.182700249135,global
1954.199863,land_surface_air_temperature_anomaly_C,-0.2108410894870758,global
1954.199863,sea_surface_temperature_anomaly_C,-0.0631034597754478,global
1954.199863,surface_temperature_anomaly_C,-0.1357794404029846,global
1954.284736,hadcrut5_surface_temperature_anomaly_C,-0.1162727458385,global
1954.284736,land_surface_air_temperature_anomaly_C,-0.1206923574209213,global
1954.284736,sea_surface_temperature_anomaly_C,-0.1006975397467613,global
1954.284736,surface_temperature_anomaly_C,-0.1093901693820953,global
1954.366872,hadcrut5_surface_temperature_anomaly_C,-0.1709937034699999,global
1954.366872,land_surface_air_temperature_anomaly_C,-0.2590554654598236,global
1954.366872,sea_surface_temperature_anomaly_C,-0.1314542740583419,global
1954.366872,surface_temperature_anomaly_C,-0.186683103442192,global
1954.451745,hadcrut5_surface_temperature_anomaly_C,-0.131826550625,global
1954.451745,land_surface_air_temperature_anomaly_C,-0.2145148664712906,global
1954.451745,sea_surface_temperature_anomaly_C,-0.174582302570343,global
1954.451745,surface_temperature_anomaly_C,-0.1631030589342117,global
1954.533881,hadcrut5_surface_temperature_anomaly_C,-0.1975020574749999,global
1954.533881,land_surface_air_temperature_anomaly_C,-0.2961894273757934,global
1954.533881,sea_surface_temperature_anomaly_C,-0.2218910604715347,global
1954.533881,surface_temperature_anomaly_C,-0.2272551655769348,global
1954.618754,hadcrut5_surface_temperature_anomaly_C,-0.101720950999,global
1954.618754,land_surface_air_temperature_anomaly_C,-0.1459533721208572,global
1954.618754,sea_surface_temperature_anomaly_C,-0.189739316701889,global
1954.618754,surface_temperature_anomaly_C,-0.1490631699562072,global
1954.703628,hadcrut5_surface_temperature_anomaly_C,-0.11456180734,global
1954.703628,land_surface_air_temperature_anomaly_C,-0.0652913376688957,global
1954.703628,sea_surface_temperature_anomaly_C,-0.1704656928777694,global
1954.703628,surface_temperature_anomaly_C,-0.1002955436706543,global
1954.785763,hadcrut5_surface_temperature_anomaly_C,-0.0124587186129499,global
1954.785763,land_surface_air_temperature_anomaly_C,0.1962093859910965,global
1954.785763,sea_surface_temperature_anomaly_C,-0.16204634308815,global
1954.785763,surface_temperature_anomaly_C,-0.0142106227576732,global
1954.870637,hadcrut5_surface_temperature_anomaly_C,0.11703093929,global
1954.870637,land_surface_air_temperature_anomaly_C,0.4556461572647095,global
1954.870637,sea_surface_temperature_anomaly_C,-0.1368927061557769,global
1954.870637,surface_temperature_anomaly_C,0.109157845377922,global
1954.952772,hadcrut5_surface_temperature_anomaly_C,-0.16503162688,global
1954.952772,land_surface_air_temperature_anomaly_C,-0.0756885111331939,global
1954.952772,sea_surface_temperature_anomaly_C,-0.2142598778009414,global
1954.952772,surface_temperature_anomaly_C,-0.1686335951089859,global
1955.03833,hadcrut5_surface_temperature_anomaly_C,0.10743682191,global
1955.03833,land_surface_air_temperature_anomaly_C,0.4857615232467651,global
1955.03833,sea_surface_temperature_anomaly_C,-0.1311569064855575,global
1955.03833,surface_temperature_anomaly_C,0.1502513289451599,global
1955.123203,hadcrut5_surface_temperature_anomaly_C,-0.1931339262949999,global
1955.123203,land_surface_air_temperature_anomaly_C,-0.1341377198696136,global
1955.123203,sea_surface_temperature_anomaly_C,-0.1627368181943893,global
1955.123203,surface_temperature_anomaly_C,-0.1496558636426925,global
1955.199863,hadcrut5_surface_temperature_anomaly_C,-0.3986434902,global
1955.199863,land_surface_air_temperature_anomaly_C,-0.5963884592056274,global
1955.199863,sea_surface_temperature_anomaly_C,-0.1292347162961959,global
1955.199863,surface_temperature_anomaly_C,-0.3178575038909912,global
1955.284736,hadcrut5_surface_temperature_anomaly_C,-0.23075694785,global
1955.284736,land_surface_air_temperature_anomaly_C,-0.2846545279026031,global
1955.284736,sea_surface_temperature_anomaly_C,-0.2023606747388839,global
1955.284736,surface_temperature_anomaly_C,-0.2386467158794403,global
1955.366872,hadcrut5_surface_temperature_anomaly_C,-0.2381208814200001,global
1955.366872,land_surface_air_temperature_anomaly_C,-0.193053737282753,global
1955.366872,sea_surface_temperature_anomaly_C,-0.205555111169815,global
1955.366872,surface_temperature_anomaly_C,-0.1936368197202682,global
1955.451745,hadcrut5_surface_temperature_anomaly_C,-0.179121766795,global
1955.451745,land_surface_air_temperature_anomaly_C,-0.0901397392153739,global
1955.451745,sea_surface_temperature_anomaly_C,-0.2053994238376617,global
1955.451745,surface_temperature_anomaly_C,-0.1643427014350891,global
1955.533881,hadcrut5_surface_temperature_anomaly_C,-0.2095872854800001,global
1955.533881,land_surface_air_temperature_anomaly_C,-0.299236387014389,global
1955.533881,sea_surface_temperature_anomaly_C,-0.1233284920454025,global
1955.533881,surface_temperature_anomaly_C,-0.1612970679998397,global
1955.618754,hadcrut5_surface_temperature_anomaly_C,-0.0895766394299999,global
1955.618754,land_surface_air_temperature_anomaly_C,0.1641861349344253,global
1955.618754,sea_surface_temperature_anomaly_C,-0.1291673630475998,global
1955.618754,surface_temperature_anomaly_C,-0.034974418580532,global
1955.703628,hadcrut5_surface_temperature_anomaly_C,-0.143899091715,global
1955.703628,land_surface_air_temperature_anomaly_C,0.0584361366927623,global
1955.703628,sea_surface_temperature_anomaly_C,-0.1388676017522812,global
1955.703628,surface_temperature_anomaly_C,-0.0868454575538635,global
1955.785763,hadcrut5_surface_temperature_anomaly_C,-0.11588212421,global
1955.785763,land_surface_air_temperature_anomaly_C,0.0396094657480716,global
1955.785763,sea_surface_temperature_anomaly_C,-0.2378186583518982,global
1955.785763,surface_temperature_anomaly_C,-0.1041406989097595,global
1955.870637,hadcrut5_surface_temperature_anomaly_C,-0.3251596312499999,global
1955.870637,land_surface_air_temperature_anomaly_C,-0.3978535532951355,global
1955.870637,sea_surface_temperature_anomaly_C,-0.2078802287578582,global
1955.870637,surface_temperature_anomaly_C,-0.3110522031784057,global
1955.952772,hadcrut5_surface_temperature_anomaly_C,-0.3677440748000001,global
1955.952772,land_surface_air_temperature_anomaly_C,-0.429981917142868,global
1955.952772,sea_surface_temperature_anomaly_C,-0.1997698843479156,global
1955.952772,surface_temperature_anomaly_C,-0.3023511171340942,global
1956.03833,hadcrut5_surface_temperature_anomaly_C,-0.2387407266999998,global
1956.03833,land_surface_air_temperature_anomaly_C,-0.244561105966568,global
1956.03833,sea_surface_temperature_anomaly_C,-0.1207890287041664,global
1956.03833,surface_temperature_anomaly_C,-0.1516483277082443,global
1956.123203,hadcrut5_surface_temperature_anomaly_C,-0.2877970722999998,global
1956.123203,land_surface_air_temperature_anomaly_C,-0.3342286646366119,global
1956.123203,sea_surface_temperature_anomaly_C,-0.1599432528018951,global
1956.123203,surface_temperature_anomaly_C,-0.2526304721832275,global
1956.202601,hadcrut5_surface_temperature_anomaly_C,-0.36208683285,global
1956.202601,land_surface_air_temperature_anomaly_C,-0.2796912789344787,global
1956.202601,sea_surface_temperature_anomaly_C,-0.1344940513372421,global
1956.202601,surface_temperature_anomaly_C,-0.2122204005718231,global
1956.287474,hadcrut5_surface_temperature_anomaly_C,-0.3088130384500001,global
1956.287474,land_surface_air_temperature_anomaly_C,-0.3821008205413818,global
1956.287474,sea_surface_temperature_anomaly_C,-0.1817350834608078,global
1956.287474,surface_temperature_anomaly_C,-0.2719691693782806,global
1956.36961,hadcrut5_surface_temperature_anomaly_C,-0.3357530996999999,global
1956.36961,land_surface_air_temperature_anomaly_C,-0.4024685025215149,global
1956.36961,sea_surface_temperature_anomaly_C,-0.1729489862918853,global
1956.36961,surface_temperature_anomaly_C,-0.2666119039058685,global
1956.454483,hadcrut5_surface_temperature_anomaly_C,-0.2290746446999999,global
1956.454483,land_surface_air_temperature_anomaly_C,-0.2451392561197281,global
1956.454483,sea_surface_temperature_anomaly_C,-0.1635739654302597,global
1956.454483,surface_temperature_anomaly_C,-0.1853604167699813,global
1956.536619,hadcrut5_surface_temperature_anomaly_C,-0.2101281888549999,global
1956.536619,land_surface_air_temperature_anomaly_C,-0.0818676352500915,global
1956.536619,sea_surface_temperature_anomaly_C,-0.1403542906045913,global
1956.536619,surface_temperature_anomaly_C,-0.1454568058252334,global
1956.621492,hadcrut5_surface_temperature_anomaly_C,-0.2908817687999999,global
1956.621492,land_surface_air_temperature_anomaly_C,-0.399097591638565,global
1956.621492,sea_surface_temperature_anomaly_C,-0.1401050239801406,global
1956.621492,surface_temperature_anomaly_C,-0.2287439703941345,global
1956.706366,hadcrut5_surface_temperature_anomaly_C,-0.2741745817499998,global
1956.706366,land_surface_air_temperature_anomaly_C,-0.3582564294338226,global
1956.706366,sea_surface_temperature_anomaly_C,-0.1894626170396804,global
1956.706366,surface_temperature_anomaly_C,-0.260705292224884,global
1956.788501,hadcrut5_surface_temperature_anomaly_C,-0.2644093102500001,global
1956.788501,land_surface_air_temperature_anomaly_C,-0.4179891347885132,global
1956.788501,sea_surface_temperature_anomaly_C,-0.1348458230495453,global
1956.788501,surface_temperature_anomaly_C,-0.2473273873329162,global
1956.873374,hadcrut5_surface_temperature_anomaly_C,-0.2197134629499999,global
1956.873374,land_surface_air_temperature_anomaly_C,-0.3916662633419037,global
1956.873374,sea_surface_temperature_anomaly_C,-0.0960384532809257,global
1956.873374,surface_temperature_anomaly_C,-0.1891735792160034,global
1956.95551,hadcrut5_surface_temperature_anomaly_C,-0.1580456869299999,global
1956.95551,land_surface_air_temperature_anomaly_C,-0.2503079771995544,global
1956.95551,sea_surface_temperature_anomaly_C,-0.0674347355961799,global
1956.95551,surface_temperature_anomaly_C,-0.1219476237893104,global
1957.03833,hadcrut5_surface_temperature_anomaly_C,-0.2186751227499999,global
1957.03833,land_surface_air_temperature_anomaly_C,-0.1606262624263763,global
1957.03833,sea_surface_temperature_anomaly_C,-0.0382066145539283,global
1957.03833,surface_temperature_anomaly_C,-0.0875532254576683,global
1957.123203,hadcrut5_surface_temperature_anomaly_C,-0.159118301925,global
1957.123203,land_surface_air_temperature_anomaly_C,-0.1739360988140106,global
1957.123203,sea_surface_temperature_anomaly_C,-0.0137527799233794,global
1957.123203,surface_temperature_anomaly_C,-0.0661098808050155,global
1957.199863,hadcrut5_surface_temperature_anomaly_C,-0.1985497758899999,global
1957.199863,land_surface_air_temperature_anomaly_C,-0.1340149492025375,global
1957.199863,sea_surface_temperature_anomaly_C,-0.0229434296488761,global
1957.199863,surface_temperature_anomaly_C,-0.0735170096158981,global
1957.284736,hadcrut5_surface_temperature_anomaly_C,-0.0405034764061999,global
1957.284736,land_surface_air_temperature_anomaly_C,-0.0926458463072776,global
1957.284736,sea_surface_temperature_anomaly_C,0.0506660901010036,global
1957.284736,surface_temperature_anomaly_C,-0.0135750398039817,global
1957.366872,hadcrut5_surface_temperature_anomaly_C,0.03363757746105,global
1957.366872,land_surface_air_temperature_anomaly_C,0.0509493350982666,global
1957.366872,sea_surface_temperature_anomaly_C,0.1383405923843383,global
1957.366872,surface_temperature_anomaly_C,0.0808775052428245,global
1957.451745,hadcrut5_surface_temperature_anomaly_C,0.0649840858135999,global
1957.451745,land_surface_air_temperature_anomaly_C,0.0058670109137892,global
1957.451745,sea_surface_temperature_anomaly_C,0.093045175075531,global
1957.451745,surface_temperature_anomaly_C,0.0697283297777175,global
1957.533881,hadcrut5_surface_temperature_anomaly_C,-0.0616520204461999,global
1957.533881,land_surface_air_temperature_anomaly_C,-0.2696940004825592,global
1957.533881,sea_surface_temperature_anomaly_C,0.1344881206750869,global
1957.533881,surface_temperature_anomaly_C,0.0190265290439128,global
1957.618754,hadcrut5_surface_temperature_anomaly_C,0.0724085281087,global
1957.618754,land_surface_air_temperature_anomaly_C,0.0237078685313463,global
1957.618754,sea_surface_temperature_anomaly_C,0.1164165511727333,global
1957.618754,surface_temperature_anomaly_C,0.0750885009765625,global
1957.703628,hadcrut5_surface_temperature_anomaly_C,0.04057058946625,global
1957.703628,land_surface_air_temperature_anomaly_C,0.0369834415614604,global
1957.703628,sea_surface_temperature_anomaly_C,0.049888152629137,global
1957.703628,surface_temperature_anomaly_C,0.0365377254784107,global
1957.785763,hadcrut5_surface_temperature_anomaly_C,-0.0001687160506499,global
1957.785763,land_surface_air_temperature_anomaly_C,0.0374936796724796,global
1957.785763,sea_surface_temperature_anomaly_C,0.0233690459281206,global
1957.785763,surface_temperature_anomaly_C,0.0081540783867239,global
1957.870637,hadcrut5_surface_temperature_anomaly_C,-0.00429365401263,global
1957.870637,land_surface_air_temperature_anomaly_C,0.2467435896396637,global
1957.870637,sea_surface_temperature_anomaly_C,0.0476643145084381,global
1957.870637,surface_temperature_anomaly_C,0.0872916281223297,global
1957.952772,hadcrut5_surface_temperature_anomaly_C,0.0523591717777499,global
1957.952772,land_surface_air_temperature_anomaly_C,0.2542654871940613,global
1957.952772,sea_surface_temperature_anomaly_C,0.0968696400523185,global
1957.952772,surface_temperature_anomaly_C,0.1405766904354095,global
1958.03833,hadcrut5_surface_temperature_anomaly_C,0.2578713444,global
1958.03833,land_surface_air_temperature_anomaly_C,0.6082925200462341,global
1958.03833,sea_surface_temperature_anomaly_C,0.1167779937386512,global
1958.03833,surface_temperature_anomaly_C,0.3372285068035126,global
1958.123203,hadcrut5_surface_temperature_anomaly_C,0.09133102718,global
1958.123203,land_surface_air_temperature_anomaly_C,0.2360291481018066,global
1958.123203,sea_surface_temperature_anomaly_C,0.1327639520168304,global
1958.123203,surface_temperature_anomaly_C,0.1659788191318512,global
1958.199863,hadcrut5_surface_temperature_anomaly_C,0.0060634758166999,global
1958.199863,land_surface_air_temperature_anomaly_C,0.0713686868548393,global
1958.199863,sea_surface_temperature_anomaly_C,0.115670159459114,global
1958.199863,surface_temperature_anomaly_C,0.0753576233983039,global
1958.284736,hadcrut5_surface_temperature_anomaly_C,-0.0679884460941999,global
1958.284736,land_surface_air_temperature_anomaly_C,0.0561077706515789,global
1958.284736,sea_surface_temperature_anomaly_C,0.0981389135122299,global
1958.284736,surface_temperature_anomaly_C,0.039106473326683,global
1958.366872,hadcrut5_surface_temperature_anomaly_C,0.0165001606807999,global
1958.366872,land_surface_air_temperature_anomaly_C,0.1212200373411178,global
1958.366872,sea_surface_temperature_anomaly_C,0.034876674413681,global
1958.366872,surface_temperature_anomaly_C,0.0550877526402473,global
1958.451745,hadcrut5_surface_temperature_anomaly_C,-0.1536077988749999,global
1958.451745,land_surface_air_temperature_anomaly_C,-0.1694400459527969,global
1958.451745,sea_surface_temperature_anomaly_C,0.0856372043490409,global
1958.451745,surface_temperature_anomaly_C,-0.0117156766355037,global
1958.533881,hadcrut5_surface_temperature_anomaly_C,-0.0183756438227999,global
1958.533881,land_surface_air_temperature_anomaly_C,0.1267895102500915,global
1958.533881,sea_surface_temperature_anomaly_C,0.0447180271148681,global
1958.533881,surface_temperature_anomaly_C,0.0299013778567314,global
1958.618754,hadcrut5_surface_temperature_anomaly_C,-0.0817181740899999,global
1958.618754,land_surface_air_temperature_anomaly_C,-0.2738166153430938,global
1958.618754,sea_surface_temperature_anomaly_C,0.0682736337184906,global
1958.618754,surface_temperature_anomaly_C,-0.008928757160902,global
1958.703628,hadcrut5_surface_temperature_anomaly_C,-0.1116514320699999,global
1958.703628,land_surface_air_temperature_anomaly_C,-0.2684711813926697,global
1958.703628,sea_surface_temperature_anomaly_C,0.0652689710259437,global
1958.703628,surface_temperature_anomaly_C,-0.031511902809143,global
1958.785763,hadcrut5_surface_temperature_anomaly_C,-0.01683508822575,global
1958.785763,land_surface_air_temperature_anomaly_C,-0.0457567982375621,global
1958.785763,sea_surface_temperature_anomaly_C,0.0734744742512703,global
1958.785763,surface_temperature_anomaly_C,0.0332820005714893,global
1958.870637,hadcrut5_surface_temperature_anomaly_C,-0.03734682224915,global
1958.870637,land_surface_air_temperature_anomaly_C,0.1131397932767868,global
1958.870637,sea_surface_temperature_anomaly_C,0.0448368303477764,global
1958.870637,surface_temperature_anomaly_C,0.0392506755888462,global
1958.952772,hadcrut5_surface_temperature_anomaly_C,-0.081942836761,global
1958.952772,land_surface_air_temperature_anomaly_C,0.0213391240686178,global
1958.952772,sea_surface_temperature_anomaly_C,0.0911713242530822,global
1958.952772,surface_temperature_anomaly_C,0.0982313603162765,global
1959.03833,hadcrut5_surface_temperature_anomaly_C,0.01528306807015,global
1959.03833,land_surface_air_temperature_anomaly_C,0.03119732812047,global
1959.03833,sea_surface_temperature_anomaly_C,0.0767714604735374,global
1959.03833,surface_temperature_anomaly_C,0.0903578400611877,global
1959.123203,hadcrut5_surface_temperature_anomaly_C,-0.0073716780773499,global
1959.123203,land_surface_air_temperature_anomaly_C,0.0142920026555657,global
1959.123203,sea_surface_temperature_anomaly_C,0.0999411568045616,global
1959.123203,surface_temperature_anomaly_C,0.0700852498412132,global
1959.199863,hadcrut5_surface_temperature_anomaly_C,0.01814350149515,global
1959.199863,land_surface_air_temperature_anomaly_C,0.2350573539733886,global
1959.199863,sea_surface_temperature_anomaly_C,0.0587557107210159,global
1959.199863,surface_temperature_anomaly_C,0.1496640592813491,global
1959.284736,hadcrut5_surface_temperature_anomaly_C,0.0285597598693,global
1959.284736,land_surface_air_temperature_anomaly_C,0.1262829154729843,global
1959.284736,sea_surface_temperature_anomaly_C,0.0498835183680057,global
1959.284736,surface_temperature_anomaly_C,0.0967274978756904,global
1959.366872,hadcrut5_surface_temperature_anomaly_C,-0.0388347599075,global
1959.366872,land_surface_air_temperature_anomaly_C,-0.1020766645669937,global
1959.366872,sea_surface_temperature_anomaly_C,0.0543326511979103,global
1959.366872,surface_temperature_anomaly_C,0.001737845595926,global
1959.451745,hadcrut5_surface_temperature_anomaly_C,-0.0008577027920534,global
1959.451745,land_surface_air_temperature_anomaly_C,0.1604018956422805,global
1959.451745,sea_surface_temperature_anomaly_C,-0.0005889309104532,global
1959.451745,surface_temperature_anomaly_C,0.0484726279973983,global
1959.533881,hadcrut5_surface_temperature_anomaly_C,-0.0400052602612,global
1959.533881,land_surface_air_temperature_anomaly_C,0.0224314425140619,global
1959.533881,sea_surface_temperature_anomaly_C,0.0017749279504641,global
1959.533881,surface_temperature_anomaly_C,-0.008139494806528,global
1959.618754,hadcrut5_surface_temperature_anomaly_C,-0.0383769986570499,global
1959.618754,land_surface_air_temperature_anomaly_C,-0.083651877939701,global
1959.618754,sea_surface_temperature_anomaly_C,0.0195600762963295,global
1959.618754,surface_temperature_anomaly_C,0.0045418082736432,global
1959.703628,hadcrut5_surface_temperature_anomaly_C,-0.13988892774,global
1959.703628,land_surface_air_temperature_anomaly_C,-0.0817866548895835,global
1959.703628,sea_surface_temperature_anomaly_C,0.0618804581463336,global
1959.703628,surface_temperature_anomaly_C,0.0325021371245384,global
1959.785763,hadcrut5_surface_temperature_anomaly_C,-0.0703595200414999,global
1959.785763,land_surface_air_temperature_anomaly_C,-0.0746334865689277,global
1959.785763,sea_surface_temperature_anomaly_C,0.0535398423671722,global
1959.785763,surface_temperature_anomaly_C,-0.0075761913321912,global
1959.870637,hadcrut5_surface_temperature_anomaly_C,-0.18299846201,global
1959.870637,land_surface_air_temperature_anomaly_C,-0.062111958861351,global
1959.870637,sea_surface_temperature_anomaly_C,0.0091414451599121,global
1959.870637,surface_temperature_anomaly_C,-0.0242727417498826,global
1959.952772,hadcrut5_surface_temperature_anomaly_C,-0.10161573257,global
1959.952772,land_surface_air_temperature_anomaly_C,0.0491543821990489,global
1959.952772,sea_surface_temperature_anomaly_C,0.008224013261497,global
1959.952772,surface_temperature_anomaly_C,0.0278126783668994,global
1960.03833,hadcrut5_surface_temperature_anomaly_C,-0.1128080476749999,global
1960.03833,land_surface_air_temperature_anomaly_C,0.0045520719140768,global
1960.03833,sea_surface_temperature_anomaly_C,-0.0221468806266784,global
1960.03833,surface_temperature_anomaly_C,0.0070899128913879,global
1960.123203,hadcrut5_surface_temperature_anomaly_C,0.02385246749065,global
1960.123203,land_surface_air_temperature_anomaly_C,0.3018744885921478,global
1960.123203,sea_surface_temperature_anomaly_C,0.0070833880454301,global
1960.123203,surface_temperature_anomaly_C,0.1632082015275955,global
1960.202601,hadcrut5_surface_temperature_anomaly_C,-0.44397941685,global
1960.202601,land_surface_air_temperature_anomaly_C,-0.7555902600288391,global
1960.202601,sea_surface_temperature_anomaly_C,0.0413832515478134,global
1960.202601,surface_temperature_anomaly_C,-0.2829405665397644,global
1960.287474,hadcrut5_surface_temperature_anomaly_C,-0.2610853344499998,global
1960.287474,land_surface_air_temperature_anomaly_C,-0.4169393479824066,global
1960.287474,sea_surface_temperature_anomaly_C,-0.0069800950586795,global
1960.287474,surface_temperature_anomaly_C,-0.1486715227365493,global
1960.36961,hadcrut5_surface_temperature_anomaly_C,-0.1764822759049999,global
1960.36961,land_surface_air_temperature_anomaly_C,-0.3817260861396789,global
1960.36961,sea_surface_temperature_anomaly_C,0.0346183478832244,global
1960.36961,surface_temperature_anomaly_C,-0.0846470817923545,global
1960.454483,hadcrut5_surface_temperature_anomaly_C,-0.123667119485,global
1960.454483,land_surface_air_temperature_anomaly_C,-0.082610510289669,global
1960.454483,sea_surface_temperature_anomaly_C,-0.0224352367222309,global
1960.454483,surface_temperature_anomaly_C,-0.0008722845232114,global
1960.536619,hadcrut5_surface_temperature_anomaly_C,-0.1107762676599999,global
1960.536619,land_surface_air_temperature_anomaly_C,-0.326533168554306,global
1960.536619,sea_surface_temperature_anomaly_C,0.0553601868450641,global
1960.536619,surface_temperature_anomaly_C,-0.0499660931527614,global
1960.621492,hadcrut5_surface_temperature_anomaly_C,-0.00135328301625,global
1960.621492,land_surface_air_temperature_anomaly_C,0.0095320530235767,global
1960.621492,sea_surface_temperature_anomaly_C,0.0300306528806686,global
1960.621492,surface_temperature_anomaly_C,0.0354332327842712,global
1960.706366,hadcrut5_surface_temperature_anomaly_C,0.0048376850615,global
1960.706366,land_surface_air_temperature_anomaly_C,0.2562126815319061,global
1960.706366,sea_surface_temperature_anomaly_C,0.0669404417276382,global
1960.706366,surface_temperature_anomaly_C,0.1214941218495369,global
1960.788501,hadcrut5_surface_temperature_anomaly_C,-0.02901795466297,global
1960.788501,land_surface_air_temperature_anomaly_C,0.1808250546455383,global
