frequency_per_year,period_years,power
2.014899255037248e-05,49630.2729528536,0.05908593607028395
2.0198990050497475e-05,49507.425742574254,0.057667654050795804
2.0248987550622468e-05,49385.18518518519,0.058540124098164184
2.029898505074746e-05,49263.546798029565,0.03573363573279427
2.0348982550872457e-05,49142.50614250614,0.033013491020220984
2.039898005099745e-05,49022.05882352941,0.03395803625362107
2.0448977551122442e-05,48902.20048899756,0.03416561855036336
2.0498975051247438e-05,48782.92682926829,0.12235781207670374
2.054897255137243e-05,48664.233576642335,0.13201596277953193
2.0598970051497423e-05,48546.11650485438,0.13017374722034594
2.064896755162242e-05,48428.57142857143,0.13417032751454197
2.069896505174741e-05,48311.59420289855,0.14702671346199697
2.0748962551872404e-05,48195.18072289157,0.1456546047166398
2.07989600519974e-05,48079.32692307692,0.14852169444786914
2.0848957552122393e-05,47964.02877697842,0.04070500280963096
2.0898955052247385e-05,47849.28229665072,0.05905756212732135
2.094895255237238e-05,47735.08353221957,0.05564918928304224
2.0998950052497374e-05,47621.42857142857,0.05394308192160668
2.1048947552622367e-05,47508.3135391924,0.06076292997213952
2.1098945052747363e-05,47395.7345971564,0.04392837918331415
2.1148942552872355e-05,47283.68794326241,0.03846643302777837
2.1198940052997348e-05,47172.16981132076,0.04157029901163283
2.1248937553122344e-05,47061.17647058824,0.0385507534649522
2.1298935053247336e-05,46950.704225352114,0.020876377372381804
2.134893255337233e-05,46840.74941451991,0.023074634132218354
2.1398930053497325e-05,46731.30841121495,0.020193326292593603
2.1448927553622318e-05,46622.37762237762,0.0178801277890038
2.149892505374731e-05,46513.9534883721,0.019218751736086528
2.1548922553872306e-05,46406.03248259861,0.018880840888431165
2.15989200539973e-05,46298.61111111112,0.011212269984558076
2.164891755412229e-05,46191.68591224019,0.010167269113652106
2.1698915054247288e-05,46085.253456221195,0.006862287878746637
2.174891255437228e-05,45979.31034482759,0.006652520094444433
2.1798910054497273e-05,45873.85321100918,0.012312118115328752
2.184890755462227e-05,45768.87871853547,0.013054603830504757
2.189890505474726e-05,45664.38356164384,0.022927275498405963
2.1948902554872254e-05,45560.36446469249,0.02507526124074951
2.199890005499725e-05,45456.818181818184,0.03123678580689478
2.2048897555122243e-05,45353.74149659864,0.03155613071759541
2.2098895055247235e-05,45251.131221719465,0.03641256342292538
2.214889255537223e-05,45148.9841986456,0.04373908068096214
2.2198890055497224e-05,45047.2972972973,0.04301287333227853
2.2248887555622216e-05,44946.067415730344,0.03814658879768586
2.2298885055747212e-05,44845.291479820626,0.02562990796583698
2.2348882555872205e-05,44744.966442953024,0.02547523655237582
2.2398880055997198e-05,44645.08928571429,0.022692712253057377
2.2448877556122194e-05,44545.6570155902,0.018685933141381596
2.2498875056247186e-05,44446.66666666667,0.02158377947338038
2.2548872556372182e-05,44348.11529933481,0.022107594998276914
2.2598870056497175e-05,44250.0,0.020914354102778143
2.2648867556622167e-05,44152.317880794704,0.020917366529152635
2.2698865056747163e-05,44055.06607929515,0.020969171615063557
2.2748862556872156e-05,43958.24175824176,0.021911081620018952
2.279886005699715e-05,43861.84210526316,0.02112999078827973
2.2848857557122145e-05,43765.86433260394,0.02462845130361709
2.2898855057247137e-05,43670.305676855896,0.04674906949372225
2.294885255737213e-05,43575.163398692814,0.09123955274866706
2.2998850057497126e-05,43480.434782608696,0.09838209145350738
2.304884755762212e-05,43386.117136659435,0.10312009653363356
2.309884505774711e-05,43292.207792207795,0.10486247011356127
2.3148842557872107e-05,43198.704103671706,0.10770138970939015
2.31988400579971e-05,43105.60344827586,0.0995196111528391
2.3248837558122092e-05,43012.903225806454,0.10336839663080481
2.329883505824709e-05,42920.6008583691,0.018473945853201713
2.334883255837208e-05,42828.6937901499,0.0317481279811196
2.3398830058497074e-05,42737.17948717949,0.028395186310228672
