time_years,elapsed_years,baseline,r00,r01,r02,r03,r04,r05,r06,r07,ensemble_mean,ensemble_std,rms_difference_vs_baseline,median_abs_difference_vs_baseline
-6349000,6349000,0.0217156759473072,0.0217157162408942,0.021715658616821,0.0217156558728149,0.0217156930973251,0.0217157058865473,0.0217156824107402,0.0217157167401527,0.0217156750113295,0.021715687984578114,2.2541424351187175e-08,2.5554093659396166e-08,1.870248925173179e-08
-6348000,6348000,0.0229418811689211,0.0229418728860718,0.0229418880292381,0.0229418901773219,0.0229418804180561,0.0229418746793252,0.0229418794914231,0.0229418730028978,0.022941884201189,0.022941880360690375,6.254659956763816e-09,6.306663783612347e-09,6.674956448682323e-09
-6347000,6347000,0.0242079797265815,0.0242079904436986,0.0242079748149077,0.0242079741065528,0.0242079836095374,0.0242079875497371,0.0242079807032575,0.024207990992047,0.0242079791389997,0.024207982669842226,6.1821574186663315e-09,6.847032498963168e-09,5.265851249838804e-09
-6346000,6346000,0.0254066855770026,0.0254066809514012,0.0254066858165517,0.0254066835837914,0.0254066826086154,0.0254066820610398,0.0254066850358112,0.0254066802364875,0.0254066841927254,0.025406683060802952,1.8261950727110244e-09,3.1090592022065102e-09,2.4807991997471968e-09
-6345000,6345000,0.0267285930910023,0.0267285763045043,0.026728600764874,0.026728602296624,0.026728586266667,0.0267285806804359,0.0267285904236307,0.0267285763249559,0.0267285937665926,0.02672858835353555,9.586024196901196e-09,1.0692775651054922e-08,8.439746698382655e-09
-6344000,6344000,0.0279517618896443,0.0279517533771965,0.0279517621701666,0.0279517604535735,0.0279517555923707,0.0279517558635427,0.0279517608661799,0.027951753099791,0.0279517590942203,0.02795175756463015,3.2986688893630084e-09,5.43939002507398e-09,4.4107628001388566e-09
-6343000,6343000,0.0291580563285501,0.0291580160526528,0.0291580692542502,0.0291580689519685,0.0291580361003541,0.0291580272121412,0.0291580515711106,0.0291580146688237,0.0291580533504635,0.029158042145220577,2.0503712596283127e-08,2.4931286902233603e-08,1.6576948050350815e-08
-6342000,6342000,0.0304422190463541,0.0304422092407913,0.0304422238642681,0.0304422242370394,0.0304422158628952,0.0304422113714465,0.0304422171098572,0.0304422100369697,0.0304422197463315,0.030442216433699862,5.54689650590968e-09,6.131396498063035e-09,5.004299648281307e-09
-6341000,6341000,0.0316385581105046,0.031638552506841,0.03163855382815,0.0316385514966972,0.0316385504529039,0.0316385552886482,0.0316385592497317,0.0316385522956347,0.0316385522286869,0.0316385534184117,2.5899860160127232e-09,5.3594555105534985e-09,5.709266753806119e-09
-6340000,6340000,0.0327879633508034,0.032787919981361,0.032787980460291,0.0327879825376265,0.0327879445466352,0.0327879317205047,0.0327879581286611,0.0327879196147777,0.0327879628959988,0.032787949985732,2.3471169314000067e-08,2.7009644988569596e-08,1.899549564865488e-08
-6339000,6339000,0.0340162577274512,0.0340162463607858,0.0340162586344157,0.0340162577814743,0.0340162504740319,0.0340162504005823,0.0340162583377805,0.0340162462275996,0.0340162543594381,0.034016252822013524,4.844813406528121e-09,6.894601924819023e-09,5.310716196665899e-09
-6338000,6338000,0.0351113224749301,0.0351113003456292,0.0351113262564176,0.0351113241470755,0.0351113091774137,0.035111306756411,0.0351113205087203,0.0351113001132476,0.0351113179107752,0.03511131315196126,9.747421538279148e-09,1.3488142001253224e-08,8.93083565087216e-09
-6337000,6337000,0.0362483993364672,0.0362483823934532,0.0362484068661123,0.0362484100047754,0.036248392780992,0.0362483876464126,0.0362483985375379,0.0362483831086022,0.0362483996074746,0.036248395118170025,9.739794640379436e-09,1.0614029900255924e-08,9.098976645055545e-09
-6336000,6336000,0.0373157343990699,0.0373157404278837,0.0373157295093244,0.0373157280142795,0.0373157358214421,0.0373157395148921,0.0373157369032503,0.0373157409203959,0.0373157319894744,0.0373157353876178,4.69046215623289e-09,4.793502080355609e-09,5.002783850377446e-09
-6335000,6335000,0.0383779219556965,0.0383778787311363,0.0383779351980078,0.0383779339516244,0.0383779000271681,0.0383778904462326,0.0383779165984991,0.0383778776181175,0.038377918133982,0.03837790633809597,2.156148412229185e-08,2.6623430353836428e-08,1.7585419849475148e-08
-6334000,6334000,0.0394103555576905,0.0394103926239996,0.0394103453249248,0.0394103480726055,0.0394103755794984,0.0394103827665025,0.0394103605830443,0.039410395675596,0.0394103590750483,0.039410369962652424,1.8244480011532716e-08,2.3245730338441204e-08,1.5127286798199968e-08
-6333000,6333000,0.0403753703083844,0.0403753646491962,0.040375368691163,0.0403753665995302,0.0403753648389865,0.0403753668918709,0.0403753707842993,0.0403753642324159,0.0403753664486627,0.04037536664201558,2.0762812644563475e-09,4.21345513476865e-09,3.784287952446341e-09
-6332000,6332000,0.0413553251400022,0.0413553616511274,0.0413553153860929,0.0413553161189013,0.0413553452953149,0.0413553510268899,0.0413553285860772,0.0413553644927408,0.041355328955961,0.041355338939138175,1.8157968763223798e-08,2.280631454613519e-08,1.4954611000927986e-08
-6331000,6331000,0.0422998003938614,0.0422998151920458,0.0422997949892686,0.0422997958606784,0.0422998068745311,0.042299811795035,0.0422998029161239,0.0422998162781786,0.0422998001227153,0.04229980550357208,7.831069427901167e-09,9.350657287269805e-09,5.942631251670827e-09
-6330000,6330000,0.0431736681358092,0.0431737045159597,0.0431736549401012,0.0431736533658484,0.0431736851346375,0.0431736942793212,0.0431736717451336,0.0431737067164309,0.0431736688027075,0.0431736799375175,1.960845156316658e-08,2.288605888784757e-08,1.588439454969226e-08
-6329000,6329000,0.0440337951152968,0.0440338407053921,0.0440337820320816,0.0440337841174323,0.0440338189710687,0.0440338284535315,0.0440338007267178,0.0440338436301863,0.0440337988247109,0.04403381218264016,2.2692798164336623e-08,2.839467023161724e-08,1.8469493549139182e-08
-6328000,6328000,0.0449226116554857,0.0449225982109972,0.0449226154010748,0.0449226144158076,0.0449226043576632,0.0449226021329446,0.0449226103284814,0.0449225975169728,0.0449226095283364,0.04492260648653475,6.507485191433732e-09,8.310560598571886e-09,5.521705797456589e-09
-6327000,6327000,0.045656397255475,0.0456564268982671,0.0456563878355231,0.0456563872673546,0.0456564116273692,0.0456564179413078,0.0456563985123195,0.0456564297217355,0.0456563987163575,0.04565640731502929,1.561194668649537e-08,1.8572224204320518e-08,1.2180007297885043e-08
-6326000,6326000,0.0464478479163113,0.0464478387870604,0.046447851820941,0.0464478528816391,0.0464478437181715,0.0464478417362957,0.0464478473684965,0.046447838589186,0.0464478472828291,0.046447845273077416,5.1340041624222266e-09,5.774485614878691e-09,4.581733801384269e-09
-6325000,6325000,0.0472078819717373,0.0472079078671115,0.0472078716589078,0.0472078695015974,0.0472078936757301,0.0472079010116479,0.0472078856302452,0.0472079085962965,0.0472078814940857,0.04720788992945276,1.4351868301325955e-08,1.6410403989644528e-08,1.2087066347810094e-08
-6324000,6324000,0.0478806715131578,0.0478806627378347,0.0478806758979431,0.0478806761585151,0.0478806674534871,0.0478806640153389,0.0478806674655601,0.0478806640796687,0.0478806717102259,0.047880668689821694,4.980198613626168e-09,5.724823575661677e-09,4.515071299476814e-09
-6323000,6323000,0.0485751664055922,0.048575134994013,0.0485751751143606,0.0485751751210962,0.0485751495639869,0.0485751453056341,0.0485751659797065,0.0485751319883463,0.048575162255292,0.048575155040304456,1.595279335390073e-08,1.9587276008978e-08,1.2778554651926566e-08
-6322000,6322000,0.0491816225648936,0.0491816277697857,0.0491816202369689,0.0491816181746251,0.0491816247384453,0.0491816259610003,0.049181622559376,0.049181627941444,0.049181621884285,0.049181623658241275,3.3137920071982e-09,3.489502347722374e-09,2.862015700821896e-09
-6321000,6321000,0.0498430452320778,0.0498430367220031,0.0498430483760377,0.0498430484893504,0.0498430405063113,0.0498430386745113,0.0498430427707302,0.0498430371895886,0.0498430444145445,0.04984304214288464,4.377692564653338e-09,5.3579199849189374e-09,3.9915195523820834e-09
-6320000,6320000,0.0503719556607426,0.0503719333036994,0.0503719609372201,0.050371961155054,0.0503719429155303,0.0503719414691716,0.0503719568488244,0.0503719304264019,0.0503719516824818,0.05037194734229794,1.1303456618542695e-08,1.403440961243565e-08,9.119761848475072e-09
-6319000,6319000,0.0509120829835542,0.0509120622305204,0.0509120919516501,0.0509120913782017,0.0509120737638997,0.0509120664635032,0.050912077378672,0.050912062352912,0.0509120831523127,0.05091207608395897,1.126793372791573e-08,1.3212522271606186e-08,9.093875198012968e-09
-6318000,6318000,0.051463185867101,0.0514631418088046,0.0514632006290378,0.051463200362569,0.0514631636526771,0.0514631540997162,0.0514631808041378,0.0514631390564154,0.0514631827210102,0.051463170391796015,2.2865655122986696e-08,2.7610201892909193e-08,1.8488180351244887e-08
-6317000,6317000,0.051908425728821,0.0519084243617467,0.051908425225808,0.0519084260046405,0.051908423226784,0.0519084257311688,0.0519084264809281,0.0519084235501876,0.0519084240318522,0.05190842482663949,1.1257522545269128e-09,1.4426536714180032e-09,1.0595907033728036e-09
-6316000,6316000,0.0523360005698314,0.0523359694273791,0.0523360156521933,0.0523360164548494,0.0523359877281919,0.0523359756695525,0.0523359918312337,0.0523359696240878,0.052336002469719,0.052335991107150835,1.7874103086654926e-08,2.0224388360389548e-08,1.548368995171745e-08
-6315000,6315000,0.0527951055979491,0.0527950607737678,0.0527951189469224,0.0527951186203727,0.0527950818572697,0.0527950745434122,0.0527951030449108,0.0527950563589832,0.0527951009308553,0.05279508938456176,2.300753695709022e-08,2.8146415151386323e-08,1.8544826348165788e-08
-6314000,6314000,0.0531179187280599,0.0531179249037726,0.0531179179302066,0.0531179186838871,0.0531179215025469,0.0531179226076771,0.0531179172998058,0.0531179258381968,0.0531179196991587,0.05311792105815645,2.992268081317286e-09,3.792494985853863e-09,2.1013705497896495e-09
-6313000,6313000,0.0534916203723032,0.0534916307498072,0.0534916204846235,0.0534916203134125,0.0534916281314114,0.0534916263648702,0.0534916188860162,0.0534916318462113,0.0534916238997319,0.053491625084510525,4.643361913953151e-09,6.615565565602703e-09,4.75999785073955e-09
-6312000,6312000,0.0537600984876104,0.0537601355581809,0.0537600836898264,0.0537600840763283,0.0537601150303018,0.0537601278345214,0.0537601075805588,0.0537601349695442,0.0537600979865644,0.053760110840728265,1.9776427149097805e-08,2.3317516847444147e-08,1.5670237701187473e-08
-6311000,6311000,0.0540706973830894,0.0540707193220787,0.0540706971021911,0.0540706974815655,0.0540707140016653,0.054070710168267,0.0540706946290018,0.054070722550807,0.0540707049602087,0.05407070752697314,9.976662835057267e-09,1.4227866268281427e-08,1.018114844861251e-08
-6310000,6310000,0.0542719871886771,0.054272034327724,0.0542719676832519,0.0542719657375298,0.0542720074620992,0.0542720226118395,0.0542719948027099,0.0542720353095756,0.0542719864129999,0.05427200179346622,2.5971889306690133e-08,2.9796625638769994e-08,2.0862284701855804e-08
-6309000,6309000,0.0544405095056628,0.0544405569478714,0.0544404961825565,0.0544404979335056,0.0544405353000277,0.0544405444350408,0.0544405165224053,0.0544405587136594,0.0544405142815147,0.05444052753957267,2.3289721369957018e-08,2.9455611127066087e-08,1.9558735599861654e-08
-6308000,6308000,0.0546705532427793,0.0546705691832298,0.0546705471036122,0.0546705456291697,0.0546705602922484,0.0546705642747307,0.0546705538467228,0.054670570059267,0.0546705535976309,0.054670557998326444,8.828338246773927e-09,1.002770087231985e-08,7.331539347843474e-09
-6307000,6307000,0.0547292342449434,0.0547292463040201,0.0547292293324532,0.0547292287516513,0.0547292393851709,0.0547292432674596,0.0547292361047077,0.0547292462323229,0.0547292342098958,0.054729237948460185,6.566837255865187e-09,7.539190151497309e-09,5.3167597997838545e-09
-6306000,6306000,0.0548158714028107,0.054815846541893,0.0548158812466352,0.0548158828947618,0.0548158597232186,0.0548158530854048,0.0548158676744028,0.0548158455946526,0.0548158713413377,0.054815863512788304,1.3697251016992e-08,1.580718629730842e-08,1.1585771602512507e-08
-6305000,6305000,0.0548975136667146,0.0548975481112205,0.0548975011252244,0.0548974988734899,0.0548975300634045,0.0548975383500171,0.0548975173096594,0.0548975490734282,0.0548975149930579,0.05489752473743774,1.846905397201856e-08,2.153292514672531e-08,1.5594957297748735e-08
-6304000,6304000,0.0548732281938333,0.0548732329170641,0.0548732259401513,0.0548732267546483,0.0548732294725866,0.0548732321551864,0.0548732293042922,0.0548732327178164,0.0548732279355956,0.05487322964966761,2.5396203943327653e-09,2.927306832256006e-09,1.846433499153033e-09
-6303000,6303000,0.0548678424276426,0.0548677978551374,0.0548678607806319,0.0548678613589041,0.0548678230378439,0.0548678082592946,0.0548678340629983,0.0548677965785099,0.0548678433419546,0.05486782815940934,2.4417360020291692e-08,2.8280557824517033e-08,1.9160530100037487e-08
-6302000,6302000,0.0547779927559443,0.0547779955504735,0.0547779880589752,0.0547779856679039,0.054777991120403,0.0547779955333763,0.0547779944383722,0.0547779941363076,0.0547779898236216,0.05477799179117916,3.4711068390408737e-09,3.6026871157077917e-09,2.7859806024654876e-09
-6301000,6301000,0.0546696400388464,0.0546696002254802,0.0546696575501288,0.0546696596214973,0.054669623656003,0.0546696101538653,0.0546696340569919,0.0546695984342773,0.0546696417191511,0.05466962817717436,2.2585092089410174e-08,2.551050074218712e-08,1.8546966653459895e-08
-6300000,6300000,0.0545613462799835,0.0545613520958303,0.0545613431820992,0.0545613429268413,0.0545613477262087,0.0545613507453522,0.054561346954511,0.0545613516905412,0.0545613458157926,0.054561347642147054,3.3874084368707204e-09,3.651030744038732e-09,3.2255132488556715e-09
-6299000,6299000,0.054292598850615,0.0542925596693214,0.0542926110569553,0.0542926097866802,0.0542925787047222,0.054292570218849,0.0542925941568091,0.0542925564975266,0.0542925961872149,0.05429258453475984,2.0039838426249277e-08,2.462800911902723e-08,1.6176116550414843e-08
-6298000,6298000,0.0541365338828424,0.0541364805762551,0.0541365560455927,0.0541365584827235,0.0541365109213828,0.0541364944511302,0.0541365269136229,0.0541364774918919,0.0541365349472891,0.054136517478736025,2.9784448904580774e-08,3.400306019183531e-08,2.3780670349582422e-08
-6297000,6297000,0.0538334464769719,0.0538334546147742,0.0538334419864097,0.0538334407267671,0.0538334485757419,0.0538334524665336,0.0538334472110359,0.0538334540137183,0.0538334456987838,0.05383344816172056,4.936768474488897e-09,5.216326391909351e-09,5.1203834991464525e-09
-6296000,6296000,0.0534991846412419,0.0534991495297034,0.0534991965114922,0.0534991966164077,0.0534991671840014,0.0534991589101004,0.0534991802159478,0.053499147051069,0.0534991832021844,0.05349917240261328,1.844036819470433e-08,2.2132130701810245e-08,1.4716203151909912e-08
-6295000,6295000,0.0531741150450044,0.0531741317358508,0.0531741132539515,0.0531741155012394,0.0531741266416604,0.0531741269850653,0.0531741173890896,0.0531741320496278,0.0531741197295636,0.05317412291075605,6.8982290691119925e-09,1.0462103678283994e-08,8.140607604678607e-09
-6294000,6294000,0.0527833795753844,0.052783352188234,0.052783384934446,0.0527833827800027,0.0527833629042172,0.0527833599015848,0.0527833767086673,0.0527833498582611,0.0527833752962205,0.0527833680714542,1.2771769554803238e-08,1.7188906525607815e-08,1.1015114400464432e-08
-6293000,6293000,0.0523211154501749,0.0523211722289829,0.05232109864022,0.0523211001323726,0.052321145237013,0.052321156474134,0.0523211217489798,0.0523211752700212,0.0523211210573385,0.052321136348632745,2.843155937293316e-08,3.5285961924073347e-08,2.3298396500254226e-08
-6292000,6292000,0.0518647126810605,0.0518647377920436,0.0518647032950357,0.0518647040219204,0.0518647245074798,0.0518647320067838,0.0518647178582345,0.0518647378636155,0.0518647136687699,0.051864721376735395,1.3057608397439885e-08,1.568808143267505e-08,1.0606222049930336e-08
-6291000,6291000,0.0513691280600799,0.0513691317260672,0.0513691253535779,0.0513691231775361,0.0513691291261042,0.0513691303362182,0.0513691281598964,0.0513691311198732,0.0513691277023454,0.051369128337702324,2.734153021246944e-09,2.748211592014675e-09,2.4913201501775006e-09
-6290000,6290000,0.0507787503640877,0.0507787749522238,0.0507787437656982,0.0507787459928281,0.0507787633053419,0.0507787683098628,0.0507787531004312,0.0507787762241025,0.0507787535355263,0.05077875989825185,1.1810131620523478e-08,1.517825730720879e-08,9.769821850830196e-09
-6289000,6289000,0.0501969902020138,0.050196996358522,0.050196986941184,0.0501969857485482,0.0501969925461541,0.0501969949248675,0.0501969917792688,0.0501969953474986,0.0501969899757429,0.05019699170272326,3.660041245898619e-09,3.9557591956363395e-09,3.857147698460572e-09
-6288000,6288000,0.0495466984557782,0.0495467536183615,0.0495466797898802,0.0495466783995024,0.0495467256842057,0.049546738248814,0.0495467043922458,0.0495467557829695,0.049546701899947,0.049546717226990764,2.879474115557876e-08,3.437288959711681e-08,2.3642351649338922e-08
-6287000,6287000,0.0488966561793965,0.0488966589171987,0.0488966562754934,0.0488966580370851,0.0488966580730551,0.0488966583626336,0.0488966567731851,0.0488966587696429,0.0488966576022737,0.04889665785132095,8.683432113490297e-10,1.883972212587798e-09,1.8756735990776985e-09
-6286000,6286000,0.0481408814407371,0.0481408633525172,0.0481408867373201,0.0481408848138463,0.0481408723031762,0.0481408675673284,0.0481408784865067,0.048140861870893,0.0481408804460862,0.04814087444720927,8.972193135635367e-09,1.1375837609353934e-08,7.217071950477161e-09
-6285000,6285000,0.0473686495307148,0.0473686729516066,0.04736864410973,0.0473686446649434,0.0473686629730683,0.0473686654437798,0.0473686503427177,0.047368674685869,0.0473686535501386,0.04736865859023167,1.1338659625282346e-08,1.4513443703860895e-08,9.43166915054472e-09
-6284000,6284000,0.0466146275285394,0.046614637149432,0.0466146232826467,0.0466146239563664,0.0466146316915323,0.0466146356263951,0.0466146310428642,0.0466146361984725,0.0466146275805769,0.04661463081603576,5.0906193644766105e-09,6.059871108792134e-09,4.204442800859187e-09
-6283000,6283000,0.0457150444286686,0.0457150392054064,0.0457150471940699,0.0457150462802733,0.0457150425710503,0.0457150390864564,0.0457150409705215,0.0457150394690824,0.045715045793363,0.0457150425712779,3.185274616842478e-09,3.687258410514907e-09,3.1117741994268755e-09
-6282000,6282000,0.0448424715224197,0.0448424658136857,0.0448424753660251,0.0448424766665308,0.0448424698627868,0.0448424666784865,0.0448424694962869,0.044842465730765,0.0448424733441321,0.044842470369837364,4.037054023965283e-09,4.198362923052832e-09,4.343769299114397e-09
-6281000,6281000,0.0439115532620527,0.0439115201910286,0.0439115629899143,0.0439115632051511,0.0439115362687099,0.0439115304592158,0.0439115524681421,0.0439115162049448,0.043911550539556,0.04391154154083283,1.7241330311997626e-08,2.084827250019881e-08,1.3468220597806502e-08
-6280000,6280000,0.0429211997973215,0.0429212131870594,0.0429211970216859,0.0429211974087415,0.0429212067982563,0.0429212080848339,0.0429211977997181,0.0429212149936905,0.0429212023626662,0.04292120470708148,6.6993059133629324e-09,8.305807770409936e-09,4.888285200232989e-09
-6279000,6279000,0.0418781946004571,0.0418781504864865,0.0418782085139482,0.0418782091353693,0.0418781720019405,0.0418781630662282,0.041878190633642,0.0418781471069469,0.0418781915966287,0.041878179067648784,2.2929890153427722e-08,2.7695631362432928e-08,1.856671439856572e-08
-6278000,6278000,0.0408081957344823,0.0408081601009762,0.0408082054842721,0.0408082056298607,0.0408081766429191,0.0408081710690151,0.0408081942950416,0.0408081566041512,0.0408081920136073,0.040808182729980415,1.8130636664472438e-08,2.231226243930717e-08,1.4493470798515595e-08
-6277000,6277000,0.0396750935061975,0.0396750673934192,0.0396751037517332,0.0396751047161444,0.0396750814147485,0.0396750732650887,0.0396750879407714,0.0396750674616615,0.0396750937354781,0.03967508495988063,1.4113135999312675e-08,1.6499095123283056e-08,1.1650697951531841e-08
-6276000,6276000,0.0385143339469131,0.0385143050921391,0.038514337919702,0.0385143377279891,0.0385143157498479,0.0385143155695369,0.0385143357848422,0.0385143017657729,0.0385143275234698,0.038514322141662484,1.3678868573681565e-08,1.8068629929030348e-08,1.2310254249997543e-08
-6275000,6275000,0.0372550320911088,0.0372550292136626,0.0372550314585735,0.0372550317137222,0.0372550299388569,0.0372550303319253,0.0372550326787414,0.0372550296739967,0.0372550309932372,0.03725503075033947,1.0932119521614796e-09,1.7299638033790629e-09,1.4285275497238903e-09
-6274000,6274000,0.0360777882537221,0.0360777507840211,0.0360778008820611,0.0360778010218483,0.0360777708047102,0.036077760233083,0.0360777834668802,0.0360777501335012,0.0360777869467339,0.03607777553410488,1.936351831964671e-08,2.3167531245692364e-08,1.510856904862745e-08
-6273000,6273000,0.0347319771739065,0.0347320240873461,0.034731956108684,0.0347319566088551,0.0347319967810968,0.0347320142721311,0.034731988242575,0.0347320255529966,0.0347319752371158,0.03473199211135006,2.6244144850254524e-08,3.019738993986507e-08,2.0815136947405222e-08
-6272000,6272000,0.0334262479423127,0.0334262790122672,0.0334262409917195,0.0334262410960416,0.0334262668731348,0.0334262683716487,0.033426248226836,0.0334262831892702,0.0334262534477589,0.03342626015108461,1.547806533599337e-08,1.9713564319061724e-08,1.2940707647818295e-08
-6271000,6271000,0.0321255760754971,0.03212559967874,0.0321255657548204,0.0321255646945713,0.0321255867946303,0.0321255939569375,0.0321255806894248,0.0321256007650361,0.0321255756767219,0.03212558350136029,1.3311995418923605e-08,1.5243118649075396e-08,1.1050029499054537e-08
-6270000,6270000,0.0307153757304647,0.0307154132902224,0.0307153667512559,0.0307153694797991,0.0307153975653761,0.030715402715877,0.0307153798786398,0.0307154165164188,0.0307153811564484,0.03071539091925469,1.802760459594646e-08,2.3573159923186675e-08,1.5407060099947856e-08
-6269000,6269000,0.0293324831134808,0.0293324778537443,0.0293324850913839,0.0293324845532712,0.0293324805043449,0.0293324778320403,0.0293324795061093,0.0293324794885351,0.0293324833501374,0.0293324810224458,2.729035471815998e-09,3.438031701671377e-09,3.1082537012977474e-09
-6268000,6268000,0.0279151629625218,0.0279152324588579,0.0279151399219069,0.0279151392658267,0.0279151983996152,0.0279152140176942,0.0279151724943027,0.0279152357768302,0.0279151670891963,0.027915187428028763,3.6065707036766434e-08,4.358091618005161e-08,2.956689425064052e-08
-6267000,6267000,0.0264915825449496,0.0264915863696578,0.0264915818431797,0.0264915840055287,0.0264915847640204,0.0264915855050659,0.0264915830755896,0.0264915877503584,0.0264915832801051,0.0264915845741882,1.7998808177951095e-09,2.7124491257099424e-09,1.8398249521101029e-09
-6266000,6266000,0.025050091028914,0.0250500885237025,0.0250500915307662,0.025050090566049,0.0250500898603582,0.0250500881538742,0.0250500888628456,0.0250500899139667,0.0250500909269935,0.02505008979231949,1.1228078910975724e-09,1.670288463067749e-09,1.141751550942649e-09
-6265000,6265000,0.0235242732274174,0.023524299257749,0.0235242621928243,0.023524262558066,0.0235242847886332,0.0235242935936938,0.0235242790763736,0.0235243004710936,0.0235242725859528,0.02352428181554829,1.4354503273706548e-08,1.6727455167760392e-08,1.1297904450521812e-08
-6264000,6264000,0.0221054071319359,0.0221053842588391,0.0221054159913443,0.0221054165297131,0.0221053974276624,0.0221053895067253,0.0221054032635542,0.0221053846790349,0.0221054072195589,0.022105399859554023,1.2200468108399955e-08,1.4203484086700958e-08,9.551025349080478e-09
-6263000,6263000,0.0205900131846015,0.020590034484726,0.0205899997268253,0.0205899977204059,0.0205900190382119,0.0205900304891285,0.020590018624151,0.0205900351793631,0.0205900087947389,0.020590018007193827,1.3938390130002528e-08,1.4749105604511546e-08,1.4460985901798562e-08
-6262000,6262000,0.0190253619919926,0.0190253129541423,0.0190253801522989,0.0190253823546082,0.0190253398306852,0.0190253259736173,0.0190253566009608,0.0190253115052611,0.0190253609469502,0.0190253462898155,2.6325341820429226e-08,3.065260164569099e-08,2.1261961500457227e-08
-6261000,6261000,0.017589566020081,0.0175895495922293,0.0175895694525976,0.0175895687481776,0.0175895566850812,0.0175895541891651,0.0175895645446992,0.0175895493361295,0.0175895633812405,0.017589559491165002,7.60503369741765e-09,1.002313731710945e-08,6.383758200875778e-09
-6260000,6260000,0.0159974839963986,0.0159974594951902,0.015997489513206,0.0159974892324093,0.0159974701126547,0.0159974668743708,0.0159974826707928,0.0159974583282968,0.0159974802437176,0.015997474558829775,1.1759209255392846e-08,1.5078020679835394e-08,9.700275648699686e-09
-6259000,6259000,0.014504234068933,0.0145041884893696,0.0145042514508221,0.0145042546344139,0.0145042132587684,0.0145042005341338,0.0145042283772347,0.0145041876270274,0.0145042333817516,0.014504219719190185,2.4755324362397282e-08,2.861365413696209e-08,2.068782275002623e-08
-6258000,6258000,0.0129841953290161,0.0129841824228656,0.0129841975680094,0.012984196054992,0.0129841877029454,0.0129841858550143,0.0129841939169951,0.0129841821448523,0.0129841927857829,0.012984189806432124,5.682374730013552e-09,7.923907894984459e-09,5.084651949482932e-09
-6257000,6257000,0.0115008679111264,0.0115008278337535,0.0115008809397464,0.0115008823930573,0.0115008478394264,0.0115008389456336,0.0115008638106868,0.0115008264394838,0.01150086522825,0.011500854178754724,2.0805120494679118e-08,2.492851922204553e-08,1.727681545049542e-08
-6256000,6256000,0.0100507487933446,0.0100507796318958,0.0100507416902509,0.0100507444694584,0.010050766281978,0.01005077081546,0.0100507511644295,0.010050783022196,0.0100507530564094,0.01005076126650975,1.483982513105912e-08,1.9385568311899214e-08,1.2295863549560693e-08
-6255000,6255000,0.0086606541250913,0.0086606202991827,0.0086606613056414,0.0086606586058006,0.008660634199318,0.0086606295551905,0.0086606501870932,0.0086606184482146,0.008660648582972,0.008660640147926625,1.570318042119516e-08,2.1022630846425304e-08,1.3553161699701721e-08
-6254000,6254000,0.0073866331386446,0.0073866312450741,0.0073866371742053,0.0073866392474872,0.0073866349757637,0.0073866312272342,0.0073866321870867,0.0073866319477681,0.0073866357832441,0.0073866342234829244,2.831085831469115e-09,3.031818130466441e-09,1.902490450334665e-09
-6253000,6253000,0.0062997643974061,0.0062997508640475,0.0062997696254838,0.0062997703422144,0.0062997575435538,0.0062997539731411,0.0062997611924981,0.0062997510369675,0.0062997639770424,0.006299759819368574,7.269353213726048e-09,8.590804602741696e-09,6.3993303000414725e-09
-6252000,6252000,0.0054545120336549,0.0054545207713576,0.0054545072917908,0.0054545053310579,0.0054545150364564,0.0054545189420232,0.0054545140786344,0.0054545199837331,0.0054545106555859,0.005454514011329912,5.460025991849993e-09,5.807157849294676e-09,5.72223055007523e-09
-6251000,6251000,0.0050761546883487,0.0050761702998615,0.005076151762169,0.0050761528329074,0.0050761637271484,0.005076165804782,0.0050761556614605,0.0050761711077544,0.0050761572696635,0.005076161058218337,7.190311310370467e-09,9.606030186020752e-09,5.982489700243759e-09
-6250000,6250000,0.0052055445415255,0.0052055219520368,0.0052055536726476,0.0052055522893191,0.0052055340602971,0.0052055262229424,0.0052055381685673,0.0052055213022366,0.005205544804619,0.005205536559083238,1.2093958300346735e-08,1.4490797488237287e-08,9.806175249853916e-09
-6249000,6249000,0.0057533043478494,0.0057533021060284,0.0057533029397163,0.0057533026185784,0.0057533016058821,0.005753304666537,0.0057533079111648,0.0057532991932149,0.0057533020805645,0.0057533028902108,2.3724801594823735e-09,2.7844878157877366e-09,2.254552950581301e-09
-6248000,6248000,0.0066833213939182,0.0066833065192106,0.0066833311497147,0.0066833317312488,0.0066833174590633,0.0066833085647157,0.0066833161951354,0.0066833062347813,0.006683324925628,0.006683317847437226,9.823720941791303e-09,1.0444281710532067e-08,1.0046563549831466e-08
-6247000,6247000,0.0078226864924879,0.0078226824084969,0.0078226869639751,0.0078226861841377,0.0078226831566975,0.007822683633602,0.0078226857391703,0.0078226812936691,0.0078226854800244,0.007822684357471627,1.8858360019243937e-09,2.848626321773706e-09,1.9356747003873576e-09
-6246000,6246000,0.0090172300230605,0.0090172570232534,0.0090172212430482,0.009017221121412,0.0090172436850079,0.0090172507063083,0.0090172352035907,0.0090172566111868,0.0090172315995696,0.009017239649172113,1.3669031883042822e-08,1.6718386805629323e-08,1.1281797949840022e-08
