time_years,elapsed_years,eccentricity,obliquity_deg,long_peri_moving_rad,insolation_65n_solstice_w_m2,spin_x,spin_y,spin_z
-12937000,12937000,0.0595144569743885,23.773905168642816,0.795645309551033,546.5354073588658,-0.1628828612220191,-0.38083351795952536,0.9101840501342024
-12938000,12938000,0.0597636020486147,23.71741584455388,0.5063439975697944,531.4417239278953,-0.06917940027937651,-0.4110073296349282,0.9090034023937157
-12939000,12939000,0.0598771040893407,23.64657763770532,0.21504769391104744,513.5949173847167,0.028828645693161677,-0.41783007592545135,0.9080676939742046
-12940000,12940000,0.0599782399444048,23.563222747066117,6.2071993017655895,494.7623928347196,0.12536801491552255,-0.4009505278997634,0.9074808730838587
-12941000,12941000,0.0601002229002364,23.46970770906304,5.915860176163607,476.4620473314777,0.21474282088670468,-0.361425354874245,0.907335237787912
-12942000,12942000,0.0600234678059765,23.369000918042154,5.6219362913306705,460.10024407636575,0.29167011993934727,-0.30166433610835114,0.9077043403305256
-12943000,12943000,0.060020299725425,23.263791622041246,5.3290300625115306,446.9943172981018,0.3515994186729741,-0.22529522044032577,0.908636292713191
-12944000,12944000,0.0599097694287201,23.157699139935545,5.034533691841279,438.0307967615965,0.3909910173445398,-0.1369539922640365,0.9101481353927086
-12945000,12945000,0.0597795310437969,23.054128306941546,4.738061810708936,433.76012585710185,0.40753557161234416,-0.04201226554103552,0.9122224111556948
-12946000,12946000,0.0595887059924822,22.956171627273207,4.4427113951099395,434.4319379383995,0.4003032037821361,0.05374356033781116,0.9148054300035465
-12947000,12947000,0.0593147308032704,22.867585154541317,4.14501282689817,439.931689977575,0.36980994431654957,0.14446274731386782,0.9178077792888444
-12948000,12948000,0.059095102345473,22.791138679677797,3.846903786251209,449.64716281927053,0.31799386586314826,0.2245900571031295,0.9211075982336825
-12949000,12949000,0.0587300064136794,22.72950362982522,3.5486618909136496,462.82317203937856,0.2481041047396952,0.28920736886863757,0.9245558128114247
-12950000,12950000,0.0583532996661715,22.6850475561064,3.2491337569168546,478.29496067490044,0.1645072025199949,0.33434233173194705,0.9279830739464434
-12951000,12951000,0.057995093559999,22.659583728118744,2.9509346379034134,494.57655881130523,0.07241767515120724,0.3572186010911868,0.9312091877554419
-12952000,12952000,0.0575188673286825,22.653906692512404,2.6504714477552933,510.33519458146753,-0.02242116806051981,0.35643065038520505,0.934052719437603
-12953000,12953000,0.0570305227640853,22.66909332961691,2.3515667597227194,523.9364573904046,-0.1140952980441404,0.33203408587391947,0.9363416196998239
-12954000,12954000,0.0565378387725352,22.704394452362813,2.0540389456045363,534.1822765694388,-0.19688906662484473,0.2855413209641719,0.9379236906409995
-12955000,12955000,0.0559552824598135,22.75904091503833,1.7543722353325604,540.1670894240275,-0.2656383184880828,0.2198266071178387,0.9386759539659485
-12956000,12956000,0.0553763649395814,22.831402510374748,1.4578338847239625,541.4412910082962,-0.3160514299528717,0.1389439587033248,0.9385126903588432
-12957000,12957000,0.0546992867557433,22.919116268899053,1.1611837309953585,538.0038939961806,-0.34497049227143356,0.04787134163011338,0.9373919639684021
-12958000,12958000,0.0540844340708254,23.019105636748424,0.8657365556022014,530.5748763833453,-0.35056139219863697,-0.04780065134801437,0.9353190942295891
-12959000,12959000,0.0533589086162309,23.128794676505628,0.5707940473279799,519.9172356300397,-0.33241751256475627,-0.14221638984807475,0.9323481623293096
-12960000,12960000,0.0525856908980809,23.244025789774042,0.27813817895819815,507.38553189390825,-0.29157421478508344,-0.22961306646356947,0.9285808079976985
-12961000,12961000,0.0519151844287023,23.36159550703049,6.268878396457375,494.22855593269963,-0.23043530949310348,-0.3046714201880911,0.9241617249482849
-12962000,12962000,0.0510545756706728,23.477984457905222,5.978118688919943,481.73148897076527,-0.1526170635386735,-0.36283116754236977,0.9192723077394823
-12963000,12963000,0.0502679808590483,23.58978122703573,5.688329520828895,470.9822675591369,-0.06272170288140677,-0.40055799967968486,0.9141221345532916
-12964000,12964000,0.0494268089184711,23.693934879009994,5.400001198597176,462.89028774306627,0.033945391536496776,-0.4155467998324856,0.908938153859994
-12965000,12965000,0.0485604883837906,23.78809417459898,5.112473392932444,458.0292046651972,0.13169460603669558,-0.4068464858819582,0.9039537973073299
-12966000,12966000,0.0476845809989052,23.869338103259143,4.825424751540211,456.68629657037746,0.2247896087515874,-0.374906114957777,0.8993970406692333
-12967000,12967000,0.0467458629369188,23.93613255485205,4.540428583401232,458.9312173247507,0.3077827824408884,-0.32153984473710356,0.8954785799109793
-12968000,12968000,0.0458192026558374,23.98689968868764,4.255439959416279,464.4286328817727,0.3758319558847268,-0.24981188305592625,0.8923812884747825
-12969000,12969000,0.044895235137817,24.020076263802906,3.9701762325282313,472.70376016077705,0.42497694395541075,-0.1638525601794182,0.8902510520235121
-12970000,12970000,0.0438417584456406,24.03553836785013,3.6872594162579437,483.02897519830964,0.45236588813155265,-0.06861603935369268,0.8891889239067051
-12971000,12971000,0.0428938752544466,24.032838690198126,3.4034698032852724,494.4849679227956,0.4564165590113341,0.030410336489177212,0.8892463866077098
-12972000,12972000,0.04185022746196,24.012164165396158,3.11970203569806,506.12827374709565,0.43690434961966457,0.12752238977433328,0.8904227251085076
-12973000,12973000,0.0407732512326866,23.974485779351866,2.8364158699749846,516.8906627401929,0.39497583076714493,0.2171276381702287,0.8926643724560883
-12974000,12974000,0.0397140824302452,23.921088735231635,2.5525794282603114,525.899606517621,0.3330818889453346,0.2940702643396405,0.8958678110568667
-12975000,12975000,0.0386464504753158,23.853374151268778,2.2698088076844662,532.3332665323943,0.2548384407259324,0.3539287408811289,0.89988433451565
-12976000,12976000,0.0374949823292327,23.773881288655154,1.9834140545266399,535.7094014586644,0.16482017860161188,0.3932755127764848,0.9045267711771309
-12977000,12977000,0.0363897121167192,23.684659835423243,1.7010769416930038,535.7718226847686,0.06829605429938024,0.40988011123023843,0.9095789923833023
-12978000,12978000,0.0352427999091767,23.588236038067897,1.4154594688525455,532.6118788129052,-0.029075906844615907,0.40284444397501173,0.9148065071913442
-12979000,12979000,0.0340673258057194,23.487184538075088,1.1291437027853373,526.5672046494341,-0.12157930837552194,0.3726630572546808,0.9199677807035007
-12980000,12980000,0.0328845002934739,23.384009661197148,0.844668564985805,518.3246687563656,-0.20377791148021238,0.3211997298703017,0.924827171056305
-12981000,12981000,0.0316568296771194,23.28076649813462,0.5578872389628586,508.55093117563587,-0.27083964855169274,0.2515849437656285,0.9291667777330619
-12982000,12982000,0.0304893465270542,23.180208126042334,0.2710814459221708,498.20059668204584,-0.31882925339048784,0.16803441795620586,0.9327981247647228
-12983000,12983000,0.0291961606459551,23.083774911912187,6.268279458246153,488.0508073693904,-0.34494726080925264,0.07560210584123712,0.935572396371635
-12984000,12984000,0.0279525951616716,22.993526070646197,5.9803450076748215,478.8187551758171,-0.34770428975763085,-0.02011954381466868,0.9373883564674949
-12985000,12985000,0.0267300575303106,22.910998532410886,5.695236897703671,471.1794032266431,-0.327017490637787,-0.11333631509513421,0.9381974421717538
-12986000,12986000,0.0254223290272417,22.83765610205524,5.407128786599536,465.4600611019421,-0.2842195470941519,-0.1984009654237343,0.9380065596617783
-12987000,12987000,0.024144317078131,22.774532245867675,5.122092506315321,461.92449738642847,-0.22198414038867623,-0.27015758650353144,0.9368766833850053
-12988000,12988000,0.0228870480978277,22.723129043878888,4.840139827772323,460.5376976624932,-0.14416589559706425,-0.3242574950875573,0.9349188582044108
-12989000,12989000,0.0215701765288427,22.68394719360463,4.553277727688069,461.1896769511811,-0.055568111858161746,-0.3574255046736696,0.9322870767919565
-12990000,12990000,0.020282664394987,22.657631041885878,4.276184862826678,463.47397984902943,0.038348116824975964,-0.36766232036867713,0.9291683594037726
-12991000,12991000,0.0189748991135291,22.644719221005307,3.9985963065026806,467.0436223973229,0.13179847329136857,-0.3543692308395765,0.9257708197346854
-12992000,12992000,0.0176754677962347,22.644930275528562,3.7233182966455103,471.40087436995503,0.2190286664931241,-0.3183846128535736,0.9223110546623215
-12993000,12993000,0.0163853748257953,22.658040805504264,3.4563283956583972,475.99951616712906,0.29466722765218695,-0.26193309332307957,0.9190006961749143
-12994000,12994000,0.0150302632906134,22.68346882177654,3.192608162636655,480.5043479810415,0.3540541205371877,-0.1884882373497951,0.9160337679973407
-12995000,12995000,0.0138251527860447,22.720013565466456,2.9391836211985436,484.49056559106896,0.39352457198286384,-0.10255785830869762,0.9135755562321252
-12996000,12996000,0.0125026100969282,22.76665412223514,2.692678286778509,487.79326217588005,0.41063068387756374,-0.00940773534960826,0.911753220983527
-12997000,12997000,0.0112864368267943,22.822087585564393,2.4622666797612975,490.3085219465686,0.40428811594703806,0.0852615556309204,0.9106489918928092
-12998000,12998000,0.0101638526383729,22.885011973211135,2.248175910630628,492.14830248308755,0.37483766403777624,0.1756621218625647,0.9102964047833236
-12999000,12999000,0.0090456021058093,22.954358707604637,2.0572648832897547,493.3684969635537,0.32402025775714344,0.256269575709706,0.9106792943339393
