time_years,elapsed_years,eccentricity,obliquity_deg,long_peri_moving_rad,insolation_65n_solstice_w_m2,spin_x,spin_y,spin_z
-12773000,12773000,0.0159649129535296,27.536776486252943,0.5636595780950988,580.327809567493,-0.03582474415348235,0.4651988598012561,0.8844809825801507
-12774000,12774000,0.0149314132545215,27.481212261903725,0.46139719912462385,577.0510524702365,-0.07471228200316396,0.4572677371192316,0.8861852467220028
-12775000,12775000,0.0138022701930644,27.425764285326682,0.37524984166296155,574.123133314867,-0.11272826172689565,0.4460629781060439,0.8878739542137722
-12776000,12776000,0.0127388696485916,27.370522147013595,0.295547451875636,571.4874621437654,-0.14959798971260133,0.43167382293105794,0.8895381678545525
-12777000,12777000,0.011722171529917,27.315469455135094,0.22863622043714873,569.2013292696854,-0.18505560955652214,0.41421241931622954,0.8911691719622375
-12778000,12778000,0.0107677719024701,27.26058122765358,0.17908219427833266,567.2839873773363,-0.21884590909998142,0.3938132207461821,0.8927584305038634
-12779000,12779000,0.0098387104992088,27.206121600260765,0.14280911294293303,565.6305648944013,-0.250726254159063,0.37063183386283854,0.8942977072557182
-12780000,12780000,0.0091561931043907,27.151854426516156,0.13642451300552044,564.398732102722,-0.28046827649813877,0.34484377762440976,0.8957791663752235
-12781000,12781000,0.0085620754345392,27.098200622385445,0.145815440336899,563.3547549461738,-0.307859625024555,0.31664332480925195,0.8971953277483578
-12782000,12782000,0.0082017662913362,27.045068950800292,0.17459727638411351,562.5297247081602,-0.3327055271466611,0.28624204054413743,0.8985391067901224
-12783000,12783000,0.0081562040958757,26.99264058255284,0.2217329799934998,561.9342373026774,-0.35483007225223934,0.25386707192222635,0.8998039395441131
-12784000,12784000,0.0083298712918279,26.941131680728017,0.26159653091358054,561.3493188427218,-0.3740777623871456,0.2197596081522901,0.9009836526331529
-12785000,12785000,0.0087966217370595,26.890533234923765,0.28758174578644785,560.763769551555,-0.39031435745897775,0.18417297628085572,0.9020726230017386
-12786000,12786000,0.0095100076764547,26.84088328211327,0.3035205118075221,560.2079645100174,-0.4034279586136775,0.1473708376770733,0.9030657331618549
-12787000,12787000,0.0103810729528178,26.792322902982765,0.28694370409280845,559.3956282545784,-0.41332992474644203,0.10962524102567252,0.9039583396590597
-12788000,12788000,0.0114274230815499,26.74490687961347,0.2513327626130088,558.3971057454905,-0.4199552369686682,0.07121442229049739,0.9047464313278172
-12789000,12789000,0.0125588104370495,26.698393140071953,0.2020941135249875,557.1706240058226,-0.4232630910067117,0.03242096547570484,0.9054265496378308
-12790000,12790000,0.0138013603133304,26.65308738144842,0.13272482452567771,555.5604193609041,-0.423237015314307,-0.006470459911782001,0.9059958951432214
-12791000,12791000,0.0151163125834398,26.60854290242985,0.05104921687166058,553.5740842864534,-0.4198849800765297,-0.045175147901165856,0.9064523205984086
-12792000,12792000,0.0163965356706723,26.565061434273677,6.247240042231411,551.2778850042527,-0.413239284927966,-0.08341033796787187,0.90679435866811
-12793000,12793000,0.0178390470464251,26.522329390458243,6.147336770446851,548.4992262445021,-0.4033561549538133,-0.12089756092465538,0.90702127429479
-12794000,12794000,0.019210696585287,26.480402518837977,6.044322218223916,545.414774403687,-0.3903151960375105,-0.15736438801477848,0.9071331198489745
-12795000,12795000,0.0206193151631904,26.439239823896347,5.935393555523278,541.9760538325203,-0.374218920456447,-0.192546500079521,0.9071306658246862
-12796000,12796000,0.0220421077201302,26.398792537981297,5.822044829397959,538.245111491777,-0.35519167790108686,-0.22618963798173045,0.9070155013115843
-12797000,12797000,0.0234987096667525,26.359047251038547,5.7072602282639515,534.3230167015987,-0.33337879490570416,-0.25805140259452974,0.9067899716727222
-12798000,12798000,0.0248651843658271,26.32013607711967,5.584887478832233,530.2193949269177,-0.3089455299929278,-0.28790292413633756,0.9064571505433312
-12799000,12799000,0.0262914978034974,26.282022143330902,5.4665953241007585,526.17112933541,-0.2820756126056229,-0.31553054762301486,0.9060208729879698
-12800000,12800000,0.0277046527714777,26.244689083440868,5.341468031133434,522.0911591620152,-0.25296998754848404,-0.34073741507790406,0.9054856152174633
-12801000,12801000,0.0290649016410657,26.208430454466708,5.214692411726765,518.2275046448281,-0.2218452798613272,-0.36334468526847014,0.9048565143106425
-12802000,12802000,0.0304392823916048,26.172974607334982,5.089507194437969,514.6631136488685,-0.18893221527176932,-0.3831929288269684,0.9041392577084084
-12803000,12803000,0.0317782556354049,26.138716014114774,4.960850295674055,511.47832548106174,-0.1544737901230838,-0.4001431684017968,0.9033400760214177
-12804000,12804000,0.0331394216970508,26.105487467026286,4.830475114702441,508.74575530980553,-0.11872346066799945,-0.41407792040792224,0.9024656313221376
-12805000,12805000,0.0344156724505041,26.07340264911085,4.701659519838365,506.67129221000613,-0.08194343626613904,-0.42490174864961033,0.9015230320116069
-12806000,12806000,0.0357055625503195,26.042409411004275,4.569864948919209,505.2283213682794,-0.044402670503736856,-0.4325421304956951,0.9005196878460691
-12807000,12807000,0.0370090487754947,26.01256443848918,4.439483866103939,504.47587980188393,-0.006374652921128485,-0.43694983109226193,0.8994632893612606
-12808000,12808000,0.0381833174425317,25.983813549917887,4.306668013667404,504.6274794057294,0.03186414422949121,-0.43809909029379934,0.8983617664372564
-12809000,12809000,0.0394123776248386,25.95610601885736,4.175126803548022,505.502888163158,0.07003658878626011,-0.4359877869380154,0.8972232307915773
-12810000,12810000,0.0406057962954316,25.92944310615426,4.043051260524407,507.2256651572611,0.10786708109627835,-0.43063726997299917,0.8960559326995001
-12811000,12811000,0.0416885488774698,25.90357630096444,3.909619278073576,509.86782298004954,0.14508284378840763,-0.42209220118864693,0.8948682261282895
-12812000,12812000,0.0428458134136844,25.878669663271346,3.777209408136492,513.2174823963344,0.18141662517099474,-0.4104201153526453,0.8936684715404747
-12813000,12813000,0.0438321417073811,25.85449605149503,3.644987459466834,517.3858812706718,0.2166081790977806,-0.39571080588013297,0.8924650440536254
-12814000,12814000,0.0449327829009355,25.831062798708125,3.511149309519888,522.2557191499017,0.2504062506999471,-0.3780754790686641,0.8912663135883659
-12815000,12815000,0.0458561710809944,25.80822064425011,3.378597892781168,527.7259795567995,0.2825703008311457,-0.357646055772,0.8900805153911231
-12816000,12816000,0.0467683488089939,25.78606752607811,3.2460181770313103,533.6942043008955,0.31287187516517945,-0.3345741113382854,0.8889158305221148
-12817000,12817000,0.0477359797081457,25.76436584316602,3.112558727964366,540.1059260780302,0.34109703723200846,-0.3090294234983509,0.887780167949151
-12818000,12818000,0.0485144211956158,25.743479182065705,2.9799482307323415,546.7247795275388,0.3670469320669847,-0.2811990705435028,0.8866812462129131
-12819000,12819000,0.0493195042155381,25.723057367907867,2.8467788436114696,553.5023090979984,0.39053942167364336,-0.2512858821263009,0.8856265384250989
-12820000,12820000,0.0501223138346675,25.703237880078735,2.7147712353425617,560.2173792853931,0.4114107053564438,-0.21950666728870644,0.8846231144017878
-12821000,12821000,0.0507852355164523,25.684231210328047,2.5810055725018644,566.786178118291,0.42951592767105484,-0.18609109344787658,0.8836776407809847
-12822000,12822000,0.0514893849628098,25.66558591903929,2.4488308229974938,572.9927961641475,0.44473029790192004,-0.1512797947399674,0.8827963444824083
-12823000,12823000,0.0520979388816295,25.647863929702805,2.3168448199524807,578.6723824012656,0.45695004673636325,-0.11532247094980462,0.8819849105748164
-12824000,12824000,0.0526897861029607,25.6306660886949,2.183797731515461,583.7839341564038,0.466092897791897,-0.07847629446722607,0.8812484790538055
-12825000,12825000,0.0532590895886832,25.61399464866987,2.051714862443352,588.1207890045938,0.47209849320123526,-0.041003945251871475,0.8805916699531655
-12826000,12826000,0.0537024054721396,25.597935872355542,1.9201878547406546,591.4756938604828,0.4749289993289569,-0.0031720831068254847,0.8800183995151233
-12827000,12827000,0.0542327859118535,25.582335206120028,1.7883211596452784,594.0213991907845,0.4745690152761524,0.03475118034054019,0.8795320376227136
-12828000,12828000,0.0546174846742287,25.56702007568238,1.6563506636308296,595.3905843221943,0.4710257186031096,0.07249764677332274,0.8791352931299907
-12829000,12829000,0.0549747512849753,25.55227892311991,1.5253799447071867,595.6820418451867,0.4643287266587241,0.1098008315946651,0.8788302515165303
-12830000,12830000,0.0553695735910668,25.5376498366328,1.3940192776645586,594.9516309935333,0.45452948616785116,0.14639855916395553,0.8786184655916964
-12831000,12831000,0.05564260485117,25.523298507489027,1.2633241612980928,593.0149788293611,0.44170122860527883,0.18203386351574186,0.8785008236661588
-12832000,12832000,0.0559170404324006,25.509294622137496,1.1318572930667954,590.030139155787,0.4259381868252857,0.21645718319059976,0.8784776313880618
-12833000,12833000,0.0561340852937681,25.495367610861617,1.0023097347322216,586.0468038836128,0.40735480331521107,0.2494281004946633,0.878548625233487
-12834000,12834000,0.0563659352908291,25.481947518090212,0.8717611439146244,581.1462451982417,0.3860849746237413,0.28071706472780966,0.8787128779871088
-12835000,12835000,0.0564709262033698,25.468685117911154,0.7410213960068796,575.2939890815198,0.3622809857596903,0.3101064942167215,0.8789689696465978
-12836000,12836000,0.0566021888765356,25.455713835442715,0.6124598279167611,568.8717708319601,0.3361125581852441,0.3373924659994527,0.8793148879195547
-12837000,12837000,0.0566724979191794,25.443184630264643,0.4817939771783532,561.7245721998049,0.30776551255203133,0.36238656980369793,0.8797478975874253
-12838000,12838000,0.0567256585464734,25.430976705002106,0.352569590305685,554.202462218269,0.27744032432570154,0.3849163701530841,0.8802648774239624
-12839000,12839000,0.0567001700763006,25.419140150252765,0.22348617033241067,546.3549614773012,0.24535107151573307,0.4048269994139024,0.8808620506365443
-12840000,12840000,0.056668004534482,25.407888740097384,0.09417429855637825,538.3458310892524,0.2117235940320822,0.4219821862374414,0.8815351123060313
-12841000,12841000,0.0566270137944841,25.39674905387216,6.248625205192442,530.3493983725433,0.17679384650206317,0.4362648617912061,0.8822793810382881
-12842000,12842000,0.0564868885051085,25.386090873623427,6.11963841150269,522.4608654238673,0.14080687519818172,0.44757815980336113,0.8830895847896525
-12843000,12843000,0.0563552816237817,25.375911522894405,5.9911566377254655,514.8678064595808,0.10401443525434079,0.4558460354240452,0.8839600608890091
-12844000,12844000,0.0561975443892319,25.3657259613653,5.863833232771302,507.7144565001207,0.06667349071214762,0.4610134866656436,0.8848848573394414
-12845000,12845000,0.0559563963986966,25.35622097805041,5.734088923792739,500.96256987961493,0.029044670340373623,0.4630471196965093,0.8858576477434654
-12846000,12846000,0.0557193243125985,25.346730791632453,5.607445727579017,494.9526532568403,-0.008609814337932297,0.4619351934798205,0.8868718893514594
-12847000,12847000,0.0554292629607514,25.337534067555694,5.479562183385001,489.58785090510264,-0.04602774278054405,0.4576877597055642,0.8879208081299986
-12848000,12848000,0.0551336202799794,25.328715805505258,5.351189688904435,484.96208925586546,-0.08294892053201601,0.4503365538541658,0.8889974492906757
-12849000,12849000,0.0547685912058874,25.32008811576561,5.224270931596511,481.23820307116523,-0.1191166460006711,0.4399345836867282,0.89009481895017
-12850000,12850000,0.0543615280614257,25.31172123913412,5.097210163456882,478.38598458408393,-0.15427945233569892,0.4265561435784164,0.8912057601713008
-12851000,12851000,0.0540462500018001,25.30390516025712,4.969798137057527,476.32384170172094,-0.1881935052620455,0.41029565252435873,0.8923231937458508
-12852000,12852000,0.0534954738862744,25.29607085860574,4.843177481275074,475.35312210945546,-0.22062295831959391,0.39126767089813347,0.8934400483369103
-12853000,12853000,0.0530684544553557,25.288920909321728,4.7164356021236635,475.15469688399,-0.25134253240791293,0.36960601774923085,0.894549228967491
-12854000,12854000,0.0525811067162056,25.28210321067261,4.590582139021905,475.8656947444396,-0.28013930177019847,0.3454621998073303,0.8956438131913746
-12855000,12855000,0.0519997778340283,25.275641183623044,4.463807139803883,477.49260905895903,-0.3068129264831394,0.31900537004209595,0.8967170133476653
-12856000,12856000,0.0514570482611075,25.269882802880833,4.338159864034399,479.8596733361951,-0.33117818259640713,0.29042049798358055,0.897762187732982
-12857000,12857000,0.050838696108541,25.26432559316381,4.213151940334271,482.99280804970067,-0.3530656439951231,0.25990727607834413,0.8987729740439709
-12858000,12858000,0.0502061401385344,25.259331771829114,4.086670485843765,486.8319991265816,-0.3723229737300481,0.22767910707274341,0.8997432008275318
-12859000,12859000,0.0495684737144096,25.25487789156511,3.9623530171882666,491.19173576103924,-0.3888162146655503,0.1939610750495327,0.9006670042689376
-12860000,12860000,0.048806312246999,25.25081419594033,3.8374567146952554,496.1322899732492,-0.40243015218909034,0.15898899906650085,0.9015389457948547
-12861000,12861000,0.0481602276259568,25.247153183064896,3.7130203553031293,501.38386965582157,-0.413069828950929,0.12300743081453824,0.9023538598437184
-12862000,12862000,0.0473615337016884,25.244018200080063,3.5885116617886075,507.0064548393277,-0.42066061004270483,0.08626806415068519,0.903107121146873
-12863000,12863000,0.0465451914480383,25.241039773744408,3.465239019764587,512.7541339525151,-0.4251490005301317,0.04902859983915188,0.9037945141159258
-12864000,12864000,0.0458073699499317,25.238619656440417,3.3420642819602513,518.5672021735344,-0.4265032526721128,0.011549893571550172,0.904412281771203
-12865000,12865000,0.04488342869023,25.23653378448658,3.2189642657099142,524.3718233387184,-0.4247130784091597,-0.025904898061820527,0.904957312410161
-12866000,12866000,0.0440352736113983,25.2347388317065,3.0964518183456993,530.014437176284,-0.4197901759862373,-0.06307224933033694,0.9054270260544777
-12867000,12867000,0.0431207273226139,25.23353489788734,2.9753854353867633,535.3640865120859,-0.41176812341579433,-0.09969067435996228,0.9058193981055447
-12868000,12868000,0.0421830742810363,25.23263851643715,2.8538324986600188,540.4151056879425,-0.40070203299876567,-0.13550177051732715,0.9061330757329884
-12869000,12869000,0.0412161176340213,25.23247850519448,2.7324606727881497,545.0597328804348,-0.3866684702091325,-0.17025247809226743,0.9063672477807058
-12870000,12870000,0.0401952737169217,25.23295212530705,2.614258431760123,549.0947916437966,-0.3697648970261003,-0.20369671330946404,0.9065216875035034
-12871000,12871000,0.0392160864552152,25.23423899554086,2.49386580643061,552.7381954231547,-0.3501088784645686,-0.23559712345223574,0.9065968059955395
-12872000,12872000,0.0381458410944243,25.236470368950897,2.376239919315805,555.6820791537825,-0.3278377090282692,-0.26572678804964717,0.9065934649289691
-12873000,12873000,0.0370619090284837,25.23984214084811,2.259469417412876,558.0322357086771,-0.303107289730273,-0.2938706827409991,0.9065130957342576
-12874000,12874000,0.0359842996867744,25.244203441897817,2.1432144200421965,559.8076579387354,-0.2760912162294294,-0.3198275469560433,0.906357534601569
-12875000,12875000,0.0349021124961824,25.25008979905194,2.0291334799724488,560.9871789493664,-0.24697949453728904,-0.3434112365167525,0.9061290481560231
-12876000,12876000,0.0337211275226366,25.25712782297671,1.9155123691429254,561.5183624978381,-0.2159774881881005,-0.3644518717512904,0.9058303140064037
-12877000,12877000,0.0326324369100233,25.26544181013499,1.8053370085385265,561.6116103488806,-0.18330445257221484,-0.3827973174730651,0.9054643512599633
-12878000,12878000,0.0314921509582609,25.27514388144842,1.6960967498942598,561.1933553221695,-0.14919180865312603,-0.3983143370281717,0.9050345259428599
-12879000,12879000,0.0303397852896425,25.28581373087752,1.588189054742233,560.3443012125995,-0.11388204532818468,-0.41088935506437985,0.9045445360216638
-12880000,12880000,0.0292153943233467,25.2978162003798,1.486083677716367,559.1860584187324,-0.07762658769422519,-0.42042954211784245,0.9039984032051894
-12881000,12881000,0.0281188566964107,25.3106734320875,1.3852219484364332,557.7792621449244,-0.040684116116518385,-0.4268633757929268,0.9034004987282684
-12882000,12882000,0.0269972113902499,25.32452271049612,1.285964109198031,556.1218004469946,-0.0033190300717741623,-0.4301410837615699,0.9027555771635004
-12883000,12883000,0.0259393712563688,25.339102309358033,1.196083021906668,554.4403989399609,0.03420060298045794,-0.4302354041548228,0.9020686314064521
-12884000,12884000,0.0248928482607466,25.35461119778937,1.1053243390226035,552.6473824001363,0.07160496555602243,-0.4271414994681636,0.901345032903499
-12885000,12885000,0.023930222592082,25.37081935160557,1.0222249580889349,550.9521854919057,0.10862434840498973,-0.42087722906364583,0.9005904224392456
-12886000,12886000,0.0229604571787707,25.38801845193527,0.9438474028754671,549.2806258966854,0.14499098760017703,-0.41148304079336234,0.8998107137916138
-12887000,12887000,0.0221084201982787,25.405968503229627,0.8706225098812301,547.7820898394029,0.18044101466751694,-0.39902178049985815,0.8990120460330218
-12888000,12888000,0.0213823551855476,25.425100732216166,0.8029575051603259,546.4906014862613,0.214716486771286,-0.38357836260910694,0.8982006847284812
-12889000,12889000,0.0206534719220204,25.445375602760667,0.7412987764551021,545.3175249695323,0.24756704568876253,-0.36525932319020155,0.8973829643533324
-12890000,12890000,0.0201468032551914,25.467027912723832,0.6838841399753536,544.4184983179758,0.27875184328933955,-0.3441920998898144,0.8965652280990132
-12891000,12891000,0.0197589453751558,25.490212908216936,0.6338186984608157,543.7594420897277,0.30804142553012104,-0.32052414830949855,0.89575373318108
-12892000,12892000,0.0194685921152654,25.51500392933039,0.5827201977821362,543.1777431283829,0.3352191830015537,-0.2944222793288907,0.8949545355952735
-12893000,12893000,0.0193942017621241,25.541676613307242,0.5384715044677312,542.8786879019367,0.36008319945037337,-0.26607125609070686,0.8941734597693538
-12894000,12894000,0.0194522558150188,25.570123366000793,0.49322728395866905,542.6535992515861,0.38244776922784396,-0.23567273149299134,0.8934159543254632
-12895000,12895000,0.0196793296777437,25.600691104468254,0.44416119619679634,542.4569270713746,0.40214470519786105,-0.20344376256143576,0.8926871073092585
-12896000,12896000,0.0200682824248607,25.63309148443539,0.3955626102811455,542.3350021749189,0.419024766604406,-0.16961534721977778,0.8919915240402442
-12897000,12897000,0.0205882699243132,25.667477096472464,0.3439415448717146,542.1845900303787,0.4329586713114316,-0.13443085545918762,0.8913333461936397
-12898000,12898000,0.0212969328434737,25.703699862632913,0.28058957790867767,541.8039130950566,0.4438383373654344,-0.09814416576036483,0.8907161461497647
-12899000,12899000,0.022039921182023,25.741607333083657,0.21961493779835095,541.4016116462661,0.4515774809691237,-0.06101804051580885,0.8901430095289138
-12900000,12900000,0.0229822132777097,25.781214876301412,0.14781691732041713,540.6958298580626,0.45611253127614215,-0.023322011366677435,0.8896164581428802
-12901000,12901000,0.0239936912005908,25.82219868767473,0.07048869333408174,539.7198832381766,0.45740297951457487,0.01466953904906183,0.8891385263024415
-12902000,12902000,0.0250626867508938,25.86453828132805,6.272885015913214,538.5000623679749,0.45543173309628987,0.0526791483379287,0.8887107762479874
-12903000,12903000,0.0261917664716528,25.907937441183137,6.183912400084813,536.8840730486114,0.45020546848516557,0.09042843221213337,0.888334247225507
-12904000,12904000,0.0274702168004842,25.952575564782325,6.093383386132242,535.0327849734305,0.44175439388048,0.12764037763821662,0.8880095660991852
-12905000,12905000,0.0286665010386178,25.997955622970757,5.994855859666894,532.7812239688762,0.4301322901424824,0.16404087805292453,0.8877368998213429
-12906000,12906000,0.029955919837762,26.044546339463345,5.894456891605465,530.309159360772,0.4154160575704616,0.19936096776688222,0.8875160300770162
-12907000,12907000,0.0313118478930229,26.091804168417642,5.790922945872854,527.5961987015944,0.39770517686747103,0.23333905265965035,0.8873463127757452
-12908000,12908000,0.032596930595578,26.140192343974196,5.681191534064069,524.6720254681285,0.37712127341644536,0.26572234560919683,0.8872266791416414
-12909000,12909000,0.033970180807009,26.18958328199108,5.5715511314297474,521.7063433162489,0.35380718201150113,0.29626925313787483,0.8871555712512921
-12910000,12910000,0.0352874824217592,26.240149879590632,5.4586842384103464,518.7643070454023,0.3279258025100956,0.3247508468924088,0.8871310813463662
-12911000,12911000,0.0366603834343369,26.291956396911853,5.3413691370339835,515.8385143304394,0.2996592386999396,0.3509527968507813,0.8871507622971345
-12912000,12912000,0.0379894069996996,26.344994479301562,5.22458557112802,513.2175758977971,0.26920741426771855,0.3746768748215234,0.8872117039226125
-12913000,12913000,0.0392934512418637,26.399413589459265,5.105070627815348,510.91908307200214,0.23678679526417018,0.3957424477729158,0.8873105029352606
-12914000,12914000,0.0406530219000112,26.45523834121624,4.983527820308169,508.9930525172737,0.20262857764518669,0.41398823326511214,0.8874431825415753
-12915000,12915000,0.0419142661610536,26.51251639965301,4.861392715727152,507.7015448506936,0.1669771380352883,0.4292729862963812,0.8876053957754714
-12916000,12916000,0.043157509640245,26.57092755391904,4.73679602722336,507.0488452038919,0.1300886039728185,0.4414769044640035,0.8877922605774868
-12917000,12917000,0.0444514975690884,26.630779287066815,4.613300256023907,507.0671262557637,0.09222823099560641,0.4505026278835707,0.8879984998170988
-12918000,12918000,0.0455994347854529,26.691484194287476,4.486149684431252,508.02662011643196,0.05366918399139907,0.45627575396040926,0.8882184725829324
-12919000,12919000,0.0467748670324567,26.753256461014356,4.35973733170287,509.80339513387116,0.014690335109151898,0.4587456180638788,0.8884462009382282
-12920000,12920000,0.0479113881018003,26.815886988828918,4.232303791526182,512.5175518106618,-0.02442639812875339,0.4578855507778319,0.8886755164081753
-12921000,12921000,0.0489821328900799,26.87897453783643,4.103892425083737,516.2169414138027,-0.06339726430258115,0.45369294441742947,0.8889001625968981
-12922000,12922000,0.0500614560351583,26.942704951142925,3.9743940347329545,520.8665613610347,-0.10193937711443726,0.44618953271985085,0.8891137521626588
-12923000,12923000,0.0509846982729979,27.00669135089973,3.8457818734617315,526.4854736605702,-0.13977235088930887,0.43542105372375817,0.889309954909405
-12924000,12924000,0.0520198475956747,27.07104591608295,3.7155701605211653,532.9698052502456,-0.17662092211045963,0.4214569139155536,0.8894825010002326
-12925000,12925000,0.0528844584710718,27.13564041518762,3.5848339633427573,540.3787673397762,-0.21221668901523794,0.4043896937668474,0.8896252314759093
-12926000,12926000,0.0536983070305965,27.200429442881756,3.454921935932537,548.4803181909904,-0.24629952485607043,0.38433454873433237,0.8897322623715807
-12927000,12927000,0.0545401164667528,27.26524720807685,3.3234903374251448,557.2877485538946,-0.2786206174460806,0.3614282531584481,0.8897978249876753
-12928000,12928000,0.0552745318299705,27.330395882308476,3.1921236984526455,566.6179779148154,-0.3089435435586059,0.33582813853067567,0.8898164688656157
-12929000,12929000,0.0559344483721795,27.395417276763638,3.0606704703342285,576.306337659454,-0.33704591718619425,0.3077113681453858,0.8897829868131959
-12930000,12930000,0.0566028727601529,27.46082845872611,2.9291139237418715,586.2225735717685,-0.362721591203556,0.2772730456691481,0.889692478005808
-12931000,12931000,0.0571607481741728,27.526148411396136,2.7973825205096383,596.1524604778391,-0.3857816422831673,0.24472499570874143,0.88954044368576
-12932000,12932000,0.0577069407395653,27.591461038280677,2.664684504644387,606.0031792564564,-0.4060557971537278,0.2102944753758077,0.889322732883999
-12933000,12933000,0.0581583714802652,27.65682592844769,2.533367793319142,615.3953902202439,-0.42339394796918334,0.17422220179194595,0.8890355387867434
-12934000,12934000,0.0585963253084885,27.72191961081156,2.401599884306617,624.3106747090795,-0.4376668225473796,0.13676064791725792,0.8886755750117882
-12935000,12935000,0.0589556602888627,27.78700327818386,2.2683926309989104,632.5603083074433,-0.44876720617003457,0.0981721485382602,0.8882399585234405
-12936000,12936000,0.0592599845309471,27.85174482773206,2.137655626882918,639.8085035898704,-0.4566103803233328,0.058727113570123314,0.8877263580139453
-12937000,12937000,0.0595144569743885,27.91606688910019,2.004719680959637,646.1104108056068,-0.4611346897977192,0.018701968409221705,0.8871330420195056
-12938000,12938000,0.0597636020486147,27.979905689814547,1.87363853245389,651.2541412125139,-0.46230224169420836,-0.02162297839161187,0.8864587323333138
-12939000,12939000,0.0598771040893407,28.043305544309295,1.7411898297784258,655.0579661045983,-0.46009875568570213,-0.06196518659901103,0.8857028004168319
-12940000,12940000,0.0599782399444048,28.10591018025316,1.6097677519491906,657.56161848921,-0.4545337953844973,-0.10204202120321898,0.8848652184158476
-12941000,12941000,0.0601002229002364,28.16810468698522,1.4788963833273983,658.8100357728779,-0.445640415669743,-0.14157349468948,0.88394658522057
-12942000,12942000,0.0600234678059765,28.229221877581047,1.346403944273162,658.4566552458678,-0.43347504623034194,-0.18028283181917915,0.8829481778942978
-12943000,12943000,0.060020299725425,28.289789053796348,1.2159467938426496,656.9658694248126,-0.4181170765765683,-0.21789938126223252,0.8818718557254225
-12944000,12944000,0.0599097694287201,28.34952443910893,1.0849522220723677,654.1094248700556,-0.3996679546130343,-0.25416075031258495,0.8807200684984857
-12945000,12945000,0.0597795310437969,28.4084362370703,0.953038383860413,650.060545185901,-0.37825060432795804,-0.2888136856148574,0.8794959552647739
-12946000,12946000,0.0595887059924822,28.466765162149784,0.8232845401024389,645.0221096113761,-0.3540084664325024,-0.3216166241705918,0.8782031386593994
-12947000,12947000,0.0593147308032704,28.524251323324723,0.6921333279129426,638.9524730098025,-0.32710445450284076,-0.352340713476956,0.87684588011289
-12948000,12948000,0.059095102345473,28.58098468970787,0.5614692716273969,632.2257980970285,-0.29771957529869425,-0.3807719410691673,0.8754289139492616
-12949000,12949000,0.0587300064136794,28.637126825339763,0.431424966732166,624.8569384288104,-0.2660519803918851,-0.40671228481752375,0.8739573565729998
-12950000,12950000,0.0583532996661715,28.692568351826534,0.30069848956159606,617.0509639905507,-0.23231541053352506,-0.429980770443673,0.8724368671011703
-12951000,12951000,0.057995093559999,28.747286925556296,0.17175332960284637,609.150592174248,-0.19673729906178772,-0.45041536205860216,0.8708733758586785
-12952000,12952000,0.0575188673286825,28.801504198633154,0.04078072163167079,601.0249463667845,-0.15955765732557292,-0.4678732744230011,0.8692732326889366
-12953000,12953000,0.0570305227640853,28.85472674495454,6.194612210609061,593.129234722125,-0.12102745923628139,-0.4822321419860029,0.867643080619215
-12954000,12954000,0.0565378387725352,28.90739704272718,6.066488479368722,585.5905770179601,-0.08140635613917394,-0.4933910862322558,0.8659897465944367
-12955000,12955000,0.0559552824598135,28.959259309163887,5.935879408596684,578.3213704662287,-0.0409612969623093,-0.5012708580406539,0.8643203682838628
-12956000,12956000,0.0553763649395814,29.010216587005715,5.807867658964176,571.764850511414,3.527714840705549e-05,-0.5058144992198125,0.8626422729814098
-12957000,12957000,0.0546992867557433,29.060614063645943,5.679069192938031,565.8736078473904,0.0413075040662612,-0.5069876987983163,0.8609629279910974
-12958000,12958000,0.0540844340708254,29.109860265721803,5.55062892571661,560.7239817406015,0.08257795704651873,-0.5047786559723493,0.8592900496833256
-12959000,12959000,0.0533589086162309,29.158503619870796,5.421797928662509,556.4738095871502,0.12356933461580331,-0.4991984545510361,0.8576313441779426
-12960000,12960000,0.0525856908980809,29.20638528678238,5.294264978437398,553.2204862865922,0.16400615373090907,-0.4902808280760115,0.8559945625758928
-12961000,12961000,0.0519151844287023,29.253500296330806,5.165937345508408,550.7918049224097,0.20361733453176337,-0.4780814542239043,0.8543875608910377
-12962000,12962000,0.0510545756706728,29.300051251987224,5.038300177746865,549.5267955056511,0.24213701977445787,-0.462678133001751,0.8528180397345954
-12963000,12963000,0.0502679808590483,29.34611874743708,4.910675102790085,549.1673053254318,0.27930665858094694,-0.4441699079438213,0.8512936528305163
-12964000,12964000,0.0494268089184711,29.391487800535664,4.783611228813931,549.8267268829778,0.3148770709466066,-0.4226764258871871,0.849821786724322
-12965000,12965000,0.0485604883837906,29.436927253870973,4.656550318557798,551.4532225691015,0.348609627397056,-0.39833722007080047,0.8484095631193418
-12966000,12966000,0.0476845809989052,29.481789325914185,4.529260312326359,553.980438345885,0.3802779775794903,-0.37131055048097883,0.847063831638186
-12967000,12967000,0.0467458629369188,29.526580838236278,4.403439179366296,557.3915998573358,0.4096693223429453,-0.3417727072961807,0.8457910279014026
-12968000,12968000,0.0458192026558374,29.57133049059349,4.277169004781434,561.5562330966524,0.43658614764567244,-0.30991648906748137,0.8445971261423975
-12969000,12969000,0.044895235137817,29.615609284492194,4.150306087346609,566.410603862416,0.4608471422438372,-0.2759499794346901,0.8434877120241188
-12970000,12970000,0.0438417584456406,29.66007275617636,4.025606604164153,571.904317537581,0.48228846850893864,-0.24009564417580015,0.8424677529680944
