sheet,context,landing_solution,condition,concentration_mM_if_encoded,replicate,elution_fraction,fluorescence
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,6,280132.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,7,194222.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,8,103592.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,9,57139.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,10,34700.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,11,33812.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,12,13411.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,13,25144.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,14,12178.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,15,22710.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,16,35856.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,17,74505.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,18,122924.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,19,163732.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,20,181343.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,21,174089.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,22,151552.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,23,112457.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,24,78127.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,25,48369.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,26,29837.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,27,16158.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,28,29276.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,29,7935.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,30,3661.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,31,2745.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,32,2566.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,33,872.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,34,5053.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,35,1912.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,36,2386.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,37,5647.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,38,2562.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,39,1733.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,40,2029.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,41,2591.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,42,2086.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,43,721.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,44,486.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,45,2296.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,o,46,930.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,1,13153.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,2,12256.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,3,15860.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,4,105448.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,5,747951.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,6,1213815.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,7,904449.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,8,478660.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,9,291824.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,10,167586.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,11,130170.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,12,76440.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,13,95949.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,14,79424.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,15,131146.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,16,239427.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,17,385050.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,18,539061.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,19,656106.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,20,695735.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,21,649428.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,22,549114.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,23,438391.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,24,325557.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,25,243729.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,26,171477.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,27,120876.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,28,83019.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,29,62770.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,30,43255.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,31,33736.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,32,22760.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,33,18289.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,34,11904.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,35,9584.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,36,9909.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,37,9993.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,38,7845.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,39,5611.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,40,9317.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,41,6641.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,42,4642.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,43,8318.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,44,9230.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,45,1966.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,30,30.0,p,46,8906.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,1,25143.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,2,35262.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,3,158578.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,4,1179791.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,5,1795384.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,6,1331020.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,7,696745.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,8,333255.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,9,148134.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,10,83580.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,11,104153.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,12,182514.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,13,389148.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,14,632130.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,15,828717.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,16,881005.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,17,803641.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,18,651374.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,19,478872.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,20,329847.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,21,234697.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,22,156518.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,23,105010.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,24,68498.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,25,50787.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,26,37751.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,27,33193.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,28,37552.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,29,23851.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,30,19580.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,31,15736.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,32,13190.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,33,19041.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,34,19293.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,35,23910.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,36,13388.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,37,13273.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,38,15196.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,39,15562.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,40,18813.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,41,19495.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,42,13894.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,43,4535.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,44,-1121.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,45,-1740.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,a,46,-2475.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,1,174136.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,2,146097.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,3,154385.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,4,1423252.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,5,3255617.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,6,3247817.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,7,1870445.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,8,772697.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,9,288337.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,10,153148.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,11,132778.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,12,238607.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,13,521967.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,14,956786.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,15,1450244.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,16,1739365.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,17,1772897.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,18,1589268.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,19,1234097.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,20,865072.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,21,526363.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,22,306740.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,23,156687.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,24,90203.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,25,58547.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,26,36964.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,27,25720.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,28,29713.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,29,28325.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,30,32969.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,31,21332.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,32,22273.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,33,13616.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,34,15541.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,35,11946.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,36,11294.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,37,10869.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,38,16073.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,39,15686.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,40,8751.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,41,12210.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,42,13173.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,43,10545.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,44,11848.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,45,-455.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,b,46,-901.5
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,1,98019.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,2,148276.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,3,1095799.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,4,6088321.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,5,9396621.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,6,6949193.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,7,3402505.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,8,1487129.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,9,735026.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,10,423269.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,11,383388.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,12,744023.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,13,1571478.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,14,3021231.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,15,4560929.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,16,5777405.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,17,6225736.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,18,5664901.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,19,4386787.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,20,2976616.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,21,1868159.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,22,1021479.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,23,514595.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,24,270952.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,25,154344.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,26,105086.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,27,78559.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,28,63023.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,29,71170.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,30,55704.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,31,45237.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,32,36951.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,33,37685.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,34,37821.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,35,39749.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,36,34250.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,37,28519.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,38,51757.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,39,36849.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,40,35004.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,41,35044.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,42,33278.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,43,28208.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,44,26906.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,45,32773.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,40,40.0,c,46,31722.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,1,25034.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,2,191288.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,3,171669.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,4,195095.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,5,368269.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,6,646965.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,7,562433.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,8,297076.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,9,179068.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,10,122906.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,11,118623.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,12,141977.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,13,244932.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,14,412091.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,15,579392.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,16,693807.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,17,692030.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,18,610891.0
FigS12,Influence of decanol in the landing solution on aerosol to vesicle transformation,not_explicit_in_block,50,50.0,a,19,475794.0
